"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"56","Zidovudine (DB00495)","0.8429","http://www.drugbank.ca/drugs/DB00495"
"57","2'-Deoxyuridine 3'-Monophosphate (DB03448)","0.8413","http://www.drugbank.ca/drugs/DB03448"
"58","5-Fluoro-2'-Deoxyuridine-5'-Monophosphate (DB03761)","0.8412","http://www.drugbank.ca/drugs/DB03761"
"59","THYMIDINE-5'-THIOPHOSPHATE (DB08432)","0.8412","http://www.drugbank.ca/drugs/DB08432"
"60","3'-Uridinemonophosphate (DB02714)","0.8405","http://www.drugbank.ca/drugs/DB02714"
"61","1-(3-O-Phosphono-Beta-L-Arabinofuranosyl)Pyrimidine-2,4(1h,3h)-Dione (DB02805)","0.8405","http://www.drugbank.ca/drugs/DB02805"
"62","Thymidine-5'-Phosphate (DB01643)","0.8393","http://www.drugbank.ca/drugs/DB01643"
"63","Purine Riboside (DB04440)","0.8388","http://www.drugbank.ca/drugs/DB04440"
"64","5-Nitroso-6-Ribityl-Amino-2,4(1h,3h)-Pyrimidinedione (DB04128)","0.8387","http://www.drugbank.ca/drugs/DB04128"
"65","2',3'-Dideoxycytidine-5'-Monophosphate (DB02883)","0.8379","http://www.drugbank.ca/drugs/DB02883"
"66","6-Hydroxy-7,8-Dihydro Purine Nucleoside (DB02472)","0.8372","http://www.drugbank.ca/drugs/DB02472"
"67","8-Hydroxy-2'-Deoxyguanosine (DB02502)","0.8370","http://www.drugbank.ca/drugs/DB02502"
"68","3-Deoxyguanosine (DB03609)","0.8358","http://www.drugbank.ca/drugs/DB03609"
"69","6-Methyl-Formycin A (DB03986)","0.8349","http://www.drugbank.ca/drugs/DB03986"
"70","2-Fluoro-2'-Deoxyadenosine (DB02947)","0.8340","http://www.drugbank.ca/drugs/DB02947"
"71","Selenoinosine (DB02753)","0.8339","http://www.drugbank.ca/drugs/DB02753"
"72","5-Bromo-2'-Deoxyuridine-5'-Monophosphate (DB01903)","0.8329","http://www.drugbank.ca/drugs/DB01903"
"73","5-Iodo-2'-Deoxyuridine-5'-Monophosphate (DB02324)","0.8329","http://www.drugbank.ca/drugs/DB02324"
"74","Methylthioinosine (DB02896)","0.8313","http://www.drugbank.ca/drugs/DB02896"
"75","5-Nitro-6-Ribityl-Amino-2,4(1h,3h)-Pyrimidinedione (DB04162)","0.8278","http://www.drugbank.ca/drugs/DB04162"
"76","Cladribine (DB00242)","0.8267","http://www.drugbank.ca/drugs/DB00242"
"77","N7-Methyl-Formycin A (DB02066)","0.8236","http://www.drugbank.ca/drugs/DB02066"
"78","9-Deazainosine (DB02796)","0.8227","http://www.drugbank.ca/drugs/DB02796"
"79","3'-Oxo-Adenosine (DB03273)","0.8227","http://www.drugbank.ca/drugs/DB03273"
"80","Formycin (DB02281)","0.8215","http://www.drugbank.ca/drugs/DB02281"
"81","Formycin B (DB04198)","0.8204","http://www.drugbank.ca/drugs/DB04198"
"82","Xylose-Derived Imidazole (DB02374)","0.8189","http://www.drugbank.ca/drugs/DB02374"
"83","2-Ribofuranosyl-3-Iodo-2,3-Dihydro-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine (DB02416)","0.8143","http://www.drugbank.ca/drugs/DB02416"
"84","2',3'-Dideoxythymidine-5'-Monophosphate (DB03150)","0.8122","http://www.drugbank.ca/drugs/DB03150"
"85","Phosphoric Acid Mono-[3-Amino-5-(5-Methyl-2,4-Dioxo-3,4-Dihydro-2h-Pyrimidin-1-Yl)-Tetrahydro-Furan-2-Ylmethyl] Ester (DB03233)","0.8082","http://www.drugbank.ca/drugs/DB03233"
"86","Pseudouridine-5'-Monophosphate (DB03829)","0.8067","http://www.drugbank.ca/drugs/DB03829"
"87","Stavudine (DB00649)","0.8043","http://www.drugbank.ca/drugs/DB00649"
"88","Ribavirin (DB00811)","0.8025","http://www.drugbank.ca/drugs/DB00811"
"89","Troxacitabine (DB04961)","0.8024","http://www.drugbank.ca/drugs/DB04961"
"90","Didanosine (DB00900)","0.8023","http://www.drugbank.ca/drugs/DB00900"
"91","7,8-Dihydroneopterin (DB04425)","0.8017","http://www.drugbank.ca/drugs/DB04425"
"92","3'-THIO-THYMIDINE-5'-PHOSPHATE (DB08651)","0.8002","http://www.drugbank.ca/drugs/DB08651"
"93","6-Aza-Ump (DB03718)","0.7920","http://www.drugbank.ca/drugs/DB03718"
"94","2',5'-DIDEOXY-ADENOSINE 3'-MONOPHOSPHATE (DB06843)","0.7803","http://www.drugbank.ca/drugs/DB06843"
"95","Cidofovir (DB00369)","0.7789","http://www.drugbank.ca/drugs/DB00369"
"96","7,8-Dihydro-L-Biopterin (DB03271)","0.7765","http://www.drugbank.ca/drugs/DB03271"
"97","7,8-Dihydrobiopterin (DB04400)","0.7765","http://www.drugbank.ca/drugs/DB04400"
"98","5-(6-Amino-9h-Purin-9-Yl)-4-Hydroxytetrahydrofuran-3-Yl Dihydrogen Phosphate (DB02454)","0.7701","http://www.drugbank.ca/drugs/DB02454"
"99","6-(Dihydroxy-Isobutyl)-Thymine (DB02500)","0.7663","http://www.drugbank.ca/drugs/DB02500"
"100","D-Eritadenine (DB03769)","0.7628","http://www.drugbank.ca/drugs/DB03769"
"101","Lamivudine (DB00709)","0.7612","http://www.drugbank.ca/drugs/DB00709"
"102","Immucillin-G (DB02230)","0.7607","http://www.drugbank.ca/drugs/DB02230"
"103","Tetrahydrobiopterin (DB00360)","0.7556","http://www.drugbank.ca/drugs/DB00360"
"104","(6r,1'r,2's)-5,6,7,8 Tetrahydrobiopterin (DB02692)","0.7556","http://www.drugbank.ca/drugs/DB02692"
"105","6s-5,6,7,8-Tetrahydrobiopterin (DB03918)","0.7556","http://www.drugbank.ca/drugs/DB03918"
"106","Emtricitabine (DB00879)","0.7521","http://www.drugbank.ca/drugs/DB00879"
"107","(5-Methyl-6-Oxo-1,6-Dihydro-Pyridin-3-Yl)-1,2-Dideoxy-Ribofuranose-5-Monophosphate (DB04060)","0.7501","http://www.drugbank.ca/drugs/DB04060"
"108","Ganciclovir (DB01004)","0.7427","http://www.drugbank.ca/drugs/DB01004"
"109","cyclic 3',5'-thymidine monophosphate (DB04672)","0.7398","http://www.drugbank.ca/drugs/DB04672"
"110","2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Oxadiazole (DB03354)","0.7395","http://www.drugbank.ca/drugs/DB03354"
"111","(S)-2-Amino-3-(1,3,5,7-Pentahydro-2,4-Dioxo-Cyclopenta[E]Pyrimidin-1-Yl) Proionic Acid (DB03240)","0.7193","http://www.drugbank.ca/drugs/DB03240"
"112","P-Aminophenyl-Alpha-D-Galactopyranoside (DB03242)","0.7055","http://www.drugbank.ca/drugs/DB03242"
"113","4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine (DB08786)","0.7041","http://www.drugbank.ca/drugs/DB08786"
"114","Deoxyguanidinoproclavaminic acid (DB02475)","0.7028","http://www.drugbank.ca/drugs/DB02475"
"115","2-(Acetylamino)-2-Deoxy-6-O-Methyl-Alpha-D-Allopyranose (DB03539)","0.7019","http://www.drugbank.ca/drugs/DB03539"
"116","6-Amino-4-Hydroxymethyl-Cyclohex-4-Ene-1,2,3-Triol (DB02120)","0.7016","http://www.drugbank.ca/drugs/DB02120"
"117","(5r,6s,7s,8s)-5-Hydroxymethyl-6,7,8-Trihydroxy-Tetrazolo[1,5-a]Piperidine (DB02294)","0.7006","http://www.drugbank.ca/drugs/DB02294"
"118","Nojirimycine Tetrazole (DB02471)","0.7006","http://www.drugbank.ca/drugs/DB02471"
"119","ORTHONITROPHENYL-BETA-D-FUCOPYRANOSIDE (DB08297)","0.6972","http://www.drugbank.ca/drugs/DB08297"
"120","Allosamizoline (DB04404)","0.6970","http://www.drugbank.ca/drugs/DB04404"
"121","Fluoro-Willardiine (DB02966)","0.6969","http://www.drugbank.ca/drugs/DB02966"
"122","(2s)-2-Amino-4-(Methylsulfanyl)-1-Pyridin-2-Ylbutane-1,1-Diol (DB01882)","0.6960","http://www.drugbank.ca/drugs/DB01882"
"123","Pilocarpine (DB01085)","0.6953","http://www.drugbank.ca/drugs/DB01085"
"124","6-CYCLOHEXYLMETHYLOXY-5-NITROSO-PYRIMIDINE-2,4-DIAMINE (DB08312)","0.6775","http://www.drugbank.ca/drugs/DB08312"
"125","(2r,3r,4s,5r)-2-Acetamido-3,4-Dihydroxy-5-Hydroxymethyl-Piperidinium (DB03861)","0.6735","http://www.drugbank.ca/drugs/DB03861"
"126","4-Nitrophenyl-Ara (DB03196)","0.6722","http://www.drugbank.ca/drugs/DB03196"
"127","Meprobamate (DB00371)","0.6703","http://www.drugbank.ca/drugs/DB00371"
"128","9-(5,5-Difluoro-5-Phosphonopentyl)Guanine (DB04260)","0.6687","http://www.drugbank.ca/drugs/DB04260"
"129","Pantothenic acid (DB01783)","0.6668","http://www.drugbank.ca/drugs/DB01783"
"130","2-AMINO-4-HYDROXYPYRIMIDINE-5-CARBOXYLIC ACID ETHYL ESTER (DB06906)","0.6647","http://www.drugbank.ca/drugs/DB06906"
"131","Glutamine t-butyl ester (DB04636)","0.6615","http://www.drugbank.ca/drugs/DB04636"
"132","7,8-Dihydro-7,7-Dimethyl-6-Hydroxypterin (DB02278)","0.6611","http://www.drugbank.ca/drugs/DB02278"
"133","ABT-089 (DB05458)","0.6580","http://www.drugbank.ca/drugs/DB05458"
"134","N-(ethoxycarbonyl)-L-leucine (DB06839)","0.6461","http://www.drugbank.ca/drugs/DB06839"
"135","2-Oxy-4-Hydroxy-5-(2-Hydrazinopyridine)Phenylalanine (DB01634)","0.6461","http://www.drugbank.ca/drugs/DB01634"
"136","Arimoclomol (DB05025)","0.6432","http://www.drugbank.ca/drugs/DB05025"
"137","Tenofovir (DB00300)","0.6415","http://www.drugbank.ca/drugs/DB00300"
"138","2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One (DB01884)","0.6414","http://www.drugbank.ca/drugs/DB01884"
"139","2,6-Diamino-(S)-9-[2-(Phosphonomethoxy)Propyl]Purine (DB02222)","0.6401","http://www.drugbank.ca/drugs/DB02222"
"140","N-(1-BENZYL-3,3,3-TRIFLUORO-2,2-DIHYDROXY-PROPYL)-ACETAMIDE (DB07383)","0.6400","http://www.drugbank.ca/drugs/DB07383"
"141","ANISOMYCIN (DB07374)","0.6360","http://www.drugbank.ca/drugs/DB07374"
"142","(1R,2R,3R,4S,5R)-4-(BENZYLAMINO)-5-(METHYLTHIO)CYCLOPENTANE-1,2,3-TRIOL (DB06984)","0.6356","http://www.drugbank.ca/drugs/DB06984"
"143","Pirbuterol (DB01291)","0.6354","http://www.drugbank.ca/drugs/DB01291"
"144","4-[(5-bromopyridin-2-yl)amino]-4-oxobutanoic acid (DB08578)","0.6340","http://www.drugbank.ca/drugs/DB08578"
"145","Porphobilinogen (DB02272)","0.6330","http://www.drugbank.ca/drugs/DB02272"
"146","(South)-Methanocarba-Thymidine (DB02921)","0.6315","http://www.drugbank.ca/drugs/DB02921"
"147","TERT-BUTYL [(1R)-2-METHYL-1-(1,3,4-OXADIAZOL-2-YL)PROPYL]CARBAMATE (DB08336)","0.6305","http://www.drugbank.ca/drugs/DB08336"
"148","TERT-BUTYL [(1S)-2-METHYL-1-(1,3,4-OXADIAZOL-2-YL)PROPYL]CARBAMATE (DB08337)","0.6305","http://www.drugbank.ca/drugs/DB08337"
"149","4-Methylidene-5-One (DB03071)","0.6292","http://www.drugbank.ca/drugs/DB03071"
"150","4r-Fluoro-N6-Ethanimidoyl-L-Lysine (DB01835)","0.6272","http://www.drugbank.ca/drugs/DB01835"
"151","2-[(2-Oxo-2-Piperidin-1-Ylethyl)Thio]-6-(Trifluoromethyl)Pyrimidin-4(1h)-One (DB03009)","0.6238","http://www.drugbank.ca/drugs/DB03009"
"152","(S)-2-[4-(Aminomethyl)-1h-1,2,3-Triazol-1-Yl]-4-Methylpentanoic Acid (DB03244)","0.6213","http://www.drugbank.ca/drugs/DB03244"
"153","1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE (DB07652)","0.6193","http://www.drugbank.ca/drugs/DB07652"
"154","Esmolol (DB00187)","0.6147","http://www.drugbank.ca/drugs/DB00187"
"155","Metronidazole (DB00916)","0.6139","http://www.drugbank.ca/drugs/DB00916"
"156","N-hexanoyl-L-homoserine (DB07532)","0.6126","http://www.drugbank.ca/drugs/DB07532"
"157","(2R)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid (DB07484)","0.6125","http://www.drugbank.ca/drugs/DB07484"
"158","Mimosine (DB01055)","0.6097","http://www.drugbank.ca/drugs/DB01055"
"159","8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid (DB02566)","0.6093","http://www.drugbank.ca/drugs/DB02566"
"160","S-(D-Carboxybutyl)-L-Homocysteine (DB02337)","0.6085","http://www.drugbank.ca/drugs/DB02337"
"161","ETHYL 4-[(4-METHYLPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE (DB07388)","0.6065","http://www.drugbank.ca/drugs/DB07388"
"162","AMPA (DB02057)","0.6060","http://www.drugbank.ca/drugs/DB02057"
"163","desmethylprodine (DB01478)","0.6056","http://www.drugbank.ca/drugs/DB01478"
"164","Nz-(1-Carboxyethyl)-Lysine (DB02370)","0.6048","http://www.drugbank.ca/drugs/DB02370"
"165","N~2~-Succinylornithine (DB03582)","0.6028","http://www.drugbank.ca/drugs/DB03582"
"166","Phosphoric Acid Mono-[2-Amino-3-(3h-Imidazol-4-Yl)-Propyl]Ester (DB03997)","0.6021","http://www.drugbank.ca/drugs/DB03997"
"167","4-Imidazolmethylene-5-Imidazolone Chromophore (DB02356)","0.6004","http://www.drugbank.ca/drugs/DB02356"
"168","ETHYL 4-[(4-CHLOROPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE (DB07306)","0.5979","http://www.drugbank.ca/drugs/DB07306"
"169","Nd1-Phosphonohistidine (DB01899)","0.5975","http://www.drugbank.ca/drugs/DB01899"
"170","4-amino-7,7-dimethyl-7,8-dihydroquinazolin-5(6H)-one (DB08316)","0.5947","http://www.drugbank.ca/drugs/DB08316"
"171","1-(1-HYDROXY-2,2,6,6-TETRAMETHYLPIPERIDIN-4-YL)PYRROLIDINE-2,5-DIONE (DB08227)","0.5927","http://www.drugbank.ca/drugs/DB08227"
"172","Metoprolol (DB00264)","0.5920","http://www.drugbank.ca/drugs/DB00264"
"173","2-(ACETYL-HYDROXY-AMINO)-4-METHYL-PENTANOIC ACID METHYL ESTER (DB07989)","0.5907","http://www.drugbank.ca/drugs/DB07989"
"174","N2-(Carboxyethyl)-L-Arginine (DB04189)","0.5905","http://www.drugbank.ca/drugs/DB04189"
"175","Minoxidil (DB00350)","0.5903","http://www.drugbank.ca/drugs/DB00350"
"176","BRX-235 (DB05444)","0.5881","http://www.drugbank.ca/drugs/DB05444"
"177","Furoyl-Leucine (DB02215)","0.5874","http://www.drugbank.ca/drugs/DB02215"
"178","Gemfibrozil (DB01241)","0.5826","http://www.drugbank.ca/drugs/DB01241"
"179","7-(Carboxyamino)-8-Amino-Nonanoic Acid (DB03624)","0.5823","http://www.drugbank.ca/drugs/DB03624"
"180","N5-(1-Imino-3-Butenyl)-L-Ornithine (DB03710)","0.5816","http://www.drugbank.ca/drugs/DB03710"
"181","Filaminast (DB02660)","0.5809","http://www.drugbank.ca/drugs/DB02660"
"182","(3S,5E)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2H)-imine (DB07001)","0.5801","http://www.drugbank.ca/drugs/DB07001"
"183","DIETHYL PROPANE-1,3-DIYLBISCARBAMATE (DB08501)","0.5784","http://www.drugbank.ca/drugs/DB08501"
"184","5-Chloro-6-[(2-Iminopyrrolidin-1-Yl)Methyl]Pyrimidine-2,4(1h,3h)-Dione (DB02631)","0.5767","http://www.drugbank.ca/drugs/DB02631"
"185","Acetylcarnitine (DB08842)","0.5761","http://www.drugbank.ca/drugs/DB08842"
"186","Clofibrate (DB00636)","0.5733","http://www.drugbank.ca/drugs/DB00636"
"187","Fluvoxamine (DB00176)","0.5724","http://www.drugbank.ca/drugs/DB00176"
"188","HYDROXY[3-(6-METHYLPYRIDIN-2-YL)PROPYL]FORMAMIDE (DB08525)","0.5714","http://www.drugbank.ca/drugs/DB08525"
"189","Ciclopirox (DB01188)","0.5713","http://www.drugbank.ca/drugs/DB01188"
"190","(S)-ATPA (DB03319)","0.5711","http://www.drugbank.ca/drugs/DB03319"
"191","Pethidine (DB00454)","0.5700","http://www.drugbank.ca/drugs/DB00454"
"192","THIO-ATPA (DB04798)","0.5678","http://www.drugbank.ca/drugs/DB04798"
"193","3-(4-HYDROXYPHENYL)-4,5-DIHYDRO-5-ISOXAZOLE-ACETIC ACID METHYL ESTER (DB07888)","0.5678","http://www.drugbank.ca/drugs/DB07888"
"194","(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE (DB08756)","0.5663","http://www.drugbank.ca/drugs/DB08756"
"195","7,8-Diamino-Nonanoic Acid (DB01715)","0.5661","http://www.drugbank.ca/drugs/DB01715"
"196","(R)-Mesopram (DB01647)","0.5633","http://www.drugbank.ca/drugs/DB01647"
"197","Pramipexole (DB00413)","0.5630","http://www.drugbank.ca/drugs/DB00413"
"198","Aspartame (DB00168)","0.5621","http://www.drugbank.ca/drugs/DB00168"
"199","N-Omega-Propyl-L-Arginine (DB02644)","0.5600","http://www.drugbank.ca/drugs/DB02644"
"200","Methylphenidate (DB00422)","0.5596","http://www.drugbank.ca/drugs/DB00422"
"201","Dexmethylphenidate (DB06701)","0.5596","http://www.drugbank.ca/drugs/DB06701"
"202","Ecgonine (DB01525)","0.5593","http://www.drugbank.ca/drugs/DB01525"
"203","5,6-Cyclic-Tetrahydropteridine (DB03332)","0.5584","http://www.drugbank.ca/drugs/DB03332"
"204","Antiproliferative Agent A771726 (DB03805)","0.5576","http://www.drugbank.ca/drugs/DB03805"
"205","Atenolol (DB00335)","0.5559","http://www.drugbank.ca/drugs/DB00335"
"206","2-(4-(2-HYDROXY-3-(ISOPROPYLAMINO)PROPOXY)PHENYL)ETHANAMIDE (DB06987)","0.5559","http://www.drugbank.ca/drugs/DB06987"
"207","N1-CYCLOPENTYL-N2-(THIAZOL-2-YL)OXALAMIDE (DB07591)","0.5541","http://www.drugbank.ca/drugs/DB07591"
"208","3-(2-Aminoethyl)-4-(Aminomethyl)Heptanedioic Acid (DB02878)","0.5536","http://www.drugbank.ca/drugs/DB02878"
"209","N-(5'-Phosphopyridoxyl)-D-Alanine (DB01993)","0.5506","http://www.drugbank.ca/drugs/DB01993"
"210","Pyridoxyl-Alanine-5-Phosphate (DB04467)","0.5506","http://www.drugbank.ca/drugs/DB04467"
"211","Oxprenolol (DB01580)","0.5501","http://www.drugbank.ca/drugs/DB01580"
"212","D-Pyridoxyl-N,O-Cycloserylamide-5-Monophosphate (DB02038)","0.5482","http://www.drugbank.ca/drugs/DB02038"
"213","Pyridoxyl-N,O-Cycloserylamide-5-Monophosphate (DB03579)","0.5482","http://www.drugbank.ca/drugs/DB03579"
"214","L-Pyridoxyl-N,O-Cycloserylamide-5-Monophosphate (DB03787)","0.5482","http://www.drugbank.ca/drugs/DB03787"
"215","Alprenolol (DB00866)","0.5481","http://www.drugbank.ca/drugs/DB00866"
"216","Bupranolol (DB08808)","0.5460","http://www.drugbank.ca/drugs/DB08808"
"217","3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME (DB08334)","0.5460","http://www.drugbank.ca/drugs/DB08334"
"218","4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME (DB08333)","0.5439","http://www.drugbank.ca/drugs/DB08333"
"219","N-[(CYCLOHEXYLAMINO)CARBONYL]GLYCINE (DB08256)","0.5429","http://www.drugbank.ca/drugs/DB08256"
"220","Felbamate (DB00949)","0.5424","http://www.drugbank.ca/drugs/DB00949"
"221","Practolol (DB01297)","0.5423","http://www.drugbank.ca/drugs/DB01297"
"222","(1R,2S)-2-(5-thioxo-4,5-dihydro-1H-1,2,4-triazol-3-yl)cyclohexanecarboxylic acid (DB07850)","0.5423","http://www.drugbank.ca/drugs/DB07850"
"223","(2S,3S)-3-(4-fluorophenyl)-2,3-dihydroxypropanoic acid (DB06946)","0.5403","http://www.drugbank.ca/drugs/DB06946"
"224","4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate (DB02783)","0.5392","http://www.drugbank.ca/drugs/DB02783"
"225","N-[(2R)-2-benzyl-4-(hydroxyamino)-4-oxobutanoyl]-L-alanine (DB08040)","0.5372","http://www.drugbank.ca/drugs/DB08040"
"226","N-Acetyl-L-Citrulline (DB02368)","0.5340","http://www.drugbank.ca/drugs/DB02368"
"227","5-(Hydroxy-Methyl-Amino)-3-Methyl-Pyrrolidine-2-Carboxylic Acid (DB01855)","0.5338","http://www.drugbank.ca/drugs/DB01855"
"228","Proparacaine (DB00807)","0.5320","http://www.drugbank.ca/drugs/DB00807"
"229","(4R)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one (DB06842)","0.5306","http://www.drugbank.ca/drugs/DB06842"
"230","NCX 701 (DB05409)","0.5286","http://www.drugbank.ca/drugs/DB05409"
"231","2-(cyclohexylamino)benzoic acid (DB07038)","0.5282","http://www.drugbank.ca/drugs/DB07038"
"232","4-(N-ACETYLAMINO)-3-[N-(2-ETHYLBUTANOYLAMINO)]BENZOIC ACID (DB07762)","0.5270","http://www.drugbank.ca/drugs/DB07762"
"233","Vorinostat (DB02546)","0.5231","http://www.drugbank.ca/drugs/DB02546"
"234","Methocarbamol (DB00423)","0.5212","http://www.drugbank.ca/drugs/DB00423"
"235","Isoetarine (DB00221)","0.5210","http://www.drugbank.ca/drugs/DB00221"
"236","Fidarestat (DB02021)","0.5208","http://www.drugbank.ca/drugs/DB02021"
"237","Fidarestat(Stereoisomer) (DB02101)","0.5208","http://www.drugbank.ca/drugs/DB02101"
