"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"29","Inhibitor Bea388 (DB04255)","0.9026","http://www.drugbank.ca/drugs/DB04255"
"30","Fexofenadine (DB00950)","0.9008","http://www.drugbank.ca/drugs/DB00950"
"31","N-[5'-O-Phosphono-Ribofuranosyl]-2-[2-Hydroxy-2-[4-[Glutamic Acid]-N-Carbonylphenyl]-3-[2-Amino-4-Hydroxy-Quinazolin-6-Yl]-Propanylamino]-Acetamide (DB02794)","0.8991","http://www.drugbank.ca/drugs/DB02794"
"32","Novobiocin (DB01051)","0.8990","http://www.drugbank.ca/drugs/DB01051"
"33","FKB-001 (DB02888)","0.8967","http://www.drugbank.ca/drugs/DB02888"
"34","N-[(5R,14R)-5-AMINO-5,14-DIMETHYL-4-OXO-3-OXA-18-AZATRICYCLO[15.3.1.1~7,11~]DOCOSA-1(21),7(22),8,10,17,19-HEXAEN-19-YL]-N-METHYLMETHANESULFONAMIDE (DB07019)","0.8961","http://www.drugbank.ca/drugs/DB07019"
"35","Glycerol Phenylbutyrate (DB08909)","0.8957","http://www.drugbank.ca/drugs/DB08909"
"36","(4ar,6s,8ar)-11-[8-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Octyl]-6-Hydroxy-3-Methoxy-5,6,9,10-Tetrahydro-4ah-[1]Benzofuro[3a,3,2-Ef][2]Benzazepin-11-Ium (DB02673)","0.8957","http://www.drugbank.ca/drugs/DB02673"
"37","Valrubicin (DB00385)","0.8927","http://www.drugbank.ca/drugs/DB00385"
"38","Ncs-Chromophore (DB04408)","0.8909","http://www.drugbank.ca/drugs/DB04408"
"39","Clorobiocin (DB03966)","0.8904","http://www.drugbank.ca/drugs/DB03966"
"40","Brecanavir (DB04887)","0.8898","http://www.drugbank.ca/drugs/DB04887"
"41","Donepezil (DB00843)","0.8891","http://www.drugbank.ca/drugs/DB00843"
"42","1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE (DB07701)","0.8891","http://www.drugbank.ca/drugs/DB07701"
"43","Benzethidine (DB01518)","0.8889","http://www.drugbank.ca/drugs/DB01518"
"44","Cerivastatin (DB00439)","0.8873","http://www.drugbank.ca/drugs/DB00439"
"45","Methylumbelliferyl Sialic Acid (DB01768)","0.8873","http://www.drugbank.ca/drugs/DB01768"
"46","Phosphoramidon (DB02557)","0.8867","http://www.drugbank.ca/drugs/DB02557"
"47","Mibefradil (DB01388)","0.8866","http://www.drugbank.ca/drugs/DB01388"
"48","{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid (DB01723)","0.8865","http://www.drugbank.ca/drugs/DB01723"
"49","2-(Carboxymethoxy)-5-[(2s)-2-({(2s)-2-[(3-Carboxypropanoyl)Amino] -3-Phenylpropanoyl}Amino)-3-Oxo-3-(Pentylamino)Propyl]Benzoic Acid (DB04525)","0.8830","http://www.drugbank.ca/drugs/DB04525"
"50","Heroin (DB01452)","0.8817","http://www.drugbank.ca/drugs/DB01452"
"51","(4-{4-[(TERT-BUTOXYCARBONYL)AMINO]-2,2-BIS(ETHOXYCARBONYL)BUTYL}PHENYL)SULFAMIC ACID (DB07068)","0.8812","http://www.drugbank.ca/drugs/DB07068"
"52","4-Methoxy-E-Rhodomycin T (DB03199)","0.8807","http://www.drugbank.ca/drugs/DB03199"
"53","2-{4-[(2s)-2-[({[(1s)-1-Carboxy-2-Phenylethyl]Amino}Carbonyl)Amino]-3-Oxo-3-(Pentylamino)Propyl]Phenoxy}Malonic Acid (DB02436)","0.8807","http://www.drugbank.ca/drugs/DB02436"
"54","Darunavir (DB01264)","0.8797","http://www.drugbank.ca/drugs/DB01264"
"55","LY249543 (DB04322)","0.8796","http://www.drugbank.ca/drugs/DB04322"
"56","(METHYLPYRIDAZINE PIPERIDINE BUTYLOXYPHENYL)ETHYLACETATE (DB08014)","0.8788","http://www.drugbank.ca/drugs/DB08014"
"57","{4-[2-Acetylamino-2-(3-Carbamoyl-2-Cyclohexylmethoxy-6,7,8,9-Tetrahydro-5h-Benzocyclohepten-5ylcarbamoyl)-Ethyl]-2-Phosphono-Phenyl}-Phosphonic Acid (DB01830)","0.8783","http://www.drugbank.ca/drugs/DB01830"
"58","Inhibitor Bea322 (DB03908)","0.8782","http://www.drugbank.ca/drugs/DB03908"
"59","6-CARBAMIMIDOYL-2-[2-HYDROXY-5-(3-METHOXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID (DB06866)","0.8772","http://www.drugbank.ca/drugs/DB06866"
"60","Beraprost (DB05229)","0.8765","http://www.drugbank.ca/drugs/DB05229"
"61","Verapamil (DB00661)","0.8762","http://www.drugbank.ca/drugs/DB00661"
"62","Repaglinide (DB00912)","0.8761","http://www.drugbank.ca/drugs/DB00912"
"63","6-Phenyl-4(R)-(7-Phenyl-Heptanoylamino)-Hexanoic Acid (DB03471)","0.8760","http://www.drugbank.ca/drugs/DB03471"
"64","{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid (DB08078)","0.8742","http://www.drugbank.ca/drugs/DB08078"
"65","Tipranavir (DB00932)","0.8732","http://www.drugbank.ca/drugs/DB00932"
"66","Balanol (DB04098)","0.8730","http://www.drugbank.ca/drugs/DB04098"
"67","N~2~-[(BENZYLOXY)CARBONYL]-N-[(1S,2S)-2-HYDROXY-1-(4-HYDROXYBENZYL)PROPYL]-L-LEUCINAMIDE (DB07571)","0.8715","http://www.drugbank.ca/drugs/DB07571"
"68","Clidinium (DB00771)","0.8707","http://www.drugbank.ca/drugs/DB00771"
"69","(3-EXO)-3-(10,11-DIHYDRO-5H-DIBENZO[A,D][7]ANNULEN-5-YLOXY)-8,8-DIMETHYL-8-AZONIABICYCLO[3.2.1]OCTANE (DB07494)","0.8702","http://www.drugbank.ca/drugs/DB07494"
"70","Fesoterodine (DB06702)","0.8699","http://www.drugbank.ca/drugs/DB06702"
"71","Homoharringtonine (DB04865)","0.8692","http://www.drugbank.ca/drugs/DB04865"
"72","5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-(HYDROXYETHYL OXYMETHYLENEOXYMETHYL) ISOXAZOLE (DB08721)","0.8685","http://www.drugbank.ca/drugs/DB08721"
"73","Solifenacin (DB01591)","0.8685","http://www.drugbank.ca/drugs/DB01591"
"74","5,10-Dideazatetrahydrofolic Acid (DB03625)","0.8672","http://www.drugbank.ca/drugs/DB03625"
"75","Epirubicin (DB00445)","0.8663","http://www.drugbank.ca/drugs/DB00445"
"76","Doxorubicin (DB00997)","0.8663","http://www.drugbank.ca/drugs/DB00997"
"77","Lercanidipine (DB00528)","0.8647","http://www.drugbank.ca/drugs/DB00528"
"78","CBZ-LEU-LEU-TYR-CH2F (DB04653)","0.8640","http://www.drugbank.ca/drugs/DB04653"
"79","Daunorubicin (DB00694)","0.8631","http://www.drugbank.ca/drugs/DB00694"
"80","3-Benzylaminocarbonylphenyl-Alpha-D-Galactoside (DB03446)","0.8624","http://www.drugbank.ca/drugs/DB03446"
"81","Alvimopan (DB06274)","0.8618","http://www.drugbank.ca/drugs/DB06274"
"82","Asenapine (DB06216)","0.8598","http://www.drugbank.ca/drugs/DB06216"
"83","Gliquidone (DB01251)","0.8591","http://www.drugbank.ca/drugs/DB01251"
"84","Mycophenolate mofetil (DB00688)","0.8582","http://www.drugbank.ca/drugs/DB00688"
"85","METHYL N-[(2S,3R)-3-AMINO-2-HYDROXY-3-(4-ISOPROPYLPHENYL)PROPANOYL]-D-ALANYL-D-LEUCINATE (DB08670)","0.8581","http://www.drugbank.ca/drugs/DB08670"
"86","CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE (DB08526)","0.8579","http://www.drugbank.ca/drugs/DB08526"
"87","Tirofiban (DB00775)","0.8576","http://www.drugbank.ca/drugs/DB00775"
"88","4-Methylumbelliferyl Chitobiose (DB02759)","0.8573","http://www.drugbank.ca/drugs/DB02759"
"89","Idarubicin (DB01177)","0.8566","http://www.drugbank.ca/drugs/DB01177"
"90","Dronedarone (DB04855)","0.8559","http://www.drugbank.ca/drugs/DB04855"
"91","LFA703 (DB03932)","0.8559","http://www.drugbank.ca/drugs/DB03932"
"92","6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid (DB01941)","0.8558","http://www.drugbank.ca/drugs/DB01941"
"93","Zanapezil (DB04859)","0.8537","http://www.drugbank.ca/drugs/DB04859"
"94","2-DEOXY-3,4-BIS-O-[3-(4-HYDROXYPHENYL)PROPANOYL]-L-THREO-PENTARIC ACID (DB08322)","0.8536","http://www.drugbank.ca/drugs/DB08322"
"95","SLV 306 (DB05796)","0.8533","http://www.drugbank.ca/drugs/DB05796"
"96","Moexipril (DB00691)","0.8520","http://www.drugbank.ca/drugs/DB00691"
"97","Cp-Coeleneterazine (DB03960)","0.8510","http://www.drugbank.ca/drugs/DB03960"
"98","10-(4-Dimethylamino-5-Hydroxy-6-Methyl-Tetrahydro-Pyran-2-Yloxy)-8-Ethyl-1,8,11-Trihydroxy-7,8,9,10-Tetrahydro-Naphthacene-5,12-Dione (DB04131)","0.8499","http://www.drugbank.ca/drugs/DB04131"
"99","AGI-1067 (DB05399)","0.8486","http://www.drugbank.ca/drugs/DB05399"
"100","Rolitetracycline (DB01301)","0.8484","http://www.drugbank.ca/drugs/DB01301"
"101","Balanol Analog 2 (DB01940)","0.8483","http://www.drugbank.ca/drugs/DB01940"
"102","Travoprost (DB00287)","0.8470","http://www.drugbank.ca/drugs/DB00287"
"103","(5r)-6-(4-{[2-(3-Iodobenzyl)-3-Oxocyclohex-1-En-1-Yl]Amino}Phenyl)-5-Methyl-4,5-Dihydropyridazin-3(2h)-One (DB01640)","0.8466","http://www.drugbank.ca/drugs/DB01640"
"104","Quinidine barbiturate (DB01346)","0.8466","http://www.drugbank.ca/drugs/DB01346"
"105","dimethyl (1R,4S)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate (DB07932)","0.8460","http://www.drugbank.ca/drugs/DB07932"
"106","Tofisopam (DB08811)","0.8448","http://www.drugbank.ca/drugs/DB08811"
"107","Nimodipine (DB00393)","0.8445","http://www.drugbank.ca/drugs/DB00393"
"108","Amprenavir (DB00701)","0.8444","http://www.drugbank.ca/drugs/DB00701"
"109","N-cyclopropyl-N-(trans-4-pyridin-3-ylcyclohexyl)-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide (DB07619)","0.8433","http://www.drugbank.ca/drugs/DB07619"
"110","(2R)-({4-[AMINO(IMINO)METHYL]PHENYL}AMINO){5-ETHOXY-2-FLUORO-3-[(3R)-TETRAHYDROFURAN-3-YLOXY]PHENYL}ACETICACID (DB04590)","0.8433","http://www.drugbank.ca/drugs/DB04590"
"111","(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(R)-HYDROXY[(1R)-2-METHYL-1-{[(3-PHENYLPROPYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC ACID (DB07136)","0.8415","http://www.drugbank.ca/drugs/DB07136"
"112","Aclidinium (DB08897)","0.8403","http://www.drugbank.ca/drugs/DB08897"
"113","Soraphen A (DB02859)","0.8402","http://www.drugbank.ca/drugs/DB02859"
"114","N-[2-Hydroxy-2-(8-Isopropyl-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-11-Yl)-Ethyl]-N-(3-Methyl-Butyl)-Benzenesulfonamide,Inhibitor 3 (DB03768)","0.8402","http://www.drugbank.ca/drugs/DB03768"
"115","(R)-N-[2-[1-(Aminoiminomethyl)-3-Piperidinyl]-1-Oxoethyl]-4-(Phenylethynyl)-L-Phenylalanine Methylester (DB03453)","0.8398","http://www.drugbank.ca/drugs/DB03453"
"116","Oxytetracycline (DB00595)","0.8398","http://www.drugbank.ca/drugs/DB00595"
"117","Trospium (DB00209)","0.8394","http://www.drugbank.ca/drugs/DB00209"
"118","Levocabastine (DB01106)","0.8393","http://www.drugbank.ca/drugs/DB01106"
"119","Demeclocycline (DB00618)","0.8372","http://www.drugbank.ca/drugs/DB00618"
"120","N-(1-Carboxy-3-Phenylpropyl)Phenylalanyl-Alpha-Asparagine (DB02307)","0.8367","http://www.drugbank.ca/drugs/DB02307"
"121","Tafluprost (DB08819)","0.8357","http://www.drugbank.ca/drugs/DB08819"
"122","Glyburide (DB01016)","0.8353","http://www.drugbank.ca/drugs/DB01016"
"123","Fosamprenavir (DB01319)","0.8352","http://www.drugbank.ca/drugs/DB01319"
"124","Benazepril (DB00542)","0.8349","http://www.drugbank.ca/drugs/DB00542"
"125","Crc200 (Chiron-Behring) (DB03081)","0.8349","http://www.drugbank.ca/drugs/DB03081"
"126","10-CF3C(OH)2-DDACTHF (DB03546)","0.8348","http://www.drugbank.ca/drugs/DB03546"
"127","(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-[(R)-[(1R)-1-{[(BENZYLOXY)CARBONYL]AMINO}-2-METHYLPROPYL](HYDROXY)PHOSPHORYL]PROPANOIC ACID (DB07269)","0.8339","http://www.drugbank.ca/drugs/DB07269"
"128","Tetracycline (DB00759)","0.8337","http://www.drugbank.ca/drugs/DB00759"
"129","Rosuvastatin (DB01098)","0.8330","http://www.drugbank.ca/drugs/DB01098"
"130","Doxycycline (DB00254)","0.8325","http://www.drugbank.ca/drugs/DB00254"
"131","TLK-199 (DB05460)","0.8322","http://www.drugbank.ca/drugs/DB05460"
"132","2-(11-{2-[Benzenesulfonyl-(3-Methyl-Butyl)-Amino]-1-Hydroxy-Ethyl}-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-8-Yl)-Acetamide, Inhibitor 2 (DB02411)","0.8318","http://www.drugbank.ca/drugs/DB02411"
"133","[1-(3-Hydroxy-2-Oxo-1-Phenethyl-Propylcarbamoyl)2-Phenyl-Ethyl]-Carbamic Acid Pyridin-4-Ylmethyl Ester (DB02128)","0.8312","http://www.drugbank.ca/drugs/DB02128"
"134","Clomocycline (DB00453)","0.8311","http://www.drugbank.ca/drugs/DB00453"
"135","NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE (DB08732)","0.8310","http://www.drugbank.ca/drugs/DB08732"
"136","Quinapril (DB00881)","0.8304","http://www.drugbank.ca/drugs/DB00881"
"137","SOFOSBUVIR (DB08934)","0.8302","http://www.drugbank.ca/drugs/DB08934"
"138","Methyl-[4-(4-Piperidine-1-Ylmethyl-Phenyl)-Cyclohexyl]-Carbaminic Acid-(4-Chlorophenyl)-Ester (DB03748)","0.8291","http://www.drugbank.ca/drugs/DB03748"
"139","Doxapram (DB00561)","0.8284","http://www.drugbank.ca/drugs/DB00561"
"140","3-({1-[3-CARBAMIMIDOYL-1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-PROPYLCARBAMOYL]-2-METHYL-BUTYLSULFAMOYL}-METHYL)-BENZOIC ACID (DB04593)","0.8283","http://www.drugbank.ca/drugs/DB04593"
"141","N-{[2-({[1-(4-CARBOXYBUTANOYL)AMINO]-2-PHENYLETHYL}-HYDROXYPHOSPHINYL)OXY]ACETYL}-2-PHENYLETHYLAMINE (DB07881)","0.8278","http://www.drugbank.ca/drugs/DB07881"
"142","1,5-Bis(N-Benzyloxycarbonyl-L-Leucinyl)Carbohydrazide (DB03891)","0.8278","http://www.drugbank.ca/drugs/DB03891"
"143","(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(S)-HYDROXY[(1R)-2-METHYL-1-{[(2-PHENYLETHYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC ACID (DB06835)","0.8266","http://www.drugbank.ca/drugs/DB06835"
"144","Silodosin (DB06207)","0.8261","http://www.drugbank.ca/drugs/DB06207"
"145","Bimatoprost (DB00905)","0.8260","http://www.drugbank.ca/drugs/DB00905"
"146","Latanoprost (DB00654)","0.8257","http://www.drugbank.ca/drugs/DB00654"
"147","Glimepiride (DB00222)","0.8256","http://www.drugbank.ca/drugs/DB00222"
"148","(3R)-4-{[(3,4-dihydroxyphenyl)acetyl]oxy}-N-(2-formylindolizin-3-yl)-3-sulfino-D-valine (DB08116)","0.8255","http://www.drugbank.ca/drugs/DB08116"
"149","Irinotecan (DB00762)","0.8246","http://www.drugbank.ca/drugs/DB00762"
"150","1-[2-HYDROXY-3-(4-CYCLOHEXYL-PHENOXY)-PROPYL]-4-(2-PYRIDYL)-PIPERAZINE (DB08543)","0.8245","http://www.drugbank.ca/drugs/DB08543"
"151","5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID (DB08493)","0.8245","http://www.drugbank.ca/drugs/DB08493"
"152","Methicillin Acyl-Serine (DB02443)","0.8228","http://www.drugbank.ca/drugs/DB02443"
"153","Vitamin E (DB00163)","0.8225","http://www.drugbank.ca/drugs/DB00163"
"154","(2S,4S,5R)-1-(4-TERT-BUTYLBENZOYL)-2-ISOBUTYL-5-(1,3-THIAZOL-2-YL)PYRROLIDINE-2,4-DICARBOXYLIC ACID (DB07199)","0.8225","http://www.drugbank.ca/drugs/DB07199"
"155","(2S,4S,5R)-2-ISOBUTYL-5-(2-THIENYL)-1-[4-(TRIFLUOROMETHYL)BENZOYL]PYRROLIDINE-2,4-DICARBOXYLIC ACID (DB07200)","0.8221","http://www.drugbank.ca/drugs/DB07200"
"156","N-[4-(1-BENZOYLPIPERIDIN-4-YL)BUTYL]-3-PYRIDIN-3-YLPROPANAMIDE (DB07656)","0.8221","http://www.drugbank.ca/drugs/DB07656"
"157","SR12813 (DB04466)","0.8213","http://www.drugbank.ca/drugs/DB04466"
"158","Probucol (DB01599)","0.8204","http://www.drugbank.ca/drugs/DB01599"
"159","RU90395 (DB02432)","0.8200","http://www.drugbank.ca/drugs/DB02432"
"160","[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate (DB01858)","0.8194","http://www.drugbank.ca/drugs/DB01858"
"161","3-CYCLOHEXYL-1-(2-MORPHOLIN-4-YL-2-OXOETHYL)-2-PHENYL-1H-INDOLE-6-CARBOXYLIC ACID (DB07570)","0.8191","http://www.drugbank.ca/drugs/DB07570"
"162","Bitolterol (DB00901)","0.8191","http://www.drugbank.ca/drugs/DB00901"
"163","(5R,6S,8S)-8-[3-(AMINOMETHYL)PHENYL]-6-HYDROXY-5-ISOPROPYL-3-OXO-1-PHENYL-2,7-DIOXA-4-AZA-6-PHOSPHANONAN-9-OIC ACID 6-OXIDE (DB07157)","0.8189","http://www.drugbank.ca/drugs/DB07157"
"164","({3-[1-(4-HYDROXY-2-OXO-2H-CHROMEN-3-YL)-PROPYL]-PHENYLCARBAMOYL}-METHYL)-CARBAMIC ACID TERT-BUTYL ESTER (DB08664)","0.8186","http://www.drugbank.ca/drugs/DB08664"
"165","Candoxatril (DB00616)","0.8185","http://www.drugbank.ca/drugs/DB00616"
"166","Tl-3-093 (DB01891)","0.8182","http://www.drugbank.ca/drugs/DB01891"
"167","Nelfinavir (DB00220)","0.8182","http://www.drugbank.ca/drugs/DB00220"
"168","VRX496 (DB05251)","0.8182","http://www.drugbank.ca/drugs/DB05251"
"169","Sofalcone (DB05197)","0.8177","http://www.drugbank.ca/drugs/DB05197"
"170","Lymecycline (DB00256)","0.8161","http://www.drugbank.ca/drugs/DB00256"
"171","Aliskiren (DB01258)","0.8156","http://www.drugbank.ca/drugs/DB01258"
"172","Rutin (DB01698)","0.8156","http://www.drugbank.ca/drugs/DB01698"
"173","N-(Allyloxycarbonyl)-4-[N-(Carboxy-Formyl)-2-(Benzoic Acid)-Amino]-L-Phenylalaninyl-Amino-Butyloxy-(6-Hydroxy-Benzoic Acid Methyl Ester) (DB04088)","0.8155","http://www.drugbank.ca/drugs/DB04088"
"174","Je-2147, Ag1776, Kni-764 (DB02668)","0.8147","http://www.drugbank.ca/drugs/DB02668"
"175","Nicardipine (DB00622)","0.8144","http://www.drugbank.ca/drugs/DB00622"
"176","Gadofosveset trisodium (DB06705)","0.8142","http://www.drugbank.ca/drugs/DB06705"
"177","Nabilone (DB00486)","0.8142","http://www.drugbank.ca/drugs/DB00486"
"178","Minocycline (DB01017)","0.8137","http://www.drugbank.ca/drugs/DB01017"
"179","(2e,3s)-3-Hydroxy-5'-[(4-Hydroxypiperidin-1-Yl)Sulfonyl]-3-Methyl-1,3-Dihydro-2,3'-Biindol-2'(1'h)-One (DB03583)","0.8125","http://www.drugbank.ca/drugs/DB03583"
"180","(9r,10r)-9-(S-Glutathionyl)-10-Hydroxy-9,10-Dihydrophenanthrene (DB01834)","0.8112","http://www.drugbank.ca/drugs/DB01834"
"181","(9s,10s)-9-(S-Glutathionyl)-10-Hydroxy-9,10-Dihydrophenanthrene (DB04187)","0.8112","http://www.drugbank.ca/drugs/DB04187"
"182","1,3-Di(N-Propyloxy-a-Mannopyranosyl)-Carbomyl 5-Methyazido-Benzene (DB03634)","0.8111","http://www.drugbank.ca/drugs/DB03634"
"183","Methacycline (DB00931)","0.8110","http://www.drugbank.ca/drugs/DB00931"
"184","Coenzyme F420 (DB03913)","0.8107","http://www.drugbank.ca/drugs/DB03913"
"185","Cinalukast (DB00587)","0.8104","http://www.drugbank.ca/drugs/DB00587"
"186","AG7088 (DB05102)","0.8101","http://www.drugbank.ca/drugs/DB05102"
"187","N-{(1S,2R)-1-BENZYL-3-[(CYCLOPROPYLMETHYL)(2-FURYLSULFONYL)AMINO]-2-HYDROXYPROPYL}-N'-METHYLSUCCINAMIDE (DB08223)","0.8099","http://www.drugbank.ca/drugs/DB08223"
"188","Batimastat (DB03880)","0.8097","http://www.drugbank.ca/drugs/DB03880"
"189","Treprostinil (DB00374)","0.8095","http://www.drugbank.ca/drugs/DB00374"
"190","Fosinopril (DB00492)","0.8093","http://www.drugbank.ca/drugs/DB00492"
"191","N-METHYLALANYL-3-METHYLVALYL-4-PHENOXY-N-(1,2,3,4-TETRAHYDRONAPHTHALEN-1-YL)PROLINAMIDE (DB04612)","0.8087","http://www.drugbank.ca/drugs/DB04612"
"192","Benzquinamide (DB00767)","0.8082","http://www.drugbank.ca/drugs/DB00767"
