"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"63","2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE (DB07460)","0.9118","http://www.drugbank.ca/drugs/DB07460"
"64","Cetirizine (DB00341)","0.9114","http://www.drugbank.ca/drugs/DB00341"
"65","Nefazodone (DB01149)","0.9111","http://www.drugbank.ca/drugs/DB01149"
"66","1-(5-Tert-Butyl-2-P-Tolyl-2h-Pyrazol-3-Yl)-3-[4-(2-Morpholin-4-Yl-Ethoxy)-Naphthalen-1-Yl]-Urea (DB03044)","0.9108","http://www.drugbank.ca/drugs/DB03044"
"67","Pipazethate (DB08796)","0.9101","http://www.drugbank.ca/drugs/DB08796"
"68","(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07113)","0.9098","http://www.drugbank.ca/drugs/DB07113"
"69","Bosutinib (DB06616)","0.9092","http://www.drugbank.ca/drugs/DB06616"
"70","Terconazole (DB00251)","0.9089","http://www.drugbank.ca/drugs/DB00251"
"71","(4R)-N-[4-({[2-(DIMETHYLAMINO)ETHYL]AMINO}CARBONYL)-1,3-THIAZOL-2-YL]-4-METHYL-1-OXO-2,3,4,9-TETRAHYDRO-1H-BETA-CARBOLINE-6-CARBOXAMIDE (DB07406)","0.9084","http://www.drugbank.ca/drugs/DB07406"
"72","6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM (DB08504)","0.9080","http://www.drugbank.ca/drugs/DB08504"
"73","4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE (DB06852)","0.9073","http://www.drugbank.ca/drugs/DB06852"
"74","Ranolazine (DB00243)","0.9072","http://www.drugbank.ca/drugs/DB00243"
"75","CP-526423 (DB02089)","0.9071","http://www.drugbank.ca/drugs/DB02089"
"76","(S)-2-((S)-3-ISOBUTYL-2,5-DIOXO-4-QUINOLIN-3-YLMETHYL-[1,4]DIAZEPAN-1YL)-N-METHYL-3-NAPHTALEN-2-YL-PROPIONAMIDE (DB04724)","0.9067","http://www.drugbank.ca/drugs/DB04724"
"77","6,7-DIMETHOXY-4-[(3R)-3-(QUINOXALIN-2-YLOXY)PYRROLIDIN-1-YL]QUINAZOLINE (DB08391)","0.9066","http://www.drugbank.ca/drugs/DB08391"
"78","Vandetanib (DB05294)","0.9059","http://www.drugbank.ca/drugs/DB05294"
"79","Fluphenazine (DB00623)","0.9050","http://www.drugbank.ca/drugs/DB00623"
"80","Bepridil (DB01244)","0.9048","http://www.drugbank.ca/drugs/DB01244"
"81","N-Naphthalen-1-Ylmethyl-2'-[3,5-Dimethoxybenzamido]-2'-Deoxy-Adenosine (DB03331)","0.9045","http://www.drugbank.ca/drugs/DB03331"
"82","ZK-806711 (DB03373)","0.9036","http://www.drugbank.ca/drugs/DB03373"
"83","2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide (DB07194)","0.9029","http://www.drugbank.ca/drugs/DB07194"
"84","Azimilide (DB04957)","0.9029","http://www.drugbank.ca/drugs/DB04957"
"85","Dasatinib (DB01254)","0.9027","http://www.drugbank.ca/drugs/DB01254"
"86","1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine (DB02177)","0.9022","http://www.drugbank.ca/drugs/DB02177"
"87","3-(1H-INDOL-3-YL)-4-(1-{2-[(2S)-1-METHYLPYRROLIDINYL]ETHYL}-1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE (DB07456)","0.9017","http://www.drugbank.ca/drugs/DB07456"
"88","3-(1H-INDOL-3-YL)-4-{1-[2-(1-METHYLPYRROLIDIN-2-YL)ETHYL]-1H-INDOL-3-YL}-1H-PYRROLE-2,5-DIONE (DB07458)","0.9017","http://www.drugbank.ca/drugs/DB07458"
"89","Bopindolol (DB08807)","0.9017","http://www.drugbank.ca/drugs/DB08807"
"90","(2S)-1-{4-[(4-ANILINO-5-BROMOPYRIMIDIN-2-YL)AMINO]PHENOXY}-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07501)","0.9013","http://www.drugbank.ca/drugs/DB07501"
"91","(2R)-1-{4-[(4-ANILINO-5-BROMOPYRIMIDIN-2-YL)AMINO]PHENOXY}-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07504)","0.9013","http://www.drugbank.ca/drugs/DB07504"
"92","Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide (DB03984)","0.9007","http://www.drugbank.ca/drugs/DB03984"
"93","N6-METHYL-(R)-ROSCOVITINE, R-2-[6-(BENZYL-METHYL-AMINO)-9-ISOPROPYL-9H-PURIN-2-YLAMINO]-BUTAN-1-OL (DB04776)","0.9005","http://www.drugbank.ca/drugs/DB04776"
"94","[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone (DB01836)","0.9005","http://www.drugbank.ca/drugs/DB01836"
"95","4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide (DB08344)","0.9003","http://www.drugbank.ca/drugs/DB08344"
"96","Temafloxacin (DB01405)","0.8996","http://www.drugbank.ca/drugs/DB01405"
"97","OPC-51803 (DB05838)","0.8991","http://www.drugbank.ca/drugs/DB05838"
"98","Beta-hydroxyfentanyl (DB01453)","0.8990","http://www.drugbank.ca/drugs/DB01453"
"99","Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone (DB02872)","0.8984","http://www.drugbank.ca/drugs/DB02872"
"100","Diltiazem (DB00343)","0.8976","http://www.drugbank.ca/drugs/DB00343"
"101","Sildenafil (DB00203)","0.8976","http://www.drugbank.ca/drugs/DB00203"
"102","(3S)-1-(1,3-BENZODIOXOL-5-YLMETHYL)-3-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PIPERIDINE (DB07011)","0.8975","http://www.drugbank.ca/drugs/DB07011"
"103","3-(2-CHLOROPHENYL)-1-(2-{[(1S)-2-HYDROXY-1,2-DIMETHYLPROPYL]AMINO}PYRIMIDIN-4-YL)-1-(4-METHOXYPHENYL)UREA (DB08095)","0.8969","http://www.drugbank.ca/drugs/DB08095"
"104","2-butoxy-9-(2,6-difluorobenzyl)-N-(2-morpholin-4-ylethyl)-9H-purin-6-amine (DB07937)","0.8969","http://www.drugbank.ca/drugs/DB07937"
"105","Cisapride (DB00604)","0.8952","http://www.drugbank.ca/drugs/DB00604"
"106","Thioproperazine (DB01622)","0.8948","http://www.drugbank.ca/drugs/DB01622"
"107","Pagoclone (DB04903)","0.8947","http://www.drugbank.ca/drugs/DB04903"
"108","S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE (DB07602)","0.8941","http://www.drugbank.ca/drugs/DB07602"
"109","N-{(1s)-4-[Bis(2-Chloroethyl)Amino]-1-Methylbutyl}-N-(6-Chloro-2-Methoxy-9-Acridinyl)Amine (DB02240)","0.8939","http://www.drugbank.ca/drugs/DB02240"
"110","Ponatinib  (DB08901)","0.8937","http://www.drugbank.ca/drugs/DB08901"
"111","1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol (DB03802)","0.8936","http://www.drugbank.ca/drugs/DB03802"
"112","2-Phenyl-1-[4-(2-Piperidin-1-Yl-Ethoxy)-Phenyl]-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol (DB04471)","0.8935","http://www.drugbank.ca/drugs/DB04471"
"113","FR236913 (DB02830)","0.8933","http://www.drugbank.ca/drugs/DB02830"
"114","(2R)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07750)","0.8932","http://www.drugbank.ca/drugs/DB07750"
"115","(2S)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07755)","0.8932","http://www.drugbank.ca/drugs/DB07755"
"116","Aripiprazole (DB01238)","0.8930","http://www.drugbank.ca/drugs/DB01238"
"117","4-BROMO-2-FLUORO-N-[(4E)-6-METHOXY-7-[(1-METHYLPIPERIDIN-4-YL)METHOXY]QUINAZOLIN-4(1H)-YLIDENE]ANILINE (DB08764)","0.8928","http://www.drugbank.ca/drugs/DB08764"
"118","1-(DIMETHYLAMINO)-3-(4-{{4-(2-METHYLIMIDAZO[1,2-A]PYRIDIN-3-YL)PYRIMIDIN-2-YL]AMINO}PHENOXY)PROPAN-2-OL (DB07889)","0.8926","http://www.drugbank.ca/drugs/DB07889"
"119","N-[4-CHLORO-3-(PYRIDIN-3-YLOXYMETHYL)-PHENYL]-3-FLUORO- (DB08068)","0.8925","http://www.drugbank.ca/drugs/DB08068"
"120","Rbt205 Inhibitor (DB03777)","0.8914","http://www.drugbank.ca/drugs/DB03777"
"121","Cis-[4,5-Bis-(4-Chlorophenyl)-2-(2-Isopropoxy-4-Methoxyphenyl)-4,5-Dihyd Roimidazol-1-Yl]-Piperazin-1-Yl-Methanone (DB04144)","0.8913","http://www.drugbank.ca/drugs/DB04144"
"122","N-{(1S,2R)-2-hydroxy-1-[(hydroxyamino)carbonyl]propyl}-4-{[4-(morpholin-4-ylmethyl)phenyl]ethynyl}benzamide (DB07536)","0.8908","http://www.drugbank.ca/drugs/DB07536"
"123","N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE (DB07220)","0.8904","http://www.drugbank.ca/drugs/DB07220"
"124","Cinnarizine (DB00568)","0.8901","http://www.drugbank.ca/drugs/DB00568"
"125","4-CHLORO-6-(4-{4-[4-(METHYLSULFONYL)BENZYL]PIPERAZIN-1-YL}-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL (DB06957)","0.8899","http://www.drugbank.ca/drugs/DB06957"
"126","3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE (DB08749)","0.8887","http://www.drugbank.ca/drugs/DB08749"
"127","Domperidone (DB01184)","0.8886","http://www.drugbank.ca/drugs/DB01184"
"128","3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE (DB07025)","0.8885","http://www.drugbank.ca/drugs/DB07025"
"129","Vardenafil (DB00862)","0.8883","http://www.drugbank.ca/drugs/DB00862"
"130","[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE (DB08422)","0.8877","http://www.drugbank.ca/drugs/DB08422"
"131","1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE (DB08590)","0.8876","http://www.drugbank.ca/drugs/DB08590"
"132","(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE (DB08674)","0.8873","http://www.drugbank.ca/drugs/DB08674"
"133","Carfentanil (DB01535)","0.8868","http://www.drugbank.ca/drugs/DB01535"
"134","Piboserod (DB04873)","0.8867","http://www.drugbank.ca/drugs/DB04873"
"135","(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE (DB07145)","0.8862","http://www.drugbank.ca/drugs/DB07145"
"136","1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE (DB07783)","0.8861","http://www.drugbank.ca/drugs/DB07783"
"137","1-(3-(2,4-DIMETHYLTHIAZOL-5-YL)-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)-3-(4-METHYLPIPERAZIN-1-YL)UREA (DB07622)","0.8861","http://www.drugbank.ca/drugs/DB07622"
"138","2-(2-{2-[(BIPHENYL-4-YLMETHYL)-AMINO]-3-MERCAPTO-PENTANOYLAMINO}-ACETYLAMINO)-3-METHYL-BUTYRIC ACID METHYL ESTER (DB08643)","0.8859","http://www.drugbank.ca/drugs/DB08643"
"139","Zuclopenthixol acetate (DB08919)","0.8859","http://www.drugbank.ca/drugs/DB08919"
"140","N-(5-chloro-1,3-benzodioxol-4-yl)-6-methoxy-7-(3-piperidin-1-ylpropoxy)quinazolin-4-amine (DB07249)","0.8859","http://www.drugbank.ca/drugs/DB07249"
"141","N-[2-(2,4-diaminopyrido[2,3-d]pyrimidin-7-yl)-2-methylpropyl]-4-phenoxybenzamide (DB07041)","0.8859","http://www.drugbank.ca/drugs/DB07041"
"142","Alpha-methylfentanyl (DB01557)","0.8858","http://www.drugbank.ca/drugs/DB01557"
"143","Carphenazine (DB01038)","0.8857","http://www.drugbank.ca/drugs/DB01038"
"144","N-1,2,3,4-Tetrahydronaphth-1-Yl-2'-[3,5-Dimethoxybenzamido]-2'-Deoxy-Adenosine (DB04477)","0.8857","http://www.drugbank.ca/drugs/DB04477"
"145","N-(4-MORPHOLINE)CARBONYL-B-(1-NAPHTHYL)-L-ALANINE-L-LEUCINE BORONIC ACID (DB04732)","0.8856","http://www.drugbank.ca/drugs/DB04732"
"146","Risperidone (DB00734)","0.8851","http://www.drugbank.ca/drugs/DB00734"
"147","Topotecan (DB01030)","0.8848","http://www.drugbank.ca/drugs/DB01030"
"148","N-((1R,2S)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE (DB07629)","0.8847","http://www.drugbank.ca/drugs/DB07629"
"149","N-((1R,2R)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE (DB07630)","0.8847","http://www.drugbank.ca/drugs/DB07630"
"150","Flunarizine (DB04841)","0.8842","http://www.drugbank.ca/drugs/DB04841"
"151","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1R)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07981)","0.8841","http://www.drugbank.ca/drugs/DB07981"
"152","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1S)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07984)","0.8841","http://www.drugbank.ca/drugs/DB07984"
"153","OLOMOUCINE II (DB04662)","0.8838","http://www.drugbank.ca/drugs/DB04662"
"154","(2S)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07751)","0.8837","http://www.drugbank.ca/drugs/DB07751"
"155","(2R)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07761)","0.8837","http://www.drugbank.ca/drugs/DB07761"
"156","N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine (DB04125)","0.8833","http://www.drugbank.ca/drugs/DB04125"
"157","DMP450 (DB02102)","0.8830","http://www.drugbank.ca/drugs/DB02102"
