"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"24","1-(CYCLOHEXYLAMINO)-3-(6-METHYL-3,4-DIHYDRO-1H-CARBAZOL-9(2H)-YL)PROPAN-2-OL (DB07061)","0.9137","http://www.drugbank.ca/drugs/DB07061"
"25","(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM (DB04617)","0.9136","http://www.drugbank.ca/drugs/DB04617"
"26","4-BROMO-2-FLUORO-N-[(4E)-6-METHOXY-7-[(1-METHYLPIPERIDIN-4-YL)METHOXY]QUINAZOLIN-4(1H)-YLIDENE]ANILINE (DB08764)","0.9115","http://www.drugbank.ca/drugs/DB08764"
"27","CRA_16847 (DB02063)","0.9109","http://www.drugbank.ca/drugs/DB02063"
"28","Zolpidem (DB00425)","0.9105","http://www.drugbank.ca/drugs/DB00425"
"29","LE-SN38 (DB05482)","0.9104","http://www.drugbank.ca/drugs/DB05482"
"30","(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB08445)","0.9103","http://www.drugbank.ca/drugs/DB08445"
"31","3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE (DB08749)","0.9102","http://www.drugbank.ca/drugs/DB08749"
"32","Trovafloxacin (DB00685)","0.9097","http://www.drugbank.ca/drugs/DB00685"
"33","2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE (DB08588)","0.9080","http://www.drugbank.ca/drugs/DB08588"
"34","(2S,3S)-3-{3-[4-(METHYLSULFONYL)PHENYL]-1,2,4-OXADIAZOL-5-YL}-1-OXO-1-PYRROLIDIN-1-YLBUTAN-2-AMINE (DB07067)","0.9072","http://www.drugbank.ca/drugs/DB07067"
"35","1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE (DB07783)","0.9068","http://www.drugbank.ca/drugs/DB07783"
"36","THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE (DB08426)","0.9067","http://www.drugbank.ca/drugs/DB08426"
"37","(5E,7S)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6H)-one oxime (DB08197)","0.9065","http://www.drugbank.ca/drugs/DB08197"
"38","(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE (DB08164)","0.9063","http://www.drugbank.ca/drugs/DB08164"
"39","1-cyclobutyl-3-(3,4-dimethoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine (DB08053)","0.9059","http://www.drugbank.ca/drugs/DB08053"
"40","(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone (DB06992)","0.9057","http://www.drugbank.ca/drugs/DB06992"
"41","Quinacrine (DB01103)","0.9050","http://www.drugbank.ca/drugs/DB01103"
"42","8-ethyl-3,10,10-trimethyl-4,5,6,8,10,12-hexahydropyrazolo[4',3':6,7]cyclohepta[1,2-b]pyrrolo[2,3-f]indol-9(1H)-one (DB07266)","0.9049","http://www.drugbank.ca/drugs/DB07266"
"43","Rabeprazole (DB01129)","0.9044","http://www.drugbank.ca/drugs/DB01129"
"44","Etonitazene (DB01462)","0.9027","http://www.drugbank.ca/drugs/DB01462"
"45","CRA_10656 (DB04470)","0.9026","http://www.drugbank.ca/drugs/DB04470"
"46","1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide (DB06909)","0.9024","http://www.drugbank.ca/drugs/DB06909"
"47","THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [1-(1-AMINO-ISOQUINOLIN-7-YLMETHYL)-2-OXO-PYRROLDIN-3-YL]-AMIDE (DB07261)","0.9017","http://www.drugbank.ca/drugs/DB07261"
"48","S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE (DB07602)","0.9016","http://www.drugbank.ca/drugs/DB07602"
"49","1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine (DB08149)","0.9015","http://www.drugbank.ca/drugs/DB08149"
"50","[2-(1-Amino-2-Hydroxy-Propyl)-4-(4-Fluoro-1h-Indol-3-Ylmethyl)-5-Hydroxy-Imidazol-1-Yl]-Acetic Acid (DB01674)","0.9015","http://www.drugbank.ca/drugs/DB01674"
"51","CRA_10972 (DB02989)","0.8997","http://www.drugbank.ca/drugs/DB02989"
"52","CRA_10950 (DB03494)","0.8997","http://www.drugbank.ca/drugs/DB03494"
"53","6-FLUORO-2-(2-HYDROXY-3-ISOBUTOXY-PHENYL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE (DB06855)","0.8997","http://www.drugbank.ca/drugs/DB06855"
"54","Mesoridazine (DB00933)","0.8991","http://www.drugbank.ca/drugs/DB00933"
"55","Clonitazene (DB01523)","0.8991","http://www.drugbank.ca/drugs/DB01523"
"56","6-FLUORO-2-[2-HYDROXY-3-(2-METHYL-CYCLOHEXYLOXY)-PHENYL]-1H-INDOLE-5-CARBOXAMIDINE (DB06856)","0.8990","http://www.drugbank.ca/drugs/DB06856"
"57","5-Chloro-1h-Indole-2-Carboxylic Acid [1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide (DB03383)","0.8985","http://www.drugbank.ca/drugs/DB03383"
"58","Piboserod (DB04873)","0.8977","http://www.drugbank.ca/drugs/DB04873"
"59","4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE (DB07791)","0.8977","http://www.drugbank.ca/drugs/DB07791"
"60","3-(6-Aminopyridin-3-Yl)-N-Methyl-N-[(1-Methyl-1h-Indol-2-Yl)Methyl]Acrylamide (DB01865)","0.8971","http://www.drugbank.ca/drugs/DB01865"
"61","2-{4-[2-(2-AMINO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDIN-5-YL)-ETHYL]-BENZOYLAMINO}-3-METHYL-BUTYRIC ACID (DB08131)","0.8970","http://www.drugbank.ca/drugs/DB08131"
"62","Allyl-{6-[3-(4-Bromo-Phenyl)-1-Methyl-1h-Indazol-6-Yl]Oxy}Hexyl)-N-Methylamine (DB03888)","0.8968","http://www.drugbank.ca/drugs/DB03888"
"63","Domperidone (DB01184)","0.8968","http://www.drugbank.ca/drugs/DB01184"
"64","6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07174)","0.8966","http://www.drugbank.ca/drugs/DB07174"
"65","N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide (DB03596)","0.8963","http://www.drugbank.ca/drugs/DB03596"
"66","CRA_10433 (DB03173)","0.8954","http://www.drugbank.ca/drugs/DB03173"
"67","Bopindolol (DB08807)","0.8948","http://www.drugbank.ca/drugs/DB08807"
"68","Thioridazine (DB00679)","0.8947","http://www.drugbank.ca/drugs/DB00679"
"69","Rbt205 Inhibitor (DB03777)","0.8947","http://www.drugbank.ca/drugs/DB03777"
"70","Rosiglitazone (DB00412)","0.8944","http://www.drugbank.ca/drugs/DB00412"
"71","(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB07666)","0.8942","http://www.drugbank.ca/drugs/DB07666"
"72","CRA_10991 (DB01771)","0.8935","http://www.drugbank.ca/drugs/DB01771"
"73","Cinchocaine (DB00527)","0.8935","http://www.drugbank.ca/drugs/DB00527"
"74","(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE (DB07145)","0.8931","http://www.drugbank.ca/drugs/DB07145"
"75","[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE (DB08423)","0.8930","http://www.drugbank.ca/drugs/DB08423"
"76","1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE (DB08590)","0.8929","http://www.drugbank.ca/drugs/DB08590"
"77","1-[2-(3-Biphenyl)-4-Methylvaleryl)]Amino-3-(2-Pyridylsulfonyl)Amino-2-Propanone (DB04244)","0.8927","http://www.drugbank.ca/drugs/DB04244"
"78","Pipazethate (DB08796)","0.8922","http://www.drugbank.ca/drugs/DB08796"
"79","(2R,3R)-7-(methylsulfonyl)-3-(2,4,5-trifluorophenyl)-1,2,3,4-tetrahydropyrido[1,2-a]benzimidazol-2-amine (DB07193)","0.8917","http://www.drugbank.ca/drugs/DB07193"
"80","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOTHIAZIN-4-YL]ETHYL}ACETAMIDE (DB06899)","0.8915","http://www.drugbank.ca/drugs/DB06899"
"81","1-(2-CYCLOPROPYLETHYL)-3-(1,1-DIOXIDO-2H-1,2,4-BENZOTHIADIAZIN-3-YL)-6-FLUORO-4-HYDROXYQUINOLIN-2(1H)-ONE (DB08278)","0.8910","http://www.drugbank.ca/drugs/DB08278"
"82","Pemetrexed (DB00642)","0.8909","http://www.drugbank.ca/drugs/DB00642"
"83","Propericiazine (DB01608)","0.8906","http://www.drugbank.ca/drugs/DB01608"
"84","FR236913 (DB02830)","0.8906","http://www.drugbank.ca/drugs/DB02830"
"85","Sildenafil (DB00203)","0.8900","http://www.drugbank.ca/drugs/DB00203"
"86","Raltitrexed (DB00293)","0.8897","http://www.drugbank.ca/drugs/DB00293"
"87","5-CHLORO-N-((1R,2S)-2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO) CYCLOPENTYL)THIOPHENE-2-CARBOXAMIDE (DB08174)","0.8896","http://www.drugbank.ca/drugs/DB08174"
"88","N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE (DB07220)","0.8893","http://www.drugbank.ca/drugs/DB07220"
"89","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE (DB07059)","0.8889","http://www.drugbank.ca/drugs/DB07059"
"90","3-(1,1-dioxido-4H-1,2,4-benzothiadiazin-3-yl)-4-hydroxy-1-(3-methylbutyl)quinolin-2(1H)-one (DB07275)","0.8887","http://www.drugbank.ca/drugs/DB07275"
"91","3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE (DB07457)","0.8883","http://www.drugbank.ca/drugs/DB07457"
"92","Propiomazine (DB00777)","0.8880","http://www.drugbank.ca/drugs/DB00777"
"93","Pipotiazine (DB01621)","0.8877","http://www.drugbank.ca/drugs/DB01621"
"94","N-{3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide (DB06999)","0.8873","http://www.drugbank.ca/drugs/DB06999"
"95","4-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-1-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINONE (DB08745)","0.8873","http://www.drugbank.ca/drugs/DB08745"
"96","7-[3-(4-FLUORO-PHENYL)-1-ISOPROPYL-1H-INDOL-2-YL]-3,5-DIHYDROXY-HEPTANOIC ACID (DB06846)","0.8871","http://www.drugbank.ca/drugs/DB06846"
"97","(2Z,3E)-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE 3-{O-[(3R)-3,4-DIHYDROXYBUTYL]OXIME} (DB07766)","0.8869","http://www.drugbank.ca/drugs/DB07766"
"98","4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM (DB08067)","0.8867","http://www.drugbank.ca/drugs/DB08067"
"99","Azelastine (DB00972)","0.8866","http://www.drugbank.ca/drugs/DB00972"
"100","N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid (DB02046)","0.8866","http://www.drugbank.ca/drugs/DB02046"
"101","6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM (DB08504)","0.8859","http://www.drugbank.ca/drugs/DB08504"
"102","Gefitinib (DB00317)","0.8853","http://www.drugbank.ca/drugs/DB00317"
"103","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1R)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07981)","0.8846","http://www.drugbank.ca/drugs/DB07981"
"104","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1S)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07984)","0.8846","http://www.drugbank.ca/drugs/DB07984"
"105","Mequitazine (DB01071)","0.8843","http://www.drugbank.ca/drugs/DB01071"
"106","Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate (DB03744)","0.8841","http://www.drugbank.ca/drugs/DB03744"
"107","(3S)-1-(1,3-BENZODIOXOL-5-YLMETHYL)-3-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PIPERIDINE (DB07011)","0.8841","http://www.drugbank.ca/drugs/DB07011"
"108","5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine (DB01958)","0.8835","http://www.drugbank.ca/drugs/DB01958"
"109","(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE (DB07583)","0.8833","http://www.drugbank.ca/drugs/DB07583"
"110","3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione (DB01946)","0.8828","http://www.drugbank.ca/drugs/DB01946"
"111","Temafloxacin (DB01405)","0.8828","http://www.drugbank.ca/drugs/DB01405"
"112","N-[(3z)-5-Tert-Butyl-2-Phenyl-1,2-Dihydro-3h-Pyrazol-3-Ylidene]-N'-(4-Chlorophenyl)Urea (DB01807)","0.8825","http://www.drugbank.ca/drugs/DB01807"
"113","(5z)-5-(1h-Indol-3-Ylmethylene)-4h-Imidazol-4-One (DB01653)","0.8821","http://www.drugbank.ca/drugs/DB01653"
"114","1-(5-Carboxypentyl)-5-[(2,6-Dichlorobenzyl)Oxy]-1 H-Indole-2-Carboxylic Acid (DB02316)","0.8820","http://www.drugbank.ca/drugs/DB02316"
"115","N-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}-5-methyl-D-tryptophan (DB07233)","0.8819","http://www.drugbank.ca/drugs/DB07233"
"116","Bepridil (DB01244)","0.8817","http://www.drugbank.ca/drugs/DB01244"
"117","Valsartan (DB00177)","0.8814","http://www.drugbank.ca/drugs/DB00177"
"118","4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid (DB02936)","0.8811","http://www.drugbank.ca/drugs/DB02936"
"119","N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine (DB02544)","0.8806","http://www.drugbank.ca/drugs/DB02544"
"120","1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-phenylurea (DB06883)","0.8805","http://www.drugbank.ca/drugs/DB06883"
"121","N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE (DB07790)","0.8801","http://www.drugbank.ca/drugs/DB07790"
"122","Ziprasidone (DB00246)","0.8800","http://www.drugbank.ca/drugs/DB00246"
"123","Fluvastatin (DB01095)","0.8788","http://www.drugbank.ca/drugs/DB01095"
"124","Aminacrine (DB02842)","0.8785","http://www.drugbank.ca/drugs/DB02842"
"125","Rimonabant (DB06155)","0.8783","http://www.drugbank.ca/drugs/DB06155"
"126","(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide (DB02479)","0.8782","http://www.drugbank.ca/drugs/DB02479"
"127","(S)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide (DB03950)","0.8782","http://www.drugbank.ca/drugs/DB03950"
"128","FR233623 (DB03220)","0.8779","http://www.drugbank.ca/drugs/DB03220"
"129","2-({4-[(5-CHLORO-1H-INDOL-2-YL)SULFONYL]PIPERAZIN-1-YL}CARBONYL)THIENO[3,2-B]PYRIDINE 4-OXIDE (DB07605)","0.8778","http://www.drugbank.ca/drugs/DB07605"
"130","5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine (DB02001)","0.8777","http://www.drugbank.ca/drugs/DB02001"
"131","Aceprometazine (DB01615)","0.8767","http://www.drugbank.ca/drugs/DB01615"
"132","(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone (DB03062)","0.8766","http://www.drugbank.ca/drugs/DB03062"
"133","N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA (DB08064)","0.8762","http://www.drugbank.ca/drugs/DB08064"
"134","Acepromazine (DB01614)","0.8754","http://www.drugbank.ca/drugs/DB01614"
"135","4-METHYL-5-{(2E)-2-[(4-MORPHOLIN-4-YLPHENYL)IMINO]-2,5-DIHYDROPYRIMIDIN-4-YL}-1,3-THIAZOL-2-AMINE (DB08219)","0.8754","http://www.drugbank.ca/drugs/DB08219"
"136","(2S)-1-{[5-(1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}-3-[(7AS)-7AH-INDOL-3-YL]PROPAN-2-AMINE (DB06977)","0.8751","http://www.drugbank.ca/drugs/DB06977"
"137","N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE (DB07235)","0.8747","http://www.drugbank.ca/drugs/DB07235"
"138","[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone (DB01836)","0.8743","http://www.drugbank.ca/drugs/DB01836"
"139","3-FLUORO-N-1H-INDOL-5-YL-5-MORPHOLIN-4-YLBENZAMIDE (DB08092)","0.8741","http://www.drugbank.ca/drugs/DB08092"
"140","Pioglitazone (DB01132)","0.8735","http://www.drugbank.ca/drugs/DB01132"
"141","(5S)-5-(2-amino-2-oxoethyl)-4-oxo-N-[(3-oxo-3,4-dihydro-2H-1,4-benzoxazin-6-yl)methyl]-3,4,5,6,7,8-hexahydro[1]benzothieno[2,3-d]pyrimidine-2-carboxamide (DB07397)","0.8732","http://www.drugbank.ca/drugs/DB07397"
"142","(3R,4R)-4-(pyrrolidin-1-ylcarbonyl)-1-(quinoxalin-2-ylcarbonyl)pyrrolidin-3-amine (DB07015)","0.8731","http://www.drugbank.ca/drugs/DB07015"
"143","Dextromoramide (DB01529)","0.8725","http://www.drugbank.ca/drugs/DB01529"
"144","Delavirdine (DB00705)","0.8719","http://www.drugbank.ca/drugs/DB00705"
"145","3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione (DB01772)","0.8718","http://www.drugbank.ca/drugs/DB01772"
"146","Moricizine (DB00680)","0.8712","http://www.drugbank.ca/drugs/DB00680"
"147","3-(2-CHLOROPHENYL)-1-(2-{[(1S)-2-HYDROXY-1,2-DIMETHYLPROPYL]AMINO}PYRIMIDIN-4-YL)-1-(4-METHOXYPHENYL)UREA (DB08095)","0.8710","http://www.drugbank.ca/drugs/DB08095"
"148","3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol (DB07969)","0.8708","http://www.drugbank.ca/drugs/DB07969"
"149","FR230513 (DB03572)","0.8700","http://www.drugbank.ca/drugs/DB03572"
"150","methyl (1R,2S)-2-(hydroxycarbamoyl)-1-{4-[(2-methylquinolin-4-yl)methoxy]benzyl}cyclopropanecarboxylate (DB07147)","0.8699","http://www.drugbank.ca/drugs/DB07147"
"151","2-(3-CHLORO-6-{[2,2-DIFLUORO-2-(1-OXIDOPYRIDIN-2-YL)ETHYL]AMINO}-1-OXIDOPYRIDIN-2-YL)-N-[1-(3-CHLOROPHENYL)ETHYL]ACETAMIDE (DB04722)","0.8695","http://www.drugbank.ca/drugs/DB04722"
"152","MACITENTAN (DB08932)","0.8694","http://www.drugbank.ca/drugs/DB08932"
"153","Pirenzepine (DB00670)","0.8691","http://www.drugbank.ca/drugs/DB00670"
"154","1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE (DB07785)","0.8691","http://www.drugbank.ca/drugs/DB07785"
"155","(2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide (DB08564)","0.8691","http://www.drugbank.ca/drugs/DB08564"
"156","OPC-6535 (DB05298)","0.8685","http://www.drugbank.ca/drugs/DB05298"
"157","3-(HYDROXYMETHYL)-1-METHYL-5-(2-METHYLAZIRIDIN-1-YL)-2-PHENYL-1H-INDOLE-4,7-DIONE (DB07385)","0.8683","http://www.drugbank.ca/drugs/DB07385"
"158","[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid (DB02504)","0.8681","http://www.drugbank.ca/drugs/DB02504"
"159","[4-(4-PHENYL-PIPERIDIN-1-YL)-BENZENESULFONYLAMINO]-ACETIC ACID (DB07986)","0.8681","http://www.drugbank.ca/drugs/DB07986"
"160","2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide (DB07194)","0.8680","http://www.drugbank.ca/drugs/DB07194"
"161","Amodiaquine (DB00613)","0.8676","http://www.drugbank.ca/drugs/DB00613"
"162","Omeprazole (DB00338)","0.8676","http://www.drugbank.ca/drugs/DB00338"
"163","Esomeprazole (DB00736)","0.8676","http://www.drugbank.ca/drugs/DB00736"
"164","5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide (DB02390)","0.8662","http://www.drugbank.ca/drugs/DB02390"
