"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"31","1-Aminocyclopropanecarboxylic Acid (DB02085)","0.93646","http://www.drugbank.ca/drugs/DB02085"
"32","4-Amino Hexanoic Acid (DB04235)","0.93592","http://www.drugbank.ca/drugs/DB04235"
"33","2-Amino-N,3,3-Trimethylbutanamide (DB01949)","0.93591","http://www.drugbank.ca/drugs/DB01949"
"34","Tris(Hydroxyethyl)Aminomethane (DB04237)","0.93413","http://www.drugbank.ca/drugs/DB04237"
"35","L-Lysine (DB00123)","0.93358","http://www.drugbank.ca/drugs/DB00123"
"36","D-Lysine (DB03252)","0.93358","http://www.drugbank.ca/drugs/DB03252"
"37","(R)-N-(1-Methyl-Hexyl)-Formamide (DB03061)","0.93248","http://www.drugbank.ca/drugs/DB03061"
"38","N-Heptylformamide (DB04105)","0.92930","http://www.drugbank.ca/drugs/DB04105"
"39","5-Amino-3-Methyl-Pyrrolidine-2-Carboxylic Acid (DB03184)","0.92471","http://www.drugbank.ca/drugs/DB03184"
"40","1-(HYDROXYMETHYLENEAMINO)-8-HYDROXY-OCTANE (DB07897)","0.92424","http://www.drugbank.ca/drugs/DB07897"
"41","Cyclohexane (DB03561)","0.92413","http://www.drugbank.ca/drugs/DB03561"
"42","(3s)-2,3,4,5-Tetrahydropyridin-3-Amine (DB04504)","0.92385","http://www.drugbank.ca/drugs/DB04504"
"43","2-Methylleucine (DB04063)","0.92309","http://www.drugbank.ca/drugs/DB04063"
"44","Ethosuximide (DB00593)","0.92208","http://www.drugbank.ca/drugs/DB00593"
"45","L-Leucine (DB00149)","0.92158","http://www.drugbank.ca/drugs/DB00149"
"46","D-Leucine (DB01746)","0.92158","http://www.drugbank.ca/drugs/DB01746"
"47","Dodecane (DB02771)","0.92012","http://www.drugbank.ca/drugs/DB02771"
"48","Norleucine (DB04419)","0.91860","http://www.drugbank.ca/drugs/DB04419"
"49","Decane (DB02826)","0.91794","http://www.drugbank.ca/drugs/DB02826"
"50","Amantadine (DB00915)","0.91693","http://www.drugbank.ca/drugs/DB00915"
"51","7-Keto-8-Aminopelargonic Acid (DB02274)","0.91536","http://www.drugbank.ca/drugs/DB02274"
"52","Hydroxyaminovaline (DB02697)","0.91528","http://www.drugbank.ca/drugs/DB02697"
"53","Aminocaproic Acid (DB00513)","0.91488","http://www.drugbank.ca/drugs/DB00513"
"54","N-Methyl-Lysine (DB01714)","0.91465","http://www.drugbank.ca/drugs/DB01714"
"55","Cyclohexane Propionic Acid (DB02242)","0.91456","http://www.drugbank.ca/drugs/DB02242"
"56","Mecamylamine (DB00657)","0.91445","http://www.drugbank.ca/drugs/DB00657"
"57","DECANE-1-THIOL (DB07611)","0.91430","http://www.drugbank.ca/drugs/DB07611"
"58","N-Octane (DB02440)","0.91335","http://www.drugbank.ca/drugs/DB02440"
"59","Butylamine (DB03659)","0.91317","http://www.drugbank.ca/drugs/DB03659"
"60","Nonan-1-Ol (DB03143)","0.91141","http://www.drugbank.ca/drugs/DB03143"
"61","5-Hydroxyamino-3-Methyl-Pyrrolidine-2-Carboxylic Acid (DB02298)","0.91122","http://www.drugbank.ca/drugs/DB02298"
"62","2-Cyclopropylmethylenepropanal (DB03736)","0.91113","http://www.drugbank.ca/drugs/DB03736"
"63","Decanoic Acid (DB03600)","0.90865","http://www.drugbank.ca/drugs/DB03600"
"64","Menthol (DB00825)","0.90803","http://www.drugbank.ca/drugs/DB00825"
"65","L-Valine (DB00161)","0.90793","http://www.drugbank.ca/drugs/DB00161"
"66","Cyclohexanol (DB03703)","0.90592","http://www.drugbank.ca/drugs/DB03703"
"67","Putrescine (DB01917)","0.90562","http://www.drugbank.ca/drugs/DB01917"
"68","(4s)-5-Fluoro-L-Leucine (DB02542)","0.90266","http://www.drugbank.ca/drugs/DB02542"
"69","N5-(1-Imino-3-Butenyl)-L-Ornithine (DB03710)","0.90211","http://www.drugbank.ca/drugs/DB03710"
"70","N-Methylleucine (DB04487)","0.90154","http://www.drugbank.ca/drugs/DB04487"
"71","Hexane (DB02764)","0.90095","http://www.drugbank.ca/drugs/DB02764"
"72","6,8-DIMERCAPTO-OCTANOIC ACID AMIDE (DB08120)","0.89979","http://www.drugbank.ca/drugs/DB08120"
"73","Valproic Acid (DB00313)","0.89861","http://www.drugbank.ca/drugs/DB00313"
"74","L-Ornithine (DB00129)","0.89790","http://www.drugbank.ca/drugs/DB00129"
"75","Caprylic acid (DB04519)","0.89746","http://www.drugbank.ca/drugs/DB04519"
"76","(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid (DB02437)","0.89689","http://www.drugbank.ca/drugs/DB02437"
"77","Methyl Nonanoate (Ester) (DB01631)","0.89294","http://www.drugbank.ca/drugs/DB01631"
"78","2,6-Dimethyl-7-Octen-2-Ol (DB02273)","0.89096","http://www.drugbank.ca/drugs/DB02273"
"79","1-Guanidinium-7-Aminoheptane (DB03639)","0.89051","http://www.drugbank.ca/drugs/DB03639"
"80","Norcamphor (DB03540)","0.89011","http://www.drugbank.ca/drugs/DB03540"
"81","(2s)-Pyrrolidin-2-Ylmethylamine (DB03253)","0.88975","http://www.drugbank.ca/drugs/DB03253"
"82","2-Amino-Pentanoic Acid (DB03519)","0.88871","http://www.drugbank.ca/drugs/DB03519"
"83","Norvaline (DB04185)","0.88871","http://www.drugbank.ca/drugs/DB04185"
"84","Delta-Amino Valeric Acid (DB02068)","0.88857","http://www.drugbank.ca/drugs/DB02068"
"85","Tropinone (DB01874)","0.88824","http://www.drugbank.ca/drugs/DB01874"
"86","Pseudotropine (DB04026)","0.88824","http://www.drugbank.ca/drugs/DB04026"
"87","Heptanoic Acid (DB02938)","0.88679","http://www.drugbank.ca/drugs/DB02938"
"88","Adamantane (DB03627)","0.88583","http://www.drugbank.ca/drugs/DB03627"
"89","2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid (DB03683)","0.88532","http://www.drugbank.ca/drugs/DB03683"
"90","2,6-Diaminopimelic Acid (DB03590)","0.88527","http://www.drugbank.ca/drugs/DB03590"
"91","Pentane (DB03119)","0.88498","http://www.drugbank.ca/drugs/DB03119"
"92","(2r)-2-{[Formyl(Hydroxy)Amino]Methyl}Hexanoic Acid (DB02625)","0.88408","http://www.drugbank.ca/drugs/DB02625"
"93","6-Hydroxy-D-Norleucine (DB02233)","0.88194","http://www.drugbank.ca/drugs/DB02233"
"94","6-Hydroxy-L-Norleucine (DB03412)","0.88194","http://www.drugbank.ca/drugs/DB03412"
"95","2-Amino-6-Oxo-Hexanoic Acid (DB02571)","0.88194","http://www.drugbank.ca/drugs/DB02571"
"96","Ethinamate (DB01031)","0.88129","http://www.drugbank.ca/drugs/DB01031"
"97","2s,3r-2-Amino-3-Methylpentanedioic Acid (DB01898)","0.88124","http://www.drugbank.ca/drugs/DB01898"
"98","(3r)-3-Methyl-L-Glutamic Acid (DB03810)","0.88124","http://www.drugbank.ca/drugs/DB03810"
"99","6-Hydroxy-6-Methyl-Heptan-3-One (DB03711)","0.87895","http://www.drugbank.ca/drugs/DB03711"
"100","1-Octen-3-Ol (DB03025)","0.87694","http://www.drugbank.ca/drugs/DB03025"
"101","L-Homoarginine (DB03974)","0.87618","http://www.drugbank.ca/drugs/DB03974"
"102","6-Bromo-1-hexanol (DB04637)","0.87536","http://www.drugbank.ca/drugs/DB04637"
"103","4-Hydroxybutan-1-Aminium (DB02541)","0.87521","http://www.drugbank.ca/drugs/DB02541"
"104","D-Isovaline (DB04171)","0.87520","http://www.drugbank.ca/drugs/DB04171"
"105","3-Butylthiolane 1-Oxide (DB02871)","0.87399","http://www.drugbank.ca/drugs/DB02871"
"106","2-Aminopimelic Acid (DB03134)","0.87383","http://www.drugbank.ca/drugs/DB03134"
"107","Eucalyptol (DB03852)","0.87357","http://www.drugbank.ca/drugs/DB03852"
"108","4-Methyl Valeric Acid (DB03993)","0.87295","http://www.drugbank.ca/drugs/DB03993"
"109","4r-Fluoro-N6-Ethanimidoyl-L-Lysine (DB01835)","0.87152","http://www.drugbank.ca/drugs/DB01835"
"110","1-Hydroxyamine-2-Isobutylmalonic Acid (DB02326)","0.87116","http://www.drugbank.ca/drugs/DB02326"
"111","5-(Hydroxy-Methyl-Amino)-3-Methyl-Pyrrolidine-2-Carboxylic Acid (DB01855)","0.87050","http://www.drugbank.ca/drugs/DB01855"
"112","(2s,5s)-5-Carboxymethylproline (DB03215)","0.87004","http://www.drugbank.ca/drugs/DB03215"
"113","1-Hydroxy-3-Methylbutane (DB02296)","0.86940","http://www.drugbank.ca/drugs/DB02296"
"114","Camphane (DB04501)","0.86756","http://www.drugbank.ca/drugs/DB04501"
"115","5-Oxo-L-Norleucine (DB04296)","0.86731","http://www.drugbank.ca/drugs/DB04296"
"116","Vigabatrin (DB01080)","0.86712","http://www.drugbank.ca/drugs/DB01080"
"117","(2S)-2-HYDROXYOCTANOIC ACID (DB07907)","0.86570","http://www.drugbank.ca/drugs/DB07907"
"118","Lysine Nz-Carboxylic Acid (DB03801)","0.86545","http://www.drugbank.ca/drugs/DB03801"
"119","D-Limonene 1,2-Epoxide (DB02924)","0.86527","http://www.drugbank.ca/drugs/DB02924"
"120","Butyramide (DB02121)","0.86521","http://www.drugbank.ca/drugs/DB02121"
"121","Camphor (DB01744)","0.86381","http://www.drugbank.ca/drugs/DB01744"
"122","Thiocamphor (DB02851)","0.86381","http://www.drugbank.ca/drugs/DB02851"
"123","Pentanal (DB01919)","0.86380","http://www.drugbank.ca/drugs/DB01919"
"124","N-Butyl Isocyanide (DB01826)","0.86358","http://www.drugbank.ca/drugs/DB01826"
"125","2-(Thiomethylene)-4-Methylpentanoic Acid (DB02996)","0.86314","http://www.drugbank.ca/drugs/DB02996"
"126","PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE (DB08421)","0.86267","http://www.drugbank.ca/drugs/DB08421"
"127","Penicillamine (DB00859)","0.85828","http://www.drugbank.ca/drugs/DB00859"
"128","Barbital (DB01483)","0.85681","http://www.drugbank.ca/drugs/DB01483"
"129","L-2-Amino-6-Methylene-Pimelic Acid (DB02892)","0.85490","http://www.drugbank.ca/drugs/DB02892"
"130","N-Dimethyl-Lysine (DB03362)","0.85440","http://www.drugbank.ca/drugs/DB03362"
"131","4-Amido-4-Carbamoyl-Butyric Acid (DB03091)","0.85438","http://www.drugbank.ca/drugs/DB03091"
"132","L-Proline (DB00172)","0.85249","http://www.drugbank.ca/drugs/DB00172"
"133","D-Proline (DB02853)","0.85249","http://www.drugbank.ca/drugs/DB02853"
"134","Hexane-1,6-Diol (DB02210)","0.85183","http://www.drugbank.ca/drugs/DB02210"
"135","Alpha-Difluoromethylornithine (DB03856)","0.84843","http://www.drugbank.ca/drugs/DB03856"
"136","(4r)-7aza-7,8-Dihydrolimonene (DB01802)","0.84718","http://www.drugbank.ca/drugs/DB01802"
"137","L-Glutamine (DB00130)","0.84678","http://www.drugbank.ca/drugs/DB00130"
"138","D-Glutamine (DB02174)","0.84678","http://www.drugbank.ca/drugs/DB02174"
"139","N5-Iminoethyl-L-Ornithine (DB03305)","0.84432","http://www.drugbank.ca/drugs/DB03305"
"140","L-Thiocitrulline (DB03953)","0.84431","http://www.drugbank.ca/drugs/DB03953"
"141","4-Methyl-Pyrroline-5-Carboxylic Acid (DB03930)","0.84409","http://www.drugbank.ca/drugs/DB03930"
"142","Isovaleric Acid (DB03750)","0.84344","http://www.drugbank.ca/drugs/DB03750"
"143","Spermidine (DB03566)","0.84005","http://www.drugbank.ca/drugs/DB03566"
"144","Beta-Hydroxyleucine (DB02978)","0.83946","http://www.drugbank.ca/drugs/DB02978"
"145","5-Hydroxy Norvaline (DB03105)","0.83578","http://www.drugbank.ca/drugs/DB03105"
"146","Glutamyl Group (DB03774)","0.83578","http://www.drugbank.ca/drugs/DB03774"
"147","4-Carboxy-4-Aminobutanal (DB04388)","0.83578","http://www.drugbank.ca/drugs/DB04388"
"148","(3r)-1-Acetyl-3-Methylpiperidine (DB01742)","0.83389","http://www.drugbank.ca/drugs/DB01742"
"149","N-Valeric Acid (DB02406)","0.83339","http://www.drugbank.ca/drugs/DB02406"
"150","5-Oxo-Pyrrolidine-2-Carbaldehyde (DB03901)","0.83015","http://www.drugbank.ca/drugs/DB03901"
"151","Pimelic Acid (DB01856)","0.82910","http://www.drugbank.ca/drugs/DB01856"
"152","N-Carbamyl-D-Valine (DB01847)","0.82861","http://www.drugbank.ca/drugs/DB01847"
"153","Isometheptene (DB06706)","0.82833","http://www.drugbank.ca/drugs/DB06706"
"154","Amyl Nitrite (DB01612)","0.82726","http://www.drugbank.ca/drugs/DB01612"
"155","2s,4r-4-Methylglutamate (DB03425)","0.82725","http://www.drugbank.ca/drugs/DB03425"
"156","Gamma(Amino)-Butyric Acid (DB02530)","0.82410","http://www.drugbank.ca/drugs/DB02530"
"157","N5-Methylglutamine (DB03473)","0.82393","http://www.drugbank.ca/drugs/DB03473"
"158","3,4-Dihydro-2h-Pyrrolium-5-Carboxylate (DB02838)","0.82195","http://www.drugbank.ca/drugs/DB02838"
"159","Arginineamide (DB02299)","0.82185","http://www.drugbank.ca/drugs/DB02299"
"160","Glutamine Hydroxamate (DB02446)","0.82001","http://www.drugbank.ca/drugs/DB02446"
"161","2-Oxo-4-Methylpentanoic Acid (DB03229)","0.81958","http://www.drugbank.ca/drugs/DB03229"
"162","(1R)-1,2,2-TRIMETHYLPROPYL (R)-METHYLPHOSPHINATE (DB07821)","0.81867","http://www.drugbank.ca/drugs/DB07821"
"163","(1R)-1,2,2-TRIMETHYLPROPYL (S)-METHYLPHOSPHINATE (DB07822)","0.81867","http://www.drugbank.ca/drugs/DB07822"
"164","L-Arginine (DB00125)","0.81849","http://www.drugbank.ca/drugs/DB00125"
"165","D-Arginine (DB04027)","0.81849","http://www.drugbank.ca/drugs/DB04027"
"166","2,4-Diaminobutyric Acid (DB03817)","0.81799","http://www.drugbank.ca/drugs/DB03817"
"167","Alpha-Aminobutyric Acid (DB04454)","0.81768","http://www.drugbank.ca/drugs/DB04454"
"168","2-Methylbutanoic Acid (DB03741)","0.81761","http://www.drugbank.ca/drugs/DB03741"
"169","4-Piperidino-Piperidine (DB03056)","0.81618","http://www.drugbank.ca/drugs/DB03056"
"170","L-Citrulline (DB00155)","0.81033","http://www.drugbank.ca/drugs/DB00155"
"171","Pentanedial (DB03266)","0.80835","http://www.drugbank.ca/drugs/DB03266"
"172","Aminolevulinic acid (DB00855)","0.80751","http://www.drugbank.ca/drugs/DB00855"
"173","Butan-1-Ol (DB02145)","0.80743","http://www.drugbank.ca/drugs/DB02145"
"174","Pyroglutamic Acid (DB03088)","0.80455","http://www.drugbank.ca/drugs/DB03088"
"175","(4r)-2-Methylpentane-2,4-Diol (DB03564)","0.80385","http://www.drugbank.ca/drugs/DB03564"
"176","Spermine (DB00127)","0.80126","http://www.drugbank.ca/drugs/DB00127"
"177","N-Omega-Hydroxy-L-Arginine (DB03144)","0.79960","http://www.drugbank.ca/drugs/DB03144"
"178","2-Amino-4-Butyl-5-Propylselenazole (DB01740)","0.79643","http://www.drugbank.ca/drugs/DB01740"
"179","Carboplatin (DB00958)","0.79613","http://www.drugbank.ca/drugs/DB00958"
"180","Leucine Phosphonic Acid (DB02386)","0.79529","http://www.drugbank.ca/drugs/DB02386"
"181","2-Amino-4-Mercapto-Butyric Acid (DB04422)","0.79218","http://www.drugbank.ca/drugs/DB04422"
"182","Ethambutol (DB00330)","0.78917","http://www.drugbank.ca/drugs/DB00330"
"183","Tetrahydropyran (DB02412)","0.78765","http://www.drugbank.ca/drugs/DB02412"
"184","Hydroxyproline (DB08847)","0.78569","http://www.drugbank.ca/drugs/DB08847"
"185","Swainsonine (DB02034)","0.78502","http://www.drugbank.ca/drugs/DB02034"
"186","1-Amino-2,3-Dihydroxy-5-Hydroxymethyl Cyclohex-5-Ene (DB01789)","0.78475","http://www.drugbank.ca/drugs/DB01789"
"187","(2s,3r)-1-Amino-2-Methylbutane-2,3-Diol (DB02847)","0.78282","http://www.drugbank.ca/drugs/DB02847"
"188","Heptane-1,2,3-Triol (DB04079)","0.78219","http://www.drugbank.ca/drugs/DB04079"
"189","(3r,4r,5r)-5-(Hydroxymethyl)Piperidine-3,4-Diol (DB04545)","0.78091","http://www.drugbank.ca/drugs/DB04545"
"190","3-Methyl-Aspartic Acid (DB04313)","0.78073","http://www.drugbank.ca/drugs/DB04313"
"191","2s,3s-3-Methylaspartic Acid (DB04538)","0.78073","http://www.drugbank.ca/drugs/DB04538"
"192","5-hydroxyvaleric acid (DB04781)","0.77895","http://www.drugbank.ca/drugs/DB04781"
"193","Methyl aminolevulinate (DB00992)","0.77859","http://www.drugbank.ca/drugs/DB00992"
"194","(2s)-4-(Beta-Alanylamino)-2-Aminobutanoic Acid (DB03236)","0.77857","http://www.drugbank.ca/drugs/DB03236"
"195","2-Butanol (DB02606)","0.77841","http://www.drugbank.ca/drugs/DB02606"
"196","N-Formylpiperidine (DB04113)","0.77760","http://www.drugbank.ca/drugs/DB04113"
"197","L-Glutamic Acid (DB00142)","0.77742","http://www.drugbank.ca/drugs/DB00142"
"198","D-Glutamic Acid (DB02517)","0.77742","http://www.drugbank.ca/drugs/DB02517"
"199","1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine (DB03968)","0.77557","http://www.drugbank.ca/drugs/DB03968"
"200","Norleucine Phosphonate (DB02088)","0.77538","http://www.drugbank.ca/drugs/DB02088"
"201","3-Amino-4,5-Dihydroxy-Cyclohex-1-Enecarboxylate (DB03746)","0.77296","http://www.drugbank.ca/drugs/DB03746"
"202","(R)-Mevalonate (DB03518)","0.77174","http://www.drugbank.ca/drugs/DB03518"
"203","N-Acetyl-L-Glutamine (DB04167)","0.77153","http://www.drugbank.ca/drugs/DB04167"
"204","2(S)-Amino-6-Boronohexanoic Acid (DB01983)","0.76672","http://www.drugbank.ca/drugs/DB01983"
"205","Laevulinic Acid (DB02239)","0.75839","http://www.drugbank.ca/drugs/DB02239"
"206","2-Dehydropantoate (DB03795)","0.75804","http://www.drugbank.ca/drugs/DB03795"
"207","Butanoic Acid (DB03568)","0.75648","http://www.drugbank.ca/drugs/DB03568"
"208","Agmatine (DB08838)","0.75578","http://www.drugbank.ca/drugs/DB08838"
"209","Ethchlorvynol (DB00189)","0.75438","http://www.drugbank.ca/drugs/DB00189"
"210","2,2,5,5-TETRAMETHYL-3-(SULFANYLMETHYL)-2,5-DIHYDRO-1H-PYRROL-1-OL (DB08217)","0.75277","http://www.drugbank.ca/drugs/DB08217"
"211","L-Asparagine (DB00174)","0.75004","http://www.drugbank.ca/drugs/DB00174"
"212","D-Asparagine (DB03943)","0.75004","http://www.drugbank.ca/drugs/DB03943"
"213","L-Methionine (DB00134)","0.75002","http://www.drugbank.ca/drugs/DB00134"
"214","D-Methionine (DB02893)","0.75002","http://www.drugbank.ca/drugs/DB02893"
"215","1-ACETYL-2-CARBOXYPIPERIDINE (DB07384)","0.74853","http://www.drugbank.ca/drugs/DB07384"
"216","(4e)-4-Aminohex-4-Enoic Acid (DB01699)","0.74707","http://www.drugbank.ca/drugs/DB01699"
"217","3-Hydroxy-3-Methyl-Glutaric Acid (DB04377)","0.74335","http://www.drugbank.ca/drugs/DB04377"
"218","N-Trimethyllysine (DB03977)","0.74291","http://www.drugbank.ca/drugs/DB03977"
"219","N3, N4-Dimethylarginine (DB02302)","0.74219","http://www.drugbank.ca/drugs/DB02302"
"220","L-Homoserine (DB04193)","0.74183","http://www.drugbank.ca/drugs/DB04193"
"221","5-Fluorolevulinic Acid (DB02828)","0.74122","http://www.drugbank.ca/drugs/DB02828"
"222","Levetiracetam (DB01202)","0.74114","http://www.drugbank.ca/drugs/DB01202"
"223","Reduced Threonine (DB01724)","0.73899","http://www.drugbank.ca/drugs/DB01724"
"224","Beta-Amino Isobutyrate (DB03432)","0.73899","http://www.drugbank.ca/drugs/DB03432"
"225","N-Butyl-N'-Hydroxyguanidine (DB02727)","0.73789","http://www.drugbank.ca/drugs/DB02727"
"226","1-Aminocyclopropylphosphonate (DB03053)","0.73782","http://www.drugbank.ca/drugs/DB03053"
"227","2-Methylpentane-1,2,4-Triol (DB01881)","0.73687","http://www.drugbank.ca/drugs/DB01881"
"228","3-Aminosuccinimide (DB03487)","0.72622","http://www.drugbank.ca/drugs/DB03487"
"229","Canaline (DB02821)","0.72466","http://www.drugbank.ca/drugs/DB02821"
"230","2,4-Dihydroxy-3,3-Dimethyl-Butyrate (DB01930)","0.72395","http://www.drugbank.ca/drugs/DB01930"
"231","2,3-Dihydroxy-Valerianic Acid (DB03675)","0.72382","http://www.drugbank.ca/drugs/DB03675"
"232","N,N-dimethylarginine (DB01686)","0.72310","http://www.drugbank.ca/drugs/DB01686"
"233","N-Propyl Isocyanide (DB04050)","0.72010","http://www.drugbank.ca/drugs/DB04050"
"234","Glutaric Acid (DB03553)","0.72004","http://www.drugbank.ca/drugs/DB03553"
"235","3-Oxiran-2ylalanine (DB03191)","0.71886","http://www.drugbank.ca/drugs/DB03191"
"236","1,4-Butanediol (DB01955)","0.71766","http://www.drugbank.ca/drugs/DB01955"
"237","Homoserine Lactone (DB02624)","0.71741","http://www.drugbank.ca/drugs/DB02624"
"238","Carglumic Acid (DB06775)","0.71191","http://www.drugbank.ca/drugs/DB06775"
"239","S,3-Hydroxybutan-2-One (DB02788)","0.71059","http://www.drugbank.ca/drugs/DB02788"
"240","Alpha-Aminoisobutyric Acid (DB02952)","0.70731","http://www.drugbank.ca/drugs/DB02952"
"241","Methionine Sulfoxide (DB02235)","0.70684","http://www.drugbank.ca/drugs/DB02235"
"242","S-Oxymethionine (DB02467)","0.70684","http://www.drugbank.ca/drugs/DB02467"
"243","Selenomethionine Selenoxide (DB02958)","0.70684","http://www.drugbank.ca/drugs/DB02958"
"244","Beta-3-Cysteine (DB02780)","0.70485","http://www.drugbank.ca/drugs/DB02780"
"245","S-Butyryl-Cystein (DB02160)","0.70481","http://www.drugbank.ca/drugs/DB02160"
"246","(4s)-4-{[(2s)-2-Amino-3-Oxopropyl]Sulfanyl}-L-Homoserinate (DB03502)","0.70383","http://www.drugbank.ca/drugs/DB03502"
"247","6-Amino-4-Hydroxymethyl-Cyclohex-4-Ene-1,2,3-Triol (DB02120)","0.70356","http://www.drugbank.ca/drugs/DB02120"
"248","L-Threonine (DB00156)","0.70000","http://www.drugbank.ca/drugs/DB00156"
"249","D-Threonine (DB03700)","0.70000","http://www.drugbank.ca/drugs/DB03700"
"250","2-Hydroxymethyl-Pyrrolidine-3,4-Diol (DB03411)","0.69711","http://www.drugbank.ca/drugs/DB03411"
"251","2,5-Dideoxy-2,5-Imino-D-Glucitol (DB02172)","0.69645","http://www.drugbank.ca/drugs/DB02172"
"252","Nor-N-Omega-Hydroxy-L-Arginine (DB02381)","0.69499","http://www.drugbank.ca/drugs/DB02381"
"253","2-Amino-4-(2-Amino-Ethoxy)-Butyric Acid (DB02971)","0.69108","http://www.drugbank.ca/drugs/DB02971"
"254","2-Methyl-2-Propanol (DB03900)","0.68739","http://www.drugbank.ca/drugs/DB03900"
"255","N-Acetylmethionine (DB01646)","0.68635","http://www.drugbank.ca/drugs/DB01646"
"256","1-Deoxynojirimycin (DB03206)","0.68436","http://www.drugbank.ca/drugs/DB03206"
"257","1,5-Dideoxy-1,5-Imino-D-Mannitol (DB03955)","0.68436","http://www.drugbank.ca/drugs/DB03955"
"258","(2s,3s)-Trans-2,3-Dihydro-3-Hydroxyanthranilic Acid (DB02124)","0.68434","http://www.drugbank.ca/drugs/DB02124"
"259","1,3-Butanediol (DB02202)","0.68426","http://www.drugbank.ca/drugs/DB02202"
"260","S-propylamine-L-cysteine (DB04648)","0.68349","http://www.drugbank.ca/drugs/DB04648"
"261","F-Loop of Vitamin B12 (DB02576)","0.68349","http://www.drugbank.ca/drugs/DB02576"
"262","N-Formylmethionine (DB04464)","0.68328","http://www.drugbank.ca/drugs/DB04464"
"263","1-Butane Boronic Acid (DB02664)","0.68117","http://www.drugbank.ca/drugs/DB02664"
"264","Paramethadione (DB00617)","0.68094","http://www.drugbank.ca/drugs/DB00617"
"265","N-Acetylproline (DB03360)","0.67567","http://www.drugbank.ca/drugs/DB03360"
"266","Gamma Hydroxybutyric Acid (DB01440)","0.67512","http://www.drugbank.ca/drugs/DB01440"
"267","Difluoromethionine (DB03816)","0.67434","http://www.drugbank.ca/drugs/DB03816"
"268","D-Gluconhydroximo-1,5-Lactam (DB02376)","0.66867","http://www.drugbank.ca/drugs/DB02376"
"269","D-Galactohydroximo-1,5-Lactam (DB02525)","0.66867","http://www.drugbank.ca/drugs/DB02525"
"270","(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol (DB03724)","0.66763","http://www.drugbank.ca/drugs/DB03724"
