"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"39","4-{[(1R,2S)-1,2-dihydroxy-2-methyl-3-(4-nitrophenoxy)propyl]amino}-2-(trifluoromethyl)benzonitrile (DB07421)","0.8729","http://www.drugbank.ca/drugs/DB07421"
"40","CI-1033 (DB05424)","0.8722","http://www.drugbank.ca/drugs/DB05424"
"41","(2R)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07750)","0.8721","http://www.drugbank.ca/drugs/DB07750"
"42","(2S)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07755)","0.8721","http://www.drugbank.ca/drugs/DB07755"
"43","3-(2-CHLOROPHENYL)-1-(2-{[(1S)-2-HYDROXY-1,2-DIMETHYLPROPYL]AMINO}PYRIMIDIN-4-YL)-1-(4-METHOXYPHENYL)UREA (DB08095)","0.8720","http://www.drugbank.ca/drugs/DB08095"
"44","5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE (DB07244)","0.8718","http://www.drugbank.ca/drugs/DB07244"
"45","4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE (DB07186)","0.8717","http://www.drugbank.ca/drugs/DB07186"
"46","4-METHYL-5-{(2E)-2-[(4-MORPHOLIN-4-YLPHENYL)IMINO]-2,5-DIHYDROPYRIMIDIN-4-YL}-1,3-THIAZOL-2-AMINE (DB08219)","0.8712","http://www.drugbank.ca/drugs/DB08219"
"47","N-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide (DB06995)","0.8708","http://www.drugbank.ca/drugs/DB06995"
"48","(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07113)","0.8706","http://www.drugbank.ca/drugs/DB07113"
"49","N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA (DB08064)","0.8693","http://www.drugbank.ca/drugs/DB08064"
"50","Etravirine (DB06414)","0.8691","http://www.drugbank.ca/drugs/DB06414"
"51","4-({6-AMINO-5-BROMO-2-[(4-CYANOPHENYL)AMINO]PYRIMIDIN-4-YL}OXY)-3,5-DIMETHYLBENZONITRILE (DB07191)","0.8691","http://www.drugbank.ca/drugs/DB07191"
"52","N-{[(2R)-2,3-dihydroxypropyl]oxy}-3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]benzamide (DB07101)","0.8682","http://www.drugbank.ca/drugs/DB07101"
"53","2-(3-CHLORO-6-{[2,2-DIFLUORO-2-(1-OXIDOPYRIDIN-2-YL)ETHYL]AMINO}-1-OXIDOPYRIDIN-2-YL)-N-[1-(3-CHLOROPHENYL)ETHYL]ACETAMIDE (DB04722)","0.8682","http://www.drugbank.ca/drugs/DB04722"
"54","2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline (DB02427)","0.8680","http://www.drugbank.ca/drugs/DB02427"
"55","Amodiaquine (DB00613)","0.8675","http://www.drugbank.ca/drugs/DB00613"
"56","FR236913 (DB02830)","0.8660","http://www.drugbank.ca/drugs/DB02830"
"57","N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-MORPHOLIN-4-YLPHENYL)PYRIMIDINE-2,4-DIAMINE (DB07255)","0.8659","http://www.drugbank.ca/drugs/DB07255"
"58","Triflupromazine (DB00508)","0.8658","http://www.drugbank.ca/drugs/DB00508"
"59","2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine (DB03987)","0.8653","http://www.drugbank.ca/drugs/DB03987"
"60","N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine (DB02583)","0.8649","http://www.drugbank.ca/drugs/DB02583"
"61","5-Bromo-N-(2,3-Dihydroxypropoxy)-3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)Amino]Benzamide (DB03115)","0.8646","http://www.drugbank.ca/drugs/DB03115"
"62","Bicalutamide (DB01128)","0.8643","http://www.drugbank.ca/drugs/DB01128"
"63","(2r)-N-[4-Cyano-3-(Trifluoromethyl)Phenyl]-3-[(4-Fluorophenyl)Sulfonyl]-2-Hydroxy-2-Methylpropanamide (DB02932)","0.8643","http://www.drugbank.ca/drugs/DB02932"
"64","N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine (DB08130)","0.8638","http://www.drugbank.ca/drugs/DB08130"
"65","2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide (DB07194)","0.8637","http://www.drugbank.ca/drugs/DB07194"
"66","3-(6-Aminopyridin-3-Yl)-N-Methyl-N-[(1-Methyl-1h-Indol-2-Yl)Methyl]Acrylamide (DB01865)","0.8630","http://www.drugbank.ca/drugs/DB01865"
"67","[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE (DB08423)","0.8616","http://www.drugbank.ca/drugs/DB08423"
"68","N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE (DB07220)","0.8612","http://www.drugbank.ca/drugs/DB07220"
"69","2-METHYL-2-(4-{[({4-METHYL-2-[4-(TRIFLUOROMETHYL)PHENYL]-1,3-THIAZOL-5-YL}CARBONYL)AMINO]METHYL}PHENOXY)PROPANOIC ACID (DB07215)","0.8612","http://www.drugbank.ca/drugs/DB07215"
"70","Furo[2,3d]Pyrimidine Antifolate (DB02026)","0.8603","http://www.drugbank.ca/drugs/DB02026"
"71","6-ETHYL-5-[(2S)-1-(3-METHOXYPROPYL)-2-PHENYL-1,2,3,4-TETRAHYDROQUINOLIN-7-YL]PYRIMIDINE-2,4-DIAMINE (DB08099)","0.8602","http://www.drugbank.ca/drugs/DB08099"
"72","2-[({4-[2-(trifluoromethyl)phenyl]piperidin-1-yl}carbonyl)amino]benzoic acid (DB06985)","0.8598","http://www.drugbank.ca/drugs/DB06985"
"73","(2R,4R)-N~1~-(4-CHLOROPHENYL)-N~2~-[2-FLUORO-4-(2-OXOPYRIDIN-1(2H)-YL)PHENYL]-4-METHOXYPYRROLIDINE-1,2-DICARBOXAMIDE (DB06920)","0.8592","http://www.drugbank.ca/drugs/DB06920"
"74","4-(6-{[(1R)-1-(hydroxymethyl)propyl]amino}imidazo[1,2-b]pyridazin-3-yl)benzoic acid (DB07125)","0.8589","http://www.drugbank.ca/drugs/DB07125"
"75","(6-[4-(AMINOMETHYL)-2,6-DIMETHYLPHENOXY]-2-{[4-(AMINOMETHYL)PHENYL]AMINO}-5-BROMOPYRIMIDIN-4-YL)METHANOL (DB06874)","0.8579","http://www.drugbank.ca/drugs/DB06874"
"76","N-[3-[[4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL]AMINO]PHENYL]METHANESULFONAMIDE (DB07254)","0.8565","http://www.drugbank.ca/drugs/DB07254"
"77","PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(4-FLUORO-3-METHYL-BENZYLAMIDE) (DB04760)","0.8559","http://www.drugbank.ca/drugs/DB04760"
"78","Mirabegron  (DB08893)","0.8558","http://www.drugbank.ca/drugs/DB08893"
"79","[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE (DB08424)","0.8556","http://www.drugbank.ca/drugs/DB08424"
"80","GW 501516 (DB05416)","0.8551","http://www.drugbank.ca/drugs/DB05416"
"81","3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide (DB03534)","0.8540","http://www.drugbank.ca/drugs/DB03534"
"82","3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol (DB07969)","0.8537","http://www.drugbank.ca/drugs/DB07969"
"83","Temafloxacin (DB01405)","0.8532","http://www.drugbank.ca/drugs/DB01405"
"84","(2S)-2-{[3-(3-aminophenyl)imidazo[1,2-b]pyridazin-6-yl]amino}-3-methylbutan-1-ol (DB08004)","0.8530","http://www.drugbank.ca/drugs/DB08004"
"85","1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL (DB07756)","0.8524","http://www.drugbank.ca/drugs/DB07756"
"86","(2R)-4-(2-BENZOYL-1,2-DIAZEPAN-1-YL)-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE (DB08051)","0.8519","http://www.drugbank.ca/drugs/DB08051"
"87","5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine (DB02001)","0.8507","http://www.drugbank.ca/drugs/DB02001"
"88","5-AMINO-3-{[4-(AMINOSULFONYL)PHENYL]AMINO}-N-(2,6-DIFLUOROPHENYL)-1H-1,2,4-TRIAZOLE-1-CARBOTHIOAMIDE (DB07664)","0.8505","http://www.drugbank.ca/drugs/DB07664"
"89","(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB08445)","0.8501","http://www.drugbank.ca/drugs/DB08445"
"90","(N-{4-[(ETHYLANILINO)SULFONYL]-2-METHYLPHENYL}-3,3,3-TRIFLUORO-2-HYDROXY-2-METHYLPROPANAMIDE (DB08609)","0.8499","http://www.drugbank.ca/drugs/DB08609"
"91","4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine (DB02491)","0.8494","http://www.drugbank.ca/drugs/DB02491"
"92","Clonitazene (DB01523)","0.8493","http://www.drugbank.ca/drugs/DB01523"
"93","4-{2-[4-(2-Aminoethyl)Piperazin-1-Yl]Pyridin-4-Yl}-N-(3-Chloro-4-Methylphenyl)Pyrimidin-2-Amine (DB03916)","0.8487","http://www.drugbank.ca/drugs/DB03916"
"94","3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione (DB01772)","0.8486","http://www.drugbank.ca/drugs/DB01772"
"95","5-ETHYL-3-[(2-METHOXYETHYL)METHYLAMINO]-6-METHYL-4-(3-METHYLBENZYL)PYRIDIN-2(1H)-ONE (DB07018)","0.8476","http://www.drugbank.ca/drugs/DB07018"
"96","Etonitazene (DB01462)","0.8472","http://www.drugbank.ca/drugs/DB01462"
"97","1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine (DB08774)","0.8471","http://www.drugbank.ca/drugs/DB08774"
"98","Merimepodib (DB04862)","0.8471","http://www.drugbank.ca/drugs/DB04862"
"99","PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(3-METHYL-BENZYLAMIDE) (DB04759)","0.8471","http://www.drugbank.ca/drugs/DB04759"
"100","Lomefloxacin (DB00978)","0.8470","http://www.drugbank.ca/drugs/DB00978"
"101","N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea (DB04186)","0.8466","http://www.drugbank.ca/drugs/DB04186"
"102","Gefitinib (DB00317)","0.8458","http://www.drugbank.ca/drugs/DB00317"
"103","(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid (DB03605)","0.8457","http://www.drugbank.ca/drugs/DB03605"
"104","Trimetrexate (DB01157)","0.8454","http://www.drugbank.ca/drugs/DB01157"
"105","2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine (DB02104)","0.8451","http://www.drugbank.ca/drugs/DB02104"
"106","TRW3-(2-AMINO-3-HYDROXY-PROPYL)-6-(N'-CYCLOHEXYL-HYDRAZINO)OCTAHYDRO-INDOL-7-OL (DB08646)","0.8444","http://www.drugbank.ca/drugs/DB08646"
"107","3-({4-[(5-chloro-1,3-benzodioxol-4-yl)amino]pyrimidin-2-yl}amino)benzenesulfonamide (DB07252)","0.8436","http://www.drugbank.ca/drugs/DB07252"
"108","SC45647 (DB04778)","0.8436","http://www.drugbank.ca/drugs/DB04778"
"109","N'-(5-chloro-1,3-benzodioxol-4-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine (DB07253)","0.8417","http://www.drugbank.ca/drugs/DB07253"
"110","1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea (DB03337)","0.8413","http://www.drugbank.ca/drugs/DB03337"
"111","Vandetanib (DB05294)","0.8409","http://www.drugbank.ca/drugs/DB05294"
"112","3-[(1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy]-5-(1-piperidin-4-yl-1H-pyrazol-4-yl)pyridin-2-amine (DB08700)","0.8399","http://www.drugbank.ca/drugs/DB08700"
"113","Vilazodone (DB06684)","0.8394","http://www.drugbank.ca/drugs/DB06684"
"114","2-[2-(4-CHLORO-PHENYLSULFANYL)-ACETYLAMINO]-3-(4-GUANIDINO-PHENYL)-PROPIONAMIDE (DB07105)","0.8393","http://www.drugbank.ca/drugs/DB07105"
"115","2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE (DB08588)","0.8392","http://www.drugbank.ca/drugs/DB08588"
"116","Delavirdine (DB00705)","0.8391","http://www.drugbank.ca/drugs/DB00705"
"117","2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE (DB08097)","0.8383","http://www.drugbank.ca/drugs/DB08097"
"118","Aminacrine (DB02842)","0.8381","http://www.drugbank.ca/drugs/DB02842"
"119","Zolpidem (DB00425)","0.8381","http://www.drugbank.ca/drugs/DB00425"
"120","(2Z,3E)-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE 3-{O-[(3R)-3,4-DIHYDROXYBUTYL]OXIME} (DB07766)","0.8379","http://www.drugbank.ca/drugs/DB07766"
"121","2-AMINO-N,N-BIS(PHENYLMETHYL)-1,3-OXAZOLE-5-CARBOXAMIDE (DB08315)","0.8371","http://www.drugbank.ca/drugs/DB08315"
"122","[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile (DB07168)","0.8367","http://www.drugbank.ca/drugs/DB07168"
"123","Erlotinib (DB00530)","0.8363","http://www.drugbank.ca/drugs/DB00530"
"124","LGD2941 (DB05234)","0.8345","http://www.drugbank.ca/drugs/DB05234"
"125","5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07642)","0.8344","http://www.drugbank.ca/drugs/DB07642"
"126","Ridogrel (DB01207)","0.8343","http://www.drugbank.ca/drugs/DB01207"
"127","2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine (DB02919)","0.8342","http://www.drugbank.ca/drugs/DB02919"
"128","AZD2563 (DB04850)","0.8340","http://www.drugbank.ca/drugs/DB04850"
"129","2-{5-[3-(7-PROPYL-3-TRIFLUOROMETHYLBENZO[D]ISOXAZOL-6-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID (DB07053)","0.8338","http://www.drugbank.ca/drugs/DB07053"
"130","OPC-51803 (DB05838)","0.8337","http://www.drugbank.ca/drugs/DB05838"
"131","(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB07666)","0.8334","http://www.drugbank.ca/drugs/DB07666"
"132","N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE (DB07235)","0.8334","http://www.drugbank.ca/drugs/DB07235"
"133","(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid (DB07070)","0.8332","http://www.drugbank.ca/drugs/DB07070"
"134","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE (DB07059)","0.8331","http://www.drugbank.ca/drugs/DB07059"
"135","5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide (DB02390)","0.8329","http://www.drugbank.ca/drugs/DB02390"
"136","Aprepitant (DB00673)","0.8328","http://www.drugbank.ca/drugs/DB00673"
"137","Trifluoperazine (DB00831)","0.8318","http://www.drugbank.ca/drugs/DB00831"
"138","N-(4-AMINO-5-CYANO-6-ETHOXYPYRIDIN-2-YL)-2-(4-BROMO-2,5-DIMETHOXYPHENYL)ACETAMIDE (DB07272)","0.8317","http://www.drugbank.ca/drugs/DB07272"
"139","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOTHIAZIN-4-YL]ETHYL}ACETAMIDE (DB06899)","0.8314","http://www.drugbank.ca/drugs/DB06899"
"140","Ciprofloxacin (DB00537)","0.8309","http://www.drugbank.ca/drugs/DB00537"
"141","99mTc-ciprofloxacin (DB05488)","0.8309","http://www.drugbank.ca/drugs/DB05488"
"142","Formoterol (DB00983)","0.8303","http://www.drugbank.ca/drugs/DB00983"
"143","Arformoterol (DB01274)","0.8303","http://www.drugbank.ca/drugs/DB01274"
"144","[2-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YLCARBAMOYL)-1-PHENYL-ETHYL]-CARBAMIC ACID BENZYL ESTER (DB07987)","0.8301","http://www.drugbank.ca/drugs/DB07987"
"145","N-cyclohexyl-3-[3-(trifluoromethyl)phenyl][1,2,4]triazolo[4,3-b]pyridazin-6-amine (DB08708)","0.8296","http://www.drugbank.ca/drugs/DB08708"
"146","5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE (DB08143)","0.8292","http://www.drugbank.ca/drugs/DB08143"
"147","(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE (DB08164)","0.8292","http://www.drugbank.ca/drugs/DB08164"
"148","4-{[(2,6-difluorophenyl)carbonyl]amino}-N-[(3S)-piperidin-3-yl]-1H-pyrazole-3-carboxamide (DB08141)","0.8291","http://www.drugbank.ca/drugs/DB08141"
"149","4-[1-allyl-7-(trifluoromethyl)-1H-indazol-3-yl]benzene-1,3-diol (DB08047)","0.8279","http://www.drugbank.ca/drugs/DB08047"
