"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"65","Acebutolol (DB01193)","0.9105","http://www.drugbank.ca/drugs/DB01193"
"66","3-{[(1r)-1-Benzyl-2-Sulfanylethyl]Amino}-3-Oxopropanoic Acid (DB01935)","0.9104","http://www.drugbank.ca/drugs/DB01935"
"67","IMAZAQUIN (DB04582)","0.9101","http://www.drugbank.ca/drugs/DB04582"
"68","(5R)-2-[(2-fluorophenyl)amino]-5-(1-methylethyl)-1,3-thiazol-4(5H)-one (DB08771)","0.9097","http://www.drugbank.ca/drugs/DB08771"
"69","1-(4-HEXYLPHENYL)PROP-2-EN-1-ONE (DB08085)","0.9086","http://www.drugbank.ca/drugs/DB08085"
"70","(2R)-2-{[(4-FLUORO-3-METHYLPHENYL)SULFONYL]AMINO}-N-HYDROXY-2-TETRAHYDRO-2H-PYRAN-4-YLACETAMIDE (DB07290)","0.9082","http://www.drugbank.ca/drugs/DB07290"
"71","Carteolol (DB00521)","0.9078","http://www.drugbank.ca/drugs/DB00521"
"72","SCV-07 (DB05475)","0.9077","http://www.drugbank.ca/drugs/DB05475"
"73","4-[3-(Cyclopentyloxy)-4-Methoxyphenyl]-2-Pyrrolidinone (DB01954)","0.9074","http://www.drugbank.ca/drugs/DB01954"
"74","(S)-Rolipram (DB03606)","0.9074","http://www.drugbank.ca/drugs/DB03606"
"75","(R)-Rolipram (DB04149)","0.9074","http://www.drugbank.ca/drugs/DB04149"
"76","Aspartame (DB00168)","0.9072","http://www.drugbank.ca/drugs/DB00168"
"77","4-(2-AMINOPHENYL)-4-OXOBUTANOIC ACID (DB08060)","0.9071","http://www.drugbank.ca/drugs/DB08060"
"78","Chlorambucil (DB00291)","0.9067","http://www.drugbank.ca/drugs/DB00291"
"79","(2R)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid (DB07484)","0.9059","http://www.drugbank.ca/drugs/DB07484"
"80","Milnacipran (DB04896)","0.9058","http://www.drugbank.ca/drugs/DB04896"
"81","Levomilnacipran (DB08918)","0.9058","http://www.drugbank.ca/drugs/DB08918"
"82","Bupivacaine (DB00297)","0.9049","http://www.drugbank.ca/drugs/DB00297"
"83","Levobupivacaine (DB01002)","0.9049","http://www.drugbank.ca/drugs/DB01002"
"84","desmethylprodine (DB01478)","0.9048","http://www.drugbank.ca/drugs/DB01478"
"85","Methsuximide (DB05246)","0.9043","http://www.drugbank.ca/drugs/DB05246"
"86","7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide (DB04297)","0.9032","http://www.drugbank.ca/drugs/DB04297"
"87","Gliclazide (DB01120)","0.9028","http://www.drugbank.ca/drugs/DB01120"
"88","2-[1-METHYLHEXYL]-4,6-DINITROPHENOL (DB07671)","0.9017","http://www.drugbank.ca/drugs/DB07671"
"89","Metyrosine (DB00765)","0.9008","http://www.drugbank.ca/drugs/DB00765"
"90","N-[1H-INDOL-3-YL-ACETYL]VALINE ACID (DB07953)","0.9002","http://www.drugbank.ca/drugs/DB07953"
"91","Nateglinide (DB00731)","0.9000","http://www.drugbank.ca/drugs/DB00731"
"92","Mepivacaine (DB00961)","0.8995","http://www.drugbank.ca/drugs/DB00961"
"93","Primidone (DB00794)","0.8993","http://www.drugbank.ca/drugs/DB00794"
"94","(2E)-3-(2-OCT-1-YN-1-YLPHENYL)ACRYLIC ACID (DB08492)","0.8991","http://www.drugbank.ca/drugs/DB08492"
"95","Gemfibrozil (DB01241)","0.8989","http://www.drugbank.ca/drugs/DB01241"
"96","Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester (DB02161)","0.8986","http://www.drugbank.ca/drugs/DB02161"
"97","4-(2-aminoethyl)-2-cyclohexylphenol (DB07345)","0.8986","http://www.drugbank.ca/drugs/DB07345"
"98","(S)-blebbistatin (DB01944)","0.8983","http://www.drugbank.ca/drugs/DB01944"
"99","Bupropion (DB01156)","0.8981","http://www.drugbank.ca/drugs/DB01156"
"100","L-alanyl-N-[(1S,2R)-1-benzyl-2-hydroxypropyl]-L-alaninamide (DB08038)","0.8977","http://www.drugbank.ca/drugs/DB08038"
"101","Levosimendan (DB00922)","0.8972","http://www.drugbank.ca/drugs/DB00922"
"102","Levobunolol (DB01210)","0.8969","http://www.drugbank.ca/drugs/DB01210"
"103","N-[(1S)-1-(AMINOCARBONYL)-4-(ETHANIMIDOYLAMINO)BUTYL]BENZAMIDE (DB07449)","0.8969","http://www.drugbank.ca/drugs/DB07449"
"104","Benzoylecgonine (DB01515)","0.8958","http://www.drugbank.ca/drugs/DB01515"
"105","Phensuximide (DB00832)","0.8956","http://www.drugbank.ca/drugs/DB00832"
"106","Tramadol (DB00193)","0.8952","http://www.drugbank.ca/drugs/DB00193"
"107","Desvenlafaxine (DB06700)","0.8929","http://www.drugbank.ca/drugs/DB06700"
"108","Phenobarbital (DB01174)","0.8927","http://www.drugbank.ca/drugs/DB01174"
"109","(3R)-3-ethyl-N-[(4-methylphenyl)sulfonyl]-L-aspartic acid (DB06951)","0.8923","http://www.drugbank.ca/drugs/DB06951"
"110","Ropivacaine (DB00296)","0.8923","http://www.drugbank.ca/drugs/DB00296"
"111","Hyoscyamine (DB00424)","0.8919","http://www.drugbank.ca/drugs/DB00424"
"112","Atropine (DB00572)","0.8919","http://www.drugbank.ca/drugs/DB00572"
"113","Cyclopentolate (DB00979)","0.8912","http://www.drugbank.ca/drugs/DB00979"
"114","Venlafaxine (DB00285)","0.8907","http://www.drugbank.ca/drugs/DB00285"
"115","N'-((2S,3R)-3-AMINO-2-HYDROXY-5-(ISOPROPYLSULFANYL)PENTANOYL)-N-3-CHLOROBENZOYL HYDRAZIDE (DB07377)","0.8903","http://www.drugbank.ca/drugs/DB07377"
"116","N-Succinyl Phenylglycine (DB03299)","0.8900","http://www.drugbank.ca/drugs/DB03299"
"117","Cocaine (DB00907)","0.8882","http://www.drugbank.ca/drugs/DB00907"
"118","(3R,4R,5R)-5-(HYDROXYMETHYL)-1-(3-PHENYLPROPYL)PIPERIDINE-3,4-DIOL (DB07807)","0.8870","http://www.drugbank.ca/drugs/DB07807"
"119","N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide (DB07734)","0.8870","http://www.drugbank.ca/drugs/DB07734"
"120","PAS219 (DB03114)","0.8854","http://www.drugbank.ca/drugs/DB03114"
"121","Prilocaine (DB00750)","0.8853","http://www.drugbank.ca/drugs/DB00750"
"122","Oxamniquine (DB01096)","0.8849","http://www.drugbank.ca/drugs/DB01096"
"123","3-AMINO-3-BENZYL-9-CARBOXAMIDE[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE (DB07461)","0.8836","http://www.drugbank.ca/drugs/DB07461"
"124","L-PROLINE, 1-[(2S)-3-MERCAPTO-2-METHYL-1-OXOPROPYL]-4-(PHENYLTHIO)-, 4S (DB08766)","0.8832","http://www.drugbank.ca/drugs/DB08766"
"125","2-(3,4-Dihydro-3-Oxo-2h-Benzo[B][1,4]Thiazin-2-Yl)-N-Hydroxyacetamide (DB02036)","0.8829","http://www.drugbank.ca/drugs/DB02036"
"126","Ibuprofen (DB01050)","0.8806","http://www.drugbank.ca/drugs/DB01050"
"127","(2S)-2-{[HYDROXY(4-IODOBENZYL)PHOSPHORYL]METHYL}PENTANEDIOIC ACID (DB06928)","0.8778","http://www.drugbank.ca/drugs/DB06928"
"128","4-[(Isopropylamino)Methyl]Phenylalanine (DB04292)","0.8776","http://www.drugbank.ca/drugs/DB04292"
"129","Fidarestat (DB02021)","0.8768","http://www.drugbank.ca/drugs/DB02021"
"130","Fidarestat(Stereoisomer) (DB02101)","0.8768","http://www.drugbank.ca/drugs/DB02101"
"131","1-[N-4'-NITROBENZYL-N-4'-CARBOXYBUTYLAMINO]METHYLPHOSPHONIC ACID (DB07329)","0.8765","http://www.drugbank.ca/drugs/DB07329"
"132","N-[(1S)-2-methyl-1-(pyridin-4-ylcarbamoyl)propyl]cyclohexanecarboxamide (DB07560)","0.8764","http://www.drugbank.ca/drugs/DB07560"
"133","Bicifadine (DB04889)","0.8764","http://www.drugbank.ca/drugs/DB04889"
"134","L-[(N-Hydroxyamino)Carbonyl]Phenylalanine (DB02652)","0.8762","http://www.drugbank.ca/drugs/DB02652"
"135","D-[(N-Hydroxyamino)Carbonyl]Phenylalanine (DB04316)","0.8762","http://www.drugbank.ca/drugs/DB04316"
"136","Ramelteon (DB00980)","0.8760","http://www.drugbank.ca/drugs/DB00980"
"137","D-[(Amino)Carbonyl]Phenylalanine (DB04058)","0.8756","http://www.drugbank.ca/drugs/DB04058"
"138","Isoetarine (DB00221)","0.8756","http://www.drugbank.ca/drugs/DB00221"
"139","Cyclandelate (DB04838)","0.8749","http://www.drugbank.ca/drugs/DB04838"
"140","(7as,12ar,12bs)-1,2,3,4,7a,12,12a,12b-Octahydroindolo[2,3-a]Quinolizin-7(6h)-One (DB02191)","0.8736","http://www.drugbank.ca/drugs/DB02191"
"141","3-Amino-4-Oxybenzyl-2-Butanone (DB02148)","0.8716","http://www.drugbank.ca/drugs/DB02148"
"142","Methylphenobarbital (DB00849)","0.8713","http://www.drugbank.ca/drugs/DB00849"
"143","Antiproliferative Agent A771726 (DB03805)","0.8713","http://www.drugbank.ca/drugs/DB03805"
"144","1,1,1-TRIFLUORO-3-ACETAMIDO-4-PHENYL BUTAN-2-ONE(N-ACETYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE) (DB07380)","0.8713","http://www.drugbank.ca/drugs/DB07380"
"145","Melphalan (DB01042)","0.8711","http://www.drugbank.ca/drugs/DB01042"
"146","Nitisinone (DB00348)","0.8709","http://www.drugbank.ca/drugs/DB00348"
"147","Filaminast (DB02660)","0.8707","http://www.drugbank.ca/drugs/DB02660"
"148","NCX 701 (DB05409)","0.8690","http://www.drugbank.ca/drugs/DB05409"
"149","Atenolol (DB00335)","0.8680","http://www.drugbank.ca/drugs/DB00335"
"150","2-(4-(2-HYDROXY-3-(ISOPROPYLAMINO)PROPOXY)PHENYL)ETHANAMIDE (DB06987)","0.8680","http://www.drugbank.ca/drugs/DB06987"
"151","2,2-Dichloro-1-Methanesulfinyl-3-Methyl-Cyclopropanecarboxylic Acid [1-(4-Bromo-Phenyl)-Ethyl]-Amide (DB04458)","0.8666","http://www.drugbank.ca/drugs/DB04458"
"152","Methyldopa (DB00968)","0.8666","http://www.drugbank.ca/drugs/DB00968"
"153","(4R)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one (DB06842)","0.8663","http://www.drugbank.ca/drugs/DB06842"
"154","Esmolol (DB00187)","0.8658","http://www.drugbank.ca/drugs/DB00187"
"155","Tegaserod (DB01079)","0.8654","http://www.drugbank.ca/drugs/DB01079"
"156","Bunamiodyl (DB04814)","0.8654","http://www.drugbank.ca/drugs/DB04814"
"157","3-(4-HYDROXYPHENYL)-4,5-DIHYDRO-5-ISOXAZOLE-ACETIC ACID METHYL ESTER (DB07888)","0.8651","http://www.drugbank.ca/drugs/DB07888"
"158","Frovatriptan (DB00998)","0.8648","http://www.drugbank.ca/drugs/DB00998"
"159","(1R,2R,3R,4S,5R)-4-(BENZYLAMINO)-5-(METHYLTHIO)CYCLOPENTANE-1,2,3-TRIOL (DB06984)","0.8640","http://www.drugbank.ca/drugs/DB06984"
"160","ANISOMYCIN (DB07374)","0.8637","http://www.drugbank.ca/drugs/DB07374"
"161","N-(CARBOXYCARBONYL)-D-PHENYLALANINE (DB08263)","0.8630","http://www.drugbank.ca/drugs/DB08263"
"162","1-[(2R)-2-aminobutanoyl]-N-(3-chlorobenzyl)-L-prolinamide (DB06878)","0.8626","http://www.drugbank.ca/drugs/DB06878"
"163","Procaterol (DB01366)","0.8619","http://www.drugbank.ca/drugs/DB01366"
"164","Sorbinil (DB02712)","0.8615","http://www.drugbank.ca/drugs/DB02712"
"165","Practolol (DB01297)","0.8608","http://www.drugbank.ca/drugs/DB01297"
"166","ISOPROPYL (2S)-2-ETHYL-7-FLUORO-3-OXO-3,4-DIHYDROQUINOXALINE-1(2H)-CARBOXYLATE (DB07884)","0.8608","http://www.drugbank.ca/drugs/DB07884"
"167","5-(PARA-NITROPHENYL PHOSPHONATE)-PENTANOIC ACID (DB08296)","0.8601","http://www.drugbank.ca/drugs/DB08296"
"168","Lenalidomide (DB00480)","0.8600","http://www.drugbank.ca/drugs/DB00480"
"169","N-Acetyl-P-Nitrophenylserinol (DB02608)","0.8592","http://www.drugbank.ca/drugs/DB02608"
"170","Fencamfamine (DB01463)","0.8591","http://www.drugbank.ca/drugs/DB01463"
"171","(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE (DB08756)","0.8590","http://www.drugbank.ca/drugs/DB08756"
"172","Ketorolac (DB00465)","0.8573","http://www.drugbank.ca/drugs/DB00465"
"173","Mephenytoin (DB00532)","0.8565","http://www.drugbank.ca/drugs/DB00532"
"174","Homatropine Methylbromide (DB00725)","0.8561","http://www.drugbank.ca/drugs/DB00725"
"175","[(2S)-4-methyl-3-oxo-2,3,4,5-tetrahydro-1H-1,4-benzodiazepin-2-yl]acetic acid (DB08717)","0.8558","http://www.drugbank.ca/drugs/DB08717"
"176","N-[1H-INDOL-3-YL-ACETYL]ASPARTIC ACID (DB07951)","0.8552","http://www.drugbank.ca/drugs/DB07951"
"177","Etodolac (DB00749)","0.8552","http://www.drugbank.ca/drugs/DB00749"
"178","Bufuralol (DB06726)","0.8548","http://www.drugbank.ca/drugs/DB06726"
"179","Bupranolol (DB08808)","0.8537","http://www.drugbank.ca/drugs/DB08808"
"180","Carbidopa (DB00190)","0.8537","http://www.drugbank.ca/drugs/DB00190"
"181","4-[(5-bromopyridin-2-yl)amino]-4-oxobutanoic acid (DB08578)","0.8528","http://www.drugbank.ca/drugs/DB08578"
"182","FR221647 (DB02096)","0.8527","http://www.drugbank.ca/drugs/DB02096"
"183","3-CHLORO-2,2-DIMETHYL-N-[4-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE (DB07805)","0.8523","http://www.drugbank.ca/drugs/DB07805"
"184","Alprenolol (DB00866)","0.8518","http://www.drugbank.ca/drugs/DB00866"
"185","(3s,8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione (DB04520)","0.8516","http://www.drugbank.ca/drugs/DB04520"
"186","Furoyl-Leucine (DB02215)","0.8508","http://www.drugbank.ca/drugs/DB02215"
"187","Alpha-N-Dichloroacetyl-P-Aminophenylserinol (DB04411)","0.8502","http://www.drugbank.ca/drugs/DB04411"
"188","Z-Ala Prolinal (DB04033)","0.8499","http://www.drugbank.ca/drugs/DB04033"
"189","4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN (DB08480)","0.8494","http://www.drugbank.ca/drugs/DB08480"
"190","1-[(2-AMINO-4-CHLORO-5-METHYLPHENYL)SULFONYL]-L-PROLINE (DB07273)","0.8480","http://www.drugbank.ca/drugs/DB07273"
"191","Tosyl-D-Proline (DB02752)","0.8478","http://www.drugbank.ca/drugs/DB02752"
"192","(2-CARBAMOYLMETHYL-5-PROPYL-OCTAHYDRO-INDOL-7-YL)ACETIC ACID (DB07958)","0.8475","http://www.drugbank.ca/drugs/DB07958"
"193","N-[Tosyl-D-Prolinyl]Amino-Ethanethiol (DB03818)","0.8470","http://www.drugbank.ca/drugs/DB03818"
"194","Meta-Nitro-Tyrosine (DB03867)","0.8468","http://www.drugbank.ca/drugs/DB03867"
"195","Progabide (DB00837)","0.8461","http://www.drugbank.ca/drugs/DB00837"
"196","(9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one (DB07757)","0.8460","http://www.drugbank.ca/drugs/DB07757"
"197","4-[(1S,2R,5S)-4,4,8-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL (DB08595)","0.8455","http://www.drugbank.ca/drugs/DB08595"
"198","Clenbuterol (DB01407)","0.8441","http://www.drugbank.ca/drugs/DB01407"
"199","N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide (DB02350)","0.8439","http://www.drugbank.ca/drugs/DB02350"
"200","Galantamine (DB00674)","0.8438","http://www.drugbank.ca/drugs/DB00674"
"201","N-METHYL-N-[(1R)-1-METHYL-2-PHENYLETHYL]PROP-2-EN-1-AMINE (DB04677)","0.8433","http://www.drugbank.ca/drugs/DB04677"
"202","N-Methyl-N-Propargyl-1(R)-Aminoindan (DB02211)","0.8432","http://www.drugbank.ca/drugs/DB02211"
"203","2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE (DB08192)","0.8422","http://www.drugbank.ca/drugs/DB08192"
"204","2-Oxy-4-Hydroxy-5-(2-Hydrazinopyridine)Phenylalanine (DB01634)","0.8418","http://www.drugbank.ca/drugs/DB01634"
"205","Tocainide (DB01056)","0.8418","http://www.drugbank.ca/drugs/DB01056"
"206","4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-8-METHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL (DB07086)","0.8414","http://www.drugbank.ca/drugs/DB07086"
"207","Phenmetrazine (DB00830)","0.8413","http://www.drugbank.ca/drugs/DB00830"
"208","ABT-089 (DB05458)","0.8412","http://www.drugbank.ca/drugs/DB05458"
"209","4-Sulfonamide-[1-(4-Aminobutane)]Benzamide (DB03697)","0.8412","http://www.drugbank.ca/drugs/DB03697"
"210","S-[3-(3,4-DICHLOROPHENYL)-3-OXOPROPYL]-L-CYSTEINE (DB07590)","0.8410","http://www.drugbank.ca/drugs/DB07590"
"211","Dezocine (DB01209)","0.8407","http://www.drugbank.ca/drugs/DB01209"
"212","Diethylpropion (DB00937)","0.8407","http://www.drugbank.ca/drugs/DB00937"
"213","HYDROXY[3-(6-METHYLPYRIDIN-2-YL)PROPYL]FORMAMIDE (DB08525)","0.8404","http://www.drugbank.ca/drugs/DB08525"
"214","Chloramphenicol (DB00446)","0.8396","http://www.drugbank.ca/drugs/DB00446"
"215","BROMAMPHENICOL (DB07492)","0.8396","http://www.drugbank.ca/drugs/DB07492"
"216","Tolbutamide (DB01124)","0.8392","http://www.drugbank.ca/drugs/DB01124"
"217","[(3R)-7-NITRO-1,2,3,4-TETRAHYDROISOQUINOLIN-3-YL]METHANOL (DB07906)","0.8387","http://www.drugbank.ca/drugs/DB07906"
"218","Terbutaline (DB00871)","0.8382","http://www.drugbank.ca/drugs/DB00871"
"219","Aniracetam (DB04599)","0.8381","http://www.drugbank.ca/drugs/DB04599"
"220","Amido Phenyl Pyruvic Acid (DB02018)","0.8372","http://www.drugbank.ca/drugs/DB02018"
"221","Oxybuprocaine (DB00892)","0.8371","http://www.drugbank.ca/drugs/DB00892"
"222","Benzylpenicillin (DB01053)","0.8361","http://www.drugbank.ca/drugs/DB01053"
