"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"74","(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE (DB08674)","0.8866","http://www.drugbank.ca/drugs/DB08674"
"75","Bepridil (DB01244)","0.8864","http://www.drugbank.ca/drugs/DB01244"
"76","10-Propargyl-5,8-Dideazafolic Acid (DB03541)","0.8863","http://www.drugbank.ca/drugs/DB03541"
"77","N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide (DB08351)","0.8839","http://www.drugbank.ca/drugs/DB08351"
"78","N'-(3-CHLORO-4-METHOXY-PHENYL)-N-(3,4,5-TRIMETHOXYPHENYL)-1,3,5-TRIAZINE-2,4-DIAMINE (DB07251)","0.8839","http://www.drugbank.ca/drugs/DB07251"
"79","1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE (DB07974)","0.8817","http://www.drugbank.ca/drugs/DB07974"
"80","N-{(1s)-4-[Bis(2-Chloroethyl)Amino]-1-Methylbutyl}-N-(6-Chloro-2-Methoxy-9-Acridinyl)Amine (DB02240)","0.8816","http://www.drugbank.ca/drugs/DB02240"
"81","(2R)-1-(DIMETHYLAMINO)-3-{4-[(6-{[2-FLUORO-5-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-4-YL)AMINO]PHENOXY}PROPAN-2-OL (DB07054)","0.8800","http://www.drugbank.ca/drugs/DB07054"
"82","ERA-923 (DB05414)","0.8797","http://www.drugbank.ca/drugs/DB05414"
"83","ZK-806711 (DB03373)","0.8779","http://www.drugbank.ca/drugs/DB03373"
"84","SP4160 (DB02555)","0.8771","http://www.drugbank.ca/drugs/DB02555"
"85","1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE (DB08590)","0.8770","http://www.drugbank.ca/drugs/DB08590"
"86","Delavirdine (DB00705)","0.8766","http://www.drugbank.ca/drugs/DB00705"
"87","1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide (DB06909)","0.8765","http://www.drugbank.ca/drugs/DB06909"
"88","5-Chloro-1h-Indole-2-Carboxylic Acid [1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide (DB03383)","0.8765","http://www.drugbank.ca/drugs/DB03383"
"89","4-(2-HYDROXYBENZYLAMINO)-N-(3-(4-FLUOROPHENOXY)PHENYL)PIPERIDINE-1-SULFONAMIDE (DB04632)","0.8762","http://www.drugbank.ca/drugs/DB04632"
"90","3-[(1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy]-5-(1-piperidin-4-yl-1H-pyrazol-4-yl)pyridin-2-amine (DB08700)","0.8757","http://www.drugbank.ca/drugs/DB08700"
"91","FKB-001 (DB02888)","0.8756","http://www.drugbank.ca/drugs/DB02888"
"92","Allyl-{6-[3-(4-Bromo-Phenyl)-1-Methyl-1h-Indazol-6-Yl]Oxy}Hexyl)-N-Methylamine (DB03888)","0.8754","http://www.drugbank.ca/drugs/DB03888"
"93","6-[3-(4-Morpholinyl)Propyl]-2-(3-Nitrophenyl)-5-Thioxo-5,6,-Dihydro-7h-Thienol[2',3':4,5]Pyrrolo[1,2-C]Imidazol-7-One (DB03507)","0.8752","http://www.drugbank.ca/drugs/DB03507"
"94","(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE (DB08676)","0.8748","http://www.drugbank.ca/drugs/DB08676"
"95","6-ETHYL-5-[(2S)-1-(3-METHOXYPROPYL)-2-PHENYL-1,2,3,4-TETRAHYDROQUINOLIN-7-YL]PYRIMIDINE-2,4-DIAMINE (DB08099)","0.8746","http://www.drugbank.ca/drugs/DB08099"
"96","3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE (DB08730)","0.8738","http://www.drugbank.ca/drugs/DB08730"
"97","5-(5-chloro-2,4-dihydroxyphenyl)-N-ethyl-4-[4-(morpholin-4-ylmethyl)phenyl]isoxazole-3-carboxamide (DB06961)","0.8733","http://www.drugbank.ca/drugs/DB06961"
"98","[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone (DB01836)","0.8717","http://www.drugbank.ca/drugs/DB01836"
"99","RU85493 (DB01908)","0.8714","http://www.drugbank.ca/drugs/DB01908"
"100","1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol (DB03802)","0.8711","http://www.drugbank.ca/drugs/DB03802"
"101","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1R)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07981)","0.8710","http://www.drugbank.ca/drugs/DB07981"
"102","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1S)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07984)","0.8710","http://www.drugbank.ca/drugs/DB07984"
"103","Vilazodone (DB06684)","0.8707","http://www.drugbank.ca/drugs/DB06684"
"104","Sildenafil (DB00203)","0.8705","http://www.drugbank.ca/drugs/DB00203"
"105","3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE (DB08091)","0.8705","http://www.drugbank.ca/drugs/DB08091"
"106","Irinotecan (DB00762)","0.8702","http://www.drugbank.ca/drugs/DB00762"
"107","(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE (DB07145)","0.8697","http://www.drugbank.ca/drugs/DB07145"
"108","Avanafil (DB06237)","0.8693","http://www.drugbank.ca/drugs/DB06237"
"109","5-Chloro-thiophene-2-carboxylic acid ((3S,4S)-1-{[2-fluoro-4-(2-oxo-2H-pyridin-1-yl)-phenylcarbamoyl]-methyl}-4-hydroxy-pyrrolidin-3-yl)-amide (DB07875)","0.8692","http://www.drugbank.ca/drugs/DB07875"
"110","Sertindole (DB06144)","0.8691","http://www.drugbank.ca/drugs/DB06144"
"111","Compound 19 (DB02615)","0.8685","http://www.drugbank.ca/drugs/DB02615"
"112","Compound 18 (DB02715)","0.8685","http://www.drugbank.ca/drugs/DB02715"
"113","Lefradafiban (DB04863)","0.8682","http://www.drugbank.ca/drugs/DB04863"
"114","Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate (DB03744)","0.8678","http://www.drugbank.ca/drugs/DB03744"
"115","Benazepril (DB00542)","0.8670","http://www.drugbank.ca/drugs/DB00542"
"116","4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide (DB08344)","0.8668","http://www.drugbank.ca/drugs/DB08344"
"117","Novobiocin (DB01051)","0.8668","http://www.drugbank.ca/drugs/DB01051"
"118","CP-526423 (DB02089)","0.8662","http://www.drugbank.ca/drugs/DB02089"
"119","2-{5-[3-(7-PROPYL-3-TRIFLUOROMETHYLBENZO[D]ISOXAZOL-6-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID (DB07053)","0.8652","http://www.drugbank.ca/drugs/DB07053"
"120","Carfentanil (DB01535)","0.8650","http://www.drugbank.ca/drugs/DB01535"
"121","4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol (DB04020)","0.8649","http://www.drugbank.ca/drugs/DB04020"
"122","Acetophenazine (DB01063)","0.8647","http://www.drugbank.ca/drugs/DB01063"
"123","Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide (DB03984)","0.8646","http://www.drugbank.ca/drugs/DB03984"
"124","N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE (DB07165)","0.8645","http://www.drugbank.ca/drugs/DB07165"
"125","K201 (DB02929)","0.8643","http://www.drugbank.ca/drugs/DB02929"
"126","Furo[2,3d]Pyrimidine Antifolate (DB02026)","0.8617","http://www.drugbank.ca/drugs/DB02026"
"127","2-[2-ETHANESULFONYLAMINO-3-(5-PROPOXY-1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE) (DB04606)","0.8616","http://www.drugbank.ca/drugs/DB04606"
"128","Zuclopenthixol acetate (DB08919)","0.8613","http://www.drugbank.ca/drugs/DB08919"
"129","DMP450 (DB02102)","0.8610","http://www.drugbank.ca/drugs/DB02102"
"130","1-[2-HYDROXY-3-(4-CYCLOHEXYL-PHENOXY)-PROPYL]-4-(2-PYRIDYL)-PIPERAZINE (DB08543)","0.8610","http://www.drugbank.ca/drugs/DB08543"
"131","2-Hydroxy-5-({1-[(2-Naphthyloxy)Methyl]-3-Oxoprop-1-Enyl}Amino)Tyrosine (DB02511)","0.8606","http://www.drugbank.ca/drugs/DB02511"
"132","N-(4-MORPHOLINE)CARBONYL-B-(1-NAPHTHYL)-L-ALANINE-L-LEUCINE BORONIC ACID (DB04732)","0.8604","http://www.drugbank.ca/drugs/DB04732"
"133","Anatibant (DB05038)","0.8596","http://www.drugbank.ca/drugs/DB05038"
"134","Azimilide (DB04957)","0.8595","http://www.drugbank.ca/drugs/DB04957"
"135","2-(2-{2-[(BIPHENYL-4-YLMETHYL)-AMINO]-3-MERCAPTO-PENTANOYLAMINO}-ACETYLAMINO)-3-METHYL-BUTYRIC ACID METHYL ESTER (DB08643)","0.8594","http://www.drugbank.ca/drugs/DB08643"
"136","Vardenafil (DB00862)","0.8590","http://www.drugbank.ca/drugs/DB00862"
"137","(S)-2-((S)-3-ISOBUTYL-2,5-DIOXO-4-QUINOLIN-3-YLMETHYL-[1,4]DIAZEPAN-1YL)-N-METHYL-3-NAPHTALEN-2-YL-PROPIONAMIDE (DB04724)","0.8589","http://www.drugbank.ca/drugs/DB04724"
"138","N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE (DB07220)","0.8588","http://www.drugbank.ca/drugs/DB07220"
"139","[3,5-Dibromo-4-(4-Hydroxy-3-Phenethylcarbamoyl-Phenoxy)-Phenyl]-Acetic Acid (DB02106)","0.8584","http://www.drugbank.ca/drugs/DB02106"
"140","Bosentan (DB00559)","0.8581","http://www.drugbank.ca/drugs/DB00559"
"141","3-[[N-[4-Methyl-Piperazinyl]Carbonyl]-Phenylalaninyl-Amino]-5-Phenyl-Pentane-1-Sulfonic Acid Benzyloxy-Amide (DB04427)","0.8580","http://www.drugbank.ca/drugs/DB04427"
"142","N~2~-[(BENZYLOXY)CARBONYL]-N-[(1S,2S)-2-HYDROXY-1-(4-HYDROXYBENZYL)PROPYL]-L-LEUCINAMIDE (DB07571)","0.8579","http://www.drugbank.ca/drugs/DB07571"
"143","(2R,3R,4S)-3-(4-HYDROXYPHENYL)-4-METHYL-2-[4-(2-PYRROLIDIN-1-YLETHOXY)PHENYL]CHROMAN-6-OL (DB07567)","0.8574","http://www.drugbank.ca/drugs/DB07567"
"144","Br-Coeleneterazine (DB02006)","0.8566","http://www.drugbank.ca/drugs/DB02006"
"145","I-Coeleneterazine (DB04146)","0.8566","http://www.drugbank.ca/drugs/DB04146"
"146","1-(5-Carboxypentyl)-5-[(2,6-Dichlorobenzyl)Oxy]-1 H-Indole-2-Carboxylic Acid (DB02316)","0.8566","http://www.drugbank.ca/drugs/DB02316"
"147","Balanol Analog 2 (DB01940)","0.8565","http://www.drugbank.ca/drugs/DB01940"
"148","Carphenazine (DB01038)","0.8559","http://www.drugbank.ca/drugs/DB01038"
"149","Nebivolol (DB04861)","0.8558","http://www.drugbank.ca/drugs/DB04861"
"150","Reserpine (DB00206)","0.8558","http://www.drugbank.ca/drugs/DB00206"
"151","OPC-51803 (DB05838)","0.8557","http://www.drugbank.ca/drugs/DB05838"
"152","Zuclopenthixol decanoate (DB08920)","0.8552","http://www.drugbank.ca/drugs/DB08920"
"153","[1-(3-Hydroxy-2-Oxo-1-Phenethyl-Propylcarbamoyl)2-Phenyl-Ethyl]-Carbamic Acid Pyridin-4-Ylmethyl Ester (DB02128)","0.8551","http://www.drugbank.ca/drugs/DB02128"
"154","2-{4-[(2s)-2-[({[(1s)-1-Carboxy-2-Phenylethyl]Amino}Carbonyl)Amino]-3-Oxo-3-(Pentylamino)Propyl]Phenoxy}Malonic Acid (DB02436)","0.8550","http://www.drugbank.ca/drugs/DB02436"
"155","Balanol (DB04098)","0.8548","http://www.drugbank.ca/drugs/DB04098"
"156","N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA (DB08064)","0.8546","http://www.drugbank.ca/drugs/DB08064"
"157","RU81843 (DB04495)","0.8544","http://www.drugbank.ca/drugs/DB04495"
"158","Compound 12, N-Acetyl-4-[(Carboxycarbonyl)(2-Carboxyphenyl)Amino]-N-Pentyl-1-Napthylalaniamide (DB01820)","0.8541","http://www.drugbank.ca/drugs/DB01820"
"159","4-Amino-N-{4-[2-(2,6-Dimethyl-Phenoxy)-Acetylamino]-3-Hydroxy-1-Isobutyl-5-Phenyl-Pentyl}-Benzamide (DB04373)","0.8539","http://www.drugbank.ca/drugs/DB04373"
"160","3-Amino-N-{4-[2-(2,6-Dimethyl-Phenoxy)-Acetylamino]-3-Hydroxy-1-Isobutyl-5-Phenyl-Pentyl}-Benzamide (DB04378)","0.8539","http://www.drugbank.ca/drugs/DB04378"
"161","4-Methoxy-E-Rhodomycin T (DB03199)","0.8534","http://www.drugbank.ca/drugs/DB03199"
"162","3-CYCLOHEXYL-1-(2-MORPHOLIN-4-YL-2-OXOETHYL)-2-PHENYL-1H-INDOLE-6-CARBOXYLIC ACID (DB07570)","0.8532","http://www.drugbank.ca/drugs/DB07570"
"163","Balanol Analog 8 (DB02155)","0.8531","http://www.drugbank.ca/drugs/DB02155"
"164","PUROMYCIN (DB08437)","0.8527","http://www.drugbank.ca/drugs/DB08437"
"165","Bitolterol (DB00901)","0.8526","http://www.drugbank.ca/drugs/DB00901"
"166","5-[2,3-Dichloro-4-(5-{1-[2-(2-Guanidino-4-Methyl-Pentanoylamino)-Acetyl]-Piperidin-4-Yl}-1-Methyl-1h-Pyrazol-3-Yl)-Phenoxymethyl]-Furan-2-Carboxylic Acid (DB02581)","0.8522","http://www.drugbank.ca/drugs/DB02581"
"167","Amprenavir (DB00701)","0.8520","http://www.drugbank.ca/drugs/DB00701"
"168","Amiodarone (DB01118)","0.8518","http://www.drugbank.ca/drugs/DB01118"
