"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"26","(2S)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07751)","0.8954","http://www.drugbank.ca/drugs/DB07751"
"27","(2R)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07761)","0.8954","http://www.drugbank.ca/drugs/DB07761"
"28","Flibanserin (DB04908)","0.8951","http://www.drugbank.ca/drugs/DB04908"
"29","4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE (DB07186)","0.8946","http://www.drugbank.ca/drugs/DB07186"
"30","{[(2,6-difluorophenyl)carbonyl]amino}-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide (DB08138)","0.8946","http://www.drugbank.ca/drugs/DB08138"
"31","N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid (DB02698)","0.8938","http://www.drugbank.ca/drugs/DB02698"
"32","3-FLUORO-N-1H-INDOL-5-YL-5-MORPHOLIN-4-YLBENZAMIDE (DB08092)","0.8916","http://www.drugbank.ca/drugs/DB08092"
"33","(2S)-1-{4-[(4-ANILINO-5-BROMOPYRIMIDIN-2-YL)AMINO]PHENOXY}-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07501)","0.8915","http://www.drugbank.ca/drugs/DB07501"
"34","(2R)-1-{4-[(4-ANILINO-5-BROMOPYRIMIDIN-2-YL)AMINO]PHENOXY}-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07504)","0.8915","http://www.drugbank.ca/drugs/DB07504"
"35","S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE (DB07602)","0.8897","http://www.drugbank.ca/drugs/DB07602"
"36","1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-phenylurea (DB06883)","0.8892","http://www.drugbank.ca/drugs/DB06883"
"37","Zaleplon (DB00962)","0.8870","http://www.drugbank.ca/drugs/DB00962"
"38","1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide (DB06909)","0.8869","http://www.drugbank.ca/drugs/DB06909"
"39","3-(2-CHLOROPHENYL)-1-(2-{[(1S)-2-HYDROXY-1,2-DIMETHYLPROPYL]AMINO}PYRIMIDIN-4-YL)-1-(4-METHOXYPHENYL)UREA (DB08095)","0.8846","http://www.drugbank.ca/drugs/DB08095"
"40","3-({4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL}AMINO)BENZAMIDE (DB07256)","0.8842","http://www.drugbank.ca/drugs/DB07256"
"41","N-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2,2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide (DB07946)","0.8841","http://www.drugbank.ca/drugs/DB07946"
"42","(2R)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07750)","0.8835","http://www.drugbank.ca/drugs/DB07750"
"43","(2S)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07755)","0.8835","http://www.drugbank.ca/drugs/DB07755"
"44","4-METHYL-5-{(2E)-2-[(4-MORPHOLIN-4-YLPHENYL)IMINO]-2,5-DIHYDROPYRIMIDIN-4-YL}-1,3-THIAZOL-2-AMINE (DB08219)","0.8832","http://www.drugbank.ca/drugs/DB08219"
"45","2-(6-CHLORO-3-{[2,2-DIFLUORO-2-(1-OXIDO-2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUOROPHENYL)METHYL]ACETAMIDE (DB07550)","0.8828","http://www.drugbank.ca/drugs/DB07550"
"46","Phentolamine (DB00692)","0.8823","http://www.drugbank.ca/drugs/DB00692"
"47","N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine (DB08057)","0.8795","http://www.drugbank.ca/drugs/DB08057"
"48","Amodiaquine (DB00613)","0.8794","http://www.drugbank.ca/drugs/DB00613"
"49","N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine (DB08042)","0.8771","http://www.drugbank.ca/drugs/DB08042"
"50","3-(6-Aminopyridin-3-Yl)-N-Methyl-N-[(1-Methyl-1h-Indol-2-Yl)Methyl]Acrylamide (DB01865)","0.8766","http://www.drugbank.ca/drugs/DB01865"
"51","N,N'-Bis(4-Amino-2-Methylquinolin-6-Yl)Urea (DB04452)","0.8766","http://www.drugbank.ca/drugs/DB04452"
"52","N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA (DB08064)","0.8758","http://www.drugbank.ca/drugs/DB08064"
"53","N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-MORPHOLIN-4-YLPHENYL)PYRIMIDINE-2,4-DIAMINE (DB07255)","0.8757","http://www.drugbank.ca/drugs/DB07255"
"54","Halazepam (DB00801)","0.8755","http://www.drugbank.ca/drugs/DB00801"
"55","2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline (DB02427)","0.8744","http://www.drugbank.ca/drugs/DB02427"
"56","3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide (DB03534)","0.8743","http://www.drugbank.ca/drugs/DB03534"
"57","Furo[2,3d]Pyrimidine Antifolate (DB02026)","0.8740","http://www.drugbank.ca/drugs/DB02026"
"58","FR236913 (DB02830)","0.8737","http://www.drugbank.ca/drugs/DB02830"
"59","2-(3-CHLORO-6-{[2,2-DIFLUORO-2-(1-OXIDOPYRIDIN-2-YL)ETHYL]AMINO}-1-OXIDOPYRIDIN-2-YL)-N-[1-(3-CHLOROPHENYL)ETHYL]ACETAMIDE (DB04722)","0.8736","http://www.drugbank.ca/drugs/DB04722"
"60","2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide (DB07194)","0.8734","http://www.drugbank.ca/drugs/DB07194"
"61","2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine (DB03987)","0.8727","http://www.drugbank.ca/drugs/DB03987"
"62","Triflupromazine (DB00508)","0.8723","http://www.drugbank.ca/drugs/DB00508"
"63","N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine (DB02583)","0.8723","http://www.drugbank.ca/drugs/DB02583"
"64","N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea (DB04186)","0.8718","http://www.drugbank.ca/drugs/DB04186"
"65","Etravirine (DB06414)","0.8716","http://www.drugbank.ca/drugs/DB06414"
"66","4-({6-AMINO-5-BROMO-2-[(4-CYANOPHENYL)AMINO]PYRIMIDIN-4-YL}OXY)-3,5-DIMETHYLBENZONITRILE (DB07191)","0.8716","http://www.drugbank.ca/drugs/DB07191"
"67","4-{2-[4-(2-Aminoethyl)Piperazin-1-Yl]Pyridin-4-Yl}-N-(3-Chloro-4-Methylphenyl)Pyrimidin-2-Amine (DB03916)","0.8710","http://www.drugbank.ca/drugs/DB03916"
"68","Bepridil (DB01244)","0.8692","http://www.drugbank.ca/drugs/DB01244"
"69","6-ETHYL-5-[(2S)-1-(3-METHOXYPROPYL)-2-PHENYL-1,2,3,4-TETRAHYDROQUINOLIN-7-YL]PYRIMIDINE-2,4-DIAMINE (DB08099)","0.8691","http://www.drugbank.ca/drugs/DB08099"
"70","Quazepam (DB01589)","0.8681","http://www.drugbank.ca/drugs/DB01589"
"71","(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07113)","0.8670","http://www.drugbank.ca/drugs/DB07113"
"72","N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine (DB08519)","0.8669","http://www.drugbank.ca/drugs/DB08519"
"73","3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol (DB07969)","0.8661","http://www.drugbank.ca/drugs/DB07969"
"74","Rosiglitazone (DB00412)","0.8660","http://www.drugbank.ca/drugs/DB00412"
"75","5-AMINO-2-{4-[(4-AMINOPHENYL)SULFANYL]PHENYL}-1H-ISOINDOLE-1,3(2H)-DIONE (DB07971)","0.8654","http://www.drugbank.ca/drugs/DB07971"
"76","N-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide (DB06995)","0.8651","http://www.drugbank.ca/drugs/DB06995"
"77","5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE (DB07244)","0.8650","http://www.drugbank.ca/drugs/DB07244"
"78","Mirabegron  (DB08893)","0.8648","http://www.drugbank.ca/drugs/DB08893"
"79","4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE (DB07809)","0.8645","http://www.drugbank.ca/drugs/DB07809"
"80","Delavirdine (DB00705)","0.8636","http://www.drugbank.ca/drugs/DB00705"
"81","1-(3-chlorophenyl)-3-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}urea (DB07361)","0.8628","http://www.drugbank.ca/drugs/DB07361"
"82","N-(4-(2-((3-Chlorophenylmethyl)Amino)Ethyl)Phenyl)-2-Thiophecarboxamidine (DB03449)","0.8622","http://www.drugbank.ca/drugs/DB03449"
"83","4-(6-{[(1R)-1-(hydroxymethyl)propyl]amino}imidazo[1,2-b]pyridazin-3-yl)benzoic acid (DB07125)","0.8617","http://www.drugbank.ca/drugs/DB07125"
"84","3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID (DB08772)","0.8614","http://www.drugbank.ca/drugs/DB08772"
"85","2-[(4-ETHYNYL-2-FLUOROPHENYL)AMINO]-3,4-DIFLUORO-N-(2-HYDROXYETHOXY)BENZAMIDE (DB08208)","0.8610","http://www.drugbank.ca/drugs/DB08208"
"86","Clonitazene (DB01523)","0.8607","http://www.drugbank.ca/drugs/DB01523"
"87","5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine (DB02001)","0.8603","http://www.drugbank.ca/drugs/DB02001"
"88","N-[3-[[4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL]AMINO]PHENYL]METHANESULFONAMIDE (DB07254)","0.8594","http://www.drugbank.ca/drugs/DB07254"
"89","(6-[4-(AMINOMETHYL)-2,6-DIMETHYLPHENOXY]-2-{[4-(AMINOMETHYL)PHENYL]AMINO}-5-BROMOPYRIMIDIN-4-YL)METHANOL (DB06874)","0.8586","http://www.drugbank.ca/drugs/DB06874"
"90","[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE (DB08423)","0.8584","http://www.drugbank.ca/drugs/DB08423"
"91","(2S)-2-{[3-(3-aminophenyl)imidazo[1,2-b]pyridazin-6-yl]amino}-3-methylbutan-1-ol (DB08004)","0.8583","http://www.drugbank.ca/drugs/DB08004"
"92","Camazepam (DB01489)","0.8581","http://www.drugbank.ca/drugs/DB01489"
"93","PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(3-METHYL-BENZYLAMIDE) (DB04759)","0.8567","http://www.drugbank.ca/drugs/DB04759"
"94","2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide (DB08118)","0.8566","http://www.drugbank.ca/drugs/DB08118"
"95","Minaprine (DB00805)","0.8565","http://www.drugbank.ca/drugs/DB00805"
"96","Etonitazene (DB01462)","0.8565","http://www.drugbank.ca/drugs/DB01462"
"97","Cinolazepam (DB01594)","0.8564","http://www.drugbank.ca/drugs/DB01594"
"98","N-[(3z)-5-Tert-Butyl-2-Phenyl-1,2-Dihydro-3h-Pyrazol-3-Ylidene]-N'-(4-Chlorophenyl)Urea (DB01807)","0.8564","http://www.drugbank.ca/drugs/DB01807"
"99","1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine (DB08774)","0.8558","http://www.drugbank.ca/drugs/DB08774"
"100","8-(2-CHLOROPHENYLAMINO)-2-(2,6-DIFLUOROPHENYLAMINO)-9-ETHYL-9H-PURINE-1,7-DIIUM (DB08096)","0.8555","http://www.drugbank.ca/drugs/DB08096"
"101","5-ETHYL-3-[(2-METHOXYETHYL)METHYLAMINO]-6-METHYL-4-(3-METHYLBENZYL)PYRIDIN-2(1H)-ONE (DB07018)","0.8551","http://www.drugbank.ca/drugs/DB07018"
"102","SC45647 (DB04778)","0.8546","http://www.drugbank.ca/drugs/DB04778"
"103","Pefloxacin (DB00487)","0.8531","http://www.drugbank.ca/drugs/DB00487"
"104","Fluoxetine (DB00472)","0.8528","http://www.drugbank.ca/drugs/DB00472"
"105","(3R)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine (DB08472)","0.8528","http://www.drugbank.ca/drugs/DB08472"
"106","(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine (DB08544)","0.8528","http://www.drugbank.ca/drugs/DB08544"
"107","PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(4-FLUORO-3-METHYL-BENZYLAMIDE) (DB04760)","0.8525","http://www.drugbank.ca/drugs/DB04760"
"108","1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA (DB08372)","0.8525","http://www.drugbank.ca/drugs/DB08372"
"109","2-AMINO-N,N-BIS(PHENYLMETHYL)-1,3-OXAZOLE-5-CARBOXAMIDE (DB08315)","0.8512","http://www.drugbank.ca/drugs/DB08315"
"110","N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine (DB08130)","0.8506","http://www.drugbank.ca/drugs/DB08130"
"111","2-[2-(4-CHLORO-PHENYLSULFANYL)-ACETYLAMINO]-3-(4-GUANIDINO-PHENYL)-PROPIONAMIDE (DB07105)","0.8505","http://www.drugbank.ca/drugs/DB07105"
"112","2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine (DB02104)","0.8500","http://www.drugbank.ca/drugs/DB02104"
"113","Aminacrine (DB02842)","0.8500","http://www.drugbank.ca/drugs/DB02842"
"114","Dapiprazole (DB00298)","0.8498","http://www.drugbank.ca/drugs/DB00298"
"115","2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE (DB08588)","0.8498","http://www.drugbank.ca/drugs/DB08588"
"116","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOTHIAZIN-4-YL]ETHYL}ACETAMIDE (DB06899)","0.8497","http://www.drugbank.ca/drugs/DB06899"
"117","Trifluoperazine (DB00831)","0.8496","http://www.drugbank.ca/drugs/DB00831"
"118","3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione (DB01772)","0.8496","http://www.drugbank.ca/drugs/DB01772"
"119","GW 501516 (DB05416)","0.8496","http://www.drugbank.ca/drugs/DB05416"
"120","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE (DB07059)","0.8494","http://www.drugbank.ca/drugs/DB07059"
"121","SU4984 (DB02058)","0.8486","http://www.drugbank.ca/drugs/DB02058"
"122","N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-NITRILOMETHYL-PYRIDYL]-THIOUREA (DB07781)","0.8483","http://www.drugbank.ca/drugs/DB07781"
"123","Zolpidem (DB00425)","0.8482","http://www.drugbank.ca/drugs/DB00425"
"124","Gefitinib (DB00317)","0.8478","http://www.drugbank.ca/drugs/DB00317"
"125","[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile (DB07168)","0.8474","http://www.drugbank.ca/drugs/DB07168"
"126","Temafloxacin (DB01405)","0.8474","http://www.drugbank.ca/drugs/DB01405"
"127","Lomefloxacin (DB00978)","0.8473","http://www.drugbank.ca/drugs/DB00978"
"128","Glisoxepide (DB01289)","0.8472","http://www.drugbank.ca/drugs/DB01289"
"129","1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea (DB03337)","0.8467","http://www.drugbank.ca/drugs/DB03337"
"130","1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea (DB07817)","0.8458","http://www.drugbank.ca/drugs/DB07817"
"131","TRW3-(2-AMINO-3-HYDROXY-PROPYL)-6-(N'-CYCLOHEXYL-HYDRAZINO)OCTAHYDRO-INDOL-7-OL (DB08646)","0.8458","http://www.drugbank.ca/drugs/DB08646"
"132","3-({4-[(5-chloro-1,3-benzodioxol-4-yl)amino]pyrimidin-2-yl}amino)benzenesulfonamide (DB07252)","0.8458","http://www.drugbank.ca/drugs/DB07252"
"133","Trimetrexate (DB01157)","0.8457","http://www.drugbank.ca/drugs/DB01157"
"134","[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE (DB08424)","0.8456","http://www.drugbank.ca/drugs/DB08424"
"135","Triprolidine (DB00427)","0.8450","http://www.drugbank.ca/drugs/DB00427"
"136","5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide (DB02390)","0.8449","http://www.drugbank.ca/drugs/DB02390"
"137","N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE (DB07235)","0.8442","http://www.drugbank.ca/drugs/DB07235"
"138","N'-(5-chloro-1,3-benzodioxol-4-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine (DB07253)","0.8438","http://www.drugbank.ca/drugs/DB07253"
"139","Methotrimeprazine (DB01403)","0.8437","http://www.drugbank.ca/drugs/DB01403"
"140","Vandetanib (DB05294)","0.8432","http://www.drugbank.ca/drugs/DB05294"
"141","5-AMINO-3-{[4-(AMINOSULFONYL)PHENYL]AMINO}-N-(2,6-DIFLUOROPHENYL)-1H-1,2,4-TRIAZOLE-1-CARBOTHIOAMIDE (DB07664)","0.8432","http://www.drugbank.ca/drugs/DB07664"
"142","Clozapine (DB00363)","0.8424","http://www.drugbank.ca/drugs/DB00363"
"143","Ziprasidone (DB00246)","0.8421","http://www.drugbank.ca/drugs/DB00246"
"144","1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL (DB07756)","0.8421","http://www.drugbank.ca/drugs/DB07756"
"145","N-ETHYL-N-ISOPROPYL-3-METHYL-5-{[(2S)-2-(PYRIDIN-4-YLAMINO)PROPYL]OXY}BENZAMIDE (DB07279)","0.8420","http://www.drugbank.ca/drugs/DB07279"
"146","5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE (DB08143)","0.8418","http://www.drugbank.ca/drugs/DB08143"
"147","Celecoxib (DB00482)","0.8408","http://www.drugbank.ca/drugs/DB00482"
"148","N-((2-aminopyrimidin-5-yl)methyl)-5-(2,6-difluorophenyl)-3-ethylpyrazolo[1,5-a]pyrimidin-7-amine (DB08538)","0.8408","http://www.drugbank.ca/drugs/DB08538"
"149","4-CHLORO-6-(4-{4-[4-(METHYLSULFONYL)BENZYL]PIPERAZIN-1-YL}-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL (DB06957)","0.8403","http://www.drugbank.ca/drugs/DB06957"
"150","2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine (DB02919)","0.8392","http://www.drugbank.ca/drugs/DB02919"
"151","(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB08445)","0.8388","http://www.drugbank.ca/drugs/DB08445"
"152","Flurazepam (DB00690)","0.8385","http://www.drugbank.ca/drugs/DB00690"
"153","Olanzapine (DB00334)","0.8384","http://www.drugbank.ca/drugs/DB00334"
"154","5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07642)","0.8384","http://www.drugbank.ca/drugs/DB07642"
"155","[2-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YLCARBAMOYL)-1-PHENYL-ETHYL]-CARBAMIC ACID BENZYL ESTER (DB07987)","0.8384","http://www.drugbank.ca/drugs/DB07987"
"156","Acepromazine (DB01614)","0.8383","http://www.drugbank.ca/drugs/DB01614"
