"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"66","6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE (DB07076)","0.9458","http://www.drugbank.ca/drugs/DB07076"
"67","N-(4-(2-((3-Chlorophenylmethyl)Amino)Ethyl)Phenyl)-2-Thiophecarboxamidine (DB03449)","0.9458","http://www.drugbank.ca/drugs/DB03449"
"68","3-[3-chloro-5-(5-{[(1S)-1-phenylethyl]amino}isoxazolo[5,4-c]pyridin-3-yl)phenyl]propan-1-ol (DB06897)","0.9455","http://www.drugbank.ca/drugs/DB06897"
"69","2-{4-[(3,5-DIMETHYLANILINO)-CARBONYL-METHYL]-PHENOXY}-2-METHYLPROPIONIC ACID (DB08486)","0.9454","http://www.drugbank.ca/drugs/DB08486"
"70","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1R)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07981)","0.9451","http://www.drugbank.ca/drugs/DB07981"
"71","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1S)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07984)","0.9451","http://www.drugbank.ca/drugs/DB07984"
"72","[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid (DB02504)","0.9450","http://www.drugbank.ca/drugs/DB02504"
"73","Cinacalcet (DB01012)","0.9450","http://www.drugbank.ca/drugs/DB01012"
"74","Phenolphthalein (DB04824)","0.9448","http://www.drugbank.ca/drugs/DB04824"
"75","({3-[1-(4-HYDROXY-2-OXO-2H-CHROMEN-3-YL)-PROPYL]-PHENYLCARBAMOYL}-METHYL)-CARBAMIC ACID TERT-BUTYL ESTER (DB08664)","0.9438","http://www.drugbank.ca/drugs/DB08664"
"76","5-amino-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide (DB08656)","0.9436","http://www.drugbank.ca/drugs/DB08656"
"77","3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid (DB02449)","0.9432","http://www.drugbank.ca/drugs/DB02449"
"78","R048-8071 (DB02016)","0.9430","http://www.drugbank.ca/drugs/DB02016"
"79","4-CHLORO-3',3''-DIBROMOPHENOL-1,8-NAPHTHALEIN (DB04696)","0.9429","http://www.drugbank.ca/drugs/DB04696"
"80","5-(3-{3-[3-HYDROXY-2-(METHOXYCARBONYL)PHENOXY]PROPENYL}PHENYL)-4-(HYDROXYMETHYL)ISOXAZOLE-3-CARBOXYLIC ACID (DB08001)","0.9428","http://www.drugbank.ca/drugs/DB08001"
"81","Indomethacin (DB00328)","0.9427","http://www.drugbank.ca/drugs/DB00328"
"82","Aleglitazar (DB08915)","0.9426","http://www.drugbank.ca/drugs/DB08915"
"83","Bopindolol (DB08807)","0.9425","http://www.drugbank.ca/drugs/DB08807"
"84","N-(5-{[(2S)-4-amino-2-(3-chlorophenyl)butanoyl]amino}-1H-indazol-3-yl)benzamide (DB07608)","0.9421","http://www.drugbank.ca/drugs/DB07608"
"85","(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid (DB08121)","0.9419","http://www.drugbank.ca/drugs/DB08121"
"86","Mirabegron  (DB08893)","0.9415","http://www.drugbank.ca/drugs/DB08893"
"87","Amiodarone (DB01118)","0.9409","http://www.drugbank.ca/drugs/DB01118"
"88","2-[({2-[(1Z)-3-(DIMETHYLAMINO)PROP-1-ENYL]-4-FLUOROPHENYL}SULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID (DB07323)","0.9408","http://www.drugbank.ca/drugs/DB07323"
"89","(1-Tert-Butyl-5-Hydroxy-1h-Pyrazol-4-Yl)-(6-Methanesulfonyl-4'-Methoxy-2-Methyl-Biphenyl-3-Yl)-Methanone (DB02850)","0.9407","http://www.drugbank.ca/drugs/DB02850"
"90","N-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}-5-methyl-D-tryptophan (DB07233)","0.9406","http://www.drugbank.ca/drugs/DB07233"
"91","Ezetimibe (DB00973)","0.9405","http://www.drugbank.ca/drugs/DB00973"
"92","4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide (DB07181)","0.9404","http://www.drugbank.ca/drugs/DB07181"
"93","5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One (DB03944)","0.9404","http://www.drugbank.ca/drugs/DB03944"
"94","(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE (DB08674)","0.9400","http://www.drugbank.ca/drugs/DB08674"
"95","(2Z,3E)-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE 3-{O-[(3R)-3,4-DIHYDROXYBUTYL]OXIME} (DB07766)","0.9399","http://www.drugbank.ca/drugs/DB07766"
"96","6-CARBAMIMIDOYL-4-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-NAPHTHALENE-2-CARBOXYLIC ACID METHYL ESTER (DB07074)","0.9396","http://www.drugbank.ca/drugs/DB07074"
"97","N-[amino(imino)methyl]-2-[2-(2-chlorophenyl)-4-(4-propoxyphenyl)-3-thienyl]acetamide (DB07089)","0.9396","http://www.drugbank.ca/drugs/DB07089"
"98","[{2-bromo-4-[(2R)-3-oxo-2,3-diphenylpropyl]phenyl}(difluoro)methyl]phosphonic acid (DB07263)","0.9395","http://www.drugbank.ca/drugs/DB07263"
"99","Eltrombopag (DB06210)","0.9393","http://www.drugbank.ca/drugs/DB06210"
"100","Cinnarizine (DB00568)","0.9390","http://www.drugbank.ca/drugs/DB00568"
"101","3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid (DB03647)","0.9389","http://www.drugbank.ca/drugs/DB03647"
"102","(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID (DB07675)","0.9388","http://www.drugbank.ca/drugs/DB07675"
"103","Flavopiridol (DB03496)","0.9387","http://www.drugbank.ca/drugs/DB03496"
"104","Rbt205 Inhibitor (DB03777)","0.9384","http://www.drugbank.ca/drugs/DB03777"
"105","Oxyphenisatin (DB04823)","0.9383","http://www.drugbank.ca/drugs/DB04823"
"106","N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine (DB02544)","0.9381","http://www.drugbank.ca/drugs/DB02544"
"107","4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE (DB07809)","0.9378","http://www.drugbank.ca/drugs/DB07809"
"108","Indacaterol (DB05039)","0.9377","http://www.drugbank.ca/drugs/DB05039"
"109","Fluorescein (DB00693)","0.9376","http://www.drugbank.ca/drugs/DB00693"
"110","6-ETHYL-5-[(2S)-1-(3-METHOXYPROPYL)-2-PHENYL-1,2,3,4-TETRAHYDROQUINOLIN-7-YL]PYRIMIDINE-2,4-DIAMINE (DB08099)","0.9375","http://www.drugbank.ca/drugs/DB08099"
"111","Azelastine (DB00972)","0.9374","http://www.drugbank.ca/drugs/DB00972"
"112","3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE (DB07457)","0.9371","http://www.drugbank.ca/drugs/DB07457"
"113","Asimadoline (DB05104)","0.9370","http://www.drugbank.ca/drugs/DB05104"
"114","Flavoxate (DB01148)","0.9369","http://www.drugbank.ca/drugs/DB01148"
"115","2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid (DB03207)","0.9368","http://www.drugbank.ca/drugs/DB03207"
"116","Colchicine (DB01394)","0.9368","http://www.drugbank.ca/drugs/DB01394"
"117","(1S)-2-(1H-INDOL-3-YL)-1-{[(5-ISOQUINOLIN-6-YLPYRIDIN-3-YL)OXY]METHYL}ETHYLAMINE (DB06959)","0.9367","http://www.drugbank.ca/drugs/DB06959"
"118","Tolvaptan (DB06212)","0.9367","http://www.drugbank.ca/drugs/DB06212"
"119","Astemizole (DB00637)","0.9365","http://www.drugbank.ca/drugs/DB00637"
"120","5-[3-(BENZYLAMINO)PHENYL]-4-BROMO-3-(CARBOXYMETHOXY)THIOPHENE-2-CARBOXYLIC ACID (DB07289)","0.9364","http://www.drugbank.ca/drugs/DB07289"
"121","1-[2-(3-Biphenyl)-4-Methylvaleryl)]Amino-3-(2-Pyridylsulfonyl)Amino-2-Propanone (DB04244)","0.9361","http://www.drugbank.ca/drugs/DB04244"
"122","Lumefantrine (DB06708)","0.9360","http://www.drugbank.ca/drugs/DB06708"
"123","4-(2-HYDROXYBENZYLAMINO)-N-(3-(4-FLUOROPHENOXY)PHENYL)PIPERIDINE-1-SULFONAMIDE (DB04632)","0.9358","http://www.drugbank.ca/drugs/DB04632"
"124","N-(3-Cyclopropyl(5,6,7,8,9,10-Hexahydro-2-Oxo-2h-Cycloocta[B]Pyran-3-Yl)Methyl)Phenylbenzensulfonamide (DB02033)","0.9357","http://www.drugbank.ca/drugs/DB02033"
"125","Trisalicylate-choline (DB01401)","0.9356","http://www.drugbank.ca/drugs/DB01401"
"126","(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid (DB04270)","0.9355","http://www.drugbank.ca/drugs/DB04270"
"127","5-(5-chloro-2,4-dihydroxyphenyl)-N-ethyl-4-[4-(morpholin-4-ylmethyl)phenyl]isoxazole-3-carboxamide (DB06961)","0.9353","http://www.drugbank.ca/drugs/DB06961"
"128","ZK-806711 (DB03373)","0.9353","http://www.drugbank.ca/drugs/DB03373"
"129","N-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide (DB07274)","0.9352","http://www.drugbank.ca/drugs/DB07274"
"130","1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)PYRIMIDINE-2,4(1H,3H)-DIONE (DB06873)","0.9351","http://www.drugbank.ca/drugs/DB06873"
"131","4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine (DB02491)","0.9350","http://www.drugbank.ca/drugs/DB02491"
"132","Olopatadine (DB00768)","0.9350","http://www.drugbank.ca/drugs/DB00768"
"133","(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one (DB07519)","0.9347","http://www.drugbank.ca/drugs/DB07519"
"134","N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide (DB07811)","0.9346","http://www.drugbank.ca/drugs/DB07811"
"135","4-{[1-METHYL-2,4-DIOXO-6-(3-PHENYLPROP-1-YN-1-YL)-1,4-DIHYDROQUINAZOLIN-3(2H)-YL]METHYL}BENZOIC ACID (DB07827)","0.9345","http://www.drugbank.ca/drugs/DB07827"
"136","3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE (DB08091)","0.9344","http://www.drugbank.ca/drugs/DB08091"
"137","Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin (DB02339)","0.9343","http://www.drugbank.ca/drugs/DB02339"
"138","Reboxetine (DB00234)","0.9341","http://www.drugbank.ca/drugs/DB00234"
"139","1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea (DB03337)","0.9338","http://www.drugbank.ca/drugs/DB03337"
"140","2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid (DB04405)","0.9336","http://www.drugbank.ca/drugs/DB04405"
"141","(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid (DB03605)","0.9336","http://www.drugbank.ca/drugs/DB03605"
"142","Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine (DB03476)","0.9334","http://www.drugbank.ca/drugs/DB03476"
"143","(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07113)","0.9334","http://www.drugbank.ca/drugs/DB07113"
"144","Dimenoxadol (DB01461)","0.9334","http://www.drugbank.ca/drugs/DB01461"
"145","Flunarizine (DB04841)","0.9328","http://www.drugbank.ca/drugs/DB04841"
"146","N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide (DB07183)","0.9324","http://www.drugbank.ca/drugs/DB07183"
"147","N-[(2R,3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]NAPHTHALENE-2-SULFONAMIDE (DB07522)","0.9322","http://www.drugbank.ca/drugs/DB07522"
"148","5-(4-METHYL-BENZOYLAMINO)-BIPHENYL-3,4'-DICARBOXYLIC ACID 3-DIMETHYLAMIDE-4'-HYDROXYAMIDE (DB07586)","0.9318","http://www.drugbank.ca/drugs/DB07586"
"149","1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)-6-HYDROXYPYRIMIDINE-2,4(1H,3H)-DIONE (DB07439)","0.9317","http://www.drugbank.ca/drugs/DB07439"
"150","6-BENZYL-1-BENZYLOXYMETHYL-5-ISOPROPYL URACIL (DB08634)","0.9314","http://www.drugbank.ca/drugs/DB08634"
"151","{4-[4-hydroxy-3-(1-methylethyl)benzyl]-3,5-dimethylphenoxy}acetic acid (DB07425)","0.9314","http://www.drugbank.ca/drugs/DB07425"
"152","N-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide (DB06995)","0.9311","http://www.drugbank.ca/drugs/DB06995"
"153","Methantheline (DB00940)","0.9310","http://www.drugbank.ca/drugs/DB00940"
"154","3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione (DB01946)","0.9308","http://www.drugbank.ca/drugs/DB01946"
"155","1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One (DB01948)","0.9307","http://www.drugbank.ca/drugs/DB01948"
"156","1-[(3S)-5-PHENYL-3-THIOPHEN-2-YL-3H-1,4-BENZODIAZEPIN-2-YL]AZETIDIN-3-OL (DB08698)","0.9306","http://www.drugbank.ca/drugs/DB08698"
"157","Eletriptan (DB00216)","0.9304","http://www.drugbank.ca/drugs/DB00216"
"158","4-[(1S)-1-(3-fluoro-4-methoxyphenyl)-2-(2-methoxy-5-nitrophenyl)ethyl]-1H-imidazol-2-amine (DB07415)","0.9301","http://www.drugbank.ca/drugs/DB07415"
"159","[1-(3-Hydroxy-2-Oxo-1-Phenethyl-Propylcarbamoyl)2-Phenyl-Ethyl]-Carbamic Acid Pyridin-4-Ylmethyl Ester (DB02128)","0.9299","http://www.drugbank.ca/drugs/DB02128"
"160","1-{(2S,5S)-4-FLUORO-5-[(TRITYLOXY)METHYL]TETRAHYDROFURAN-2-YL}PYRIMIDINE-2,4(1H,3H)-DIONE (DB04685)","0.9299","http://www.drugbank.ca/drugs/DB04685"
"161","Bepridil (DB01244)","0.9298","http://www.drugbank.ca/drugs/DB01244"
"162","1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine (DB06848)","0.9296","http://www.drugbank.ca/drugs/DB06848"
"163","Tolnaftate (DB00525)","0.9294","http://www.drugbank.ca/drugs/DB00525"
"164","Allyl-{4-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-but-2-Enyl}-Methyl-Amine (DB03771)","0.9291","http://www.drugbank.ca/drugs/DB03771"
"165","5-hydroxy-4-(7-methoxy-1,1-dioxido-2H-1,2,4-benzothiadiazin-3-yl)-2-(3-methylbutyl)-6-phenylpyridazin-3(2H)-one (DB06974)","0.9291","http://www.drugbank.ca/drugs/DB06974"
"166","N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide (DB07834)","0.9290","http://www.drugbank.ca/drugs/DB07834"
"167","(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE (DB07145)","0.9289","http://www.drugbank.ca/drugs/DB07145"
"168","(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE (DB07583)","0.9288","http://www.drugbank.ca/drugs/DB07583"
"169","(S)-5-(4-Benzyloxy-Phenyl)-4-(7-Phenyl-Heptanoylamino)-Pentanoic Acid (DB04287)","0.9286","http://www.drugbank.ca/drugs/DB04287"
"170","CRA_10433 (DB03173)","0.9284","http://www.drugbank.ca/drugs/DB03173"
"171","2-{5-[3-(7-PROPYL-3-TRIFLUOROMETHYLBENZO[D]ISOXAZOL-6-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID (DB07053)","0.9283","http://www.drugbank.ca/drugs/DB07053"
"172","Allyl-{6-[3-(4-Bromo-Phenyl)-1-Methyl-1h-Indazol-6-Yl]Oxy}Hexyl)-N-Methylamine (DB03888)","0.9276","http://www.drugbank.ca/drugs/DB03888"
