"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"44","1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One (DB01948)","0.9305","http://www.drugbank.ca/drugs/DB01948"
"45","HCV-086 (DB05884)","0.9305","http://www.drugbank.ca/drugs/DB05884"
"46","Amiodarone (DB01118)","0.9294","http://www.drugbank.ca/drugs/DB01118"
"47","(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid (DB03605)","0.9292","http://www.drugbank.ca/drugs/DB03605"
"48","Mirabegron  (DB08893)","0.9284","http://www.drugbank.ca/drugs/DB08893"
"49","1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE (DB07974)","0.9273","http://www.drugbank.ca/drugs/DB07974"
"50","N-(1-ISOPROPYLPIPERIDIN-4-YL)-1-(3-METHOXYBENZYL)-1H-INDOLE-2-CARBOXAMIDE (DB07973)","0.9270","http://www.drugbank.ca/drugs/DB07973"
"51","[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester (DB01871)","0.9268","http://www.drugbank.ca/drugs/DB01871"
"52","4-CHLORO-6-(4-{4-[4-(METHYLSULFONYL)BENZYL]PIPERAZIN-1-YL}-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL (DB06957)","0.9267","http://www.drugbank.ca/drugs/DB06957"
"53","Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide (DB03984)","0.9267","http://www.drugbank.ca/drugs/DB03984"
"54","Buclizine (DB00354)","0.9262","http://www.drugbank.ca/drugs/DB00354"
"55","Zuclopenthixol acetate (DB08919)","0.9262","http://www.drugbank.ca/drugs/DB08919"
"56","Quinacrine (DB01103)","0.9260","http://www.drugbank.ca/drugs/DB01103"
"57","Levofloxacin (DB01137)","0.9252","http://www.drugbank.ca/drugs/DB01137"
"58","Ofloxacin (DB01165)","0.9252","http://www.drugbank.ca/drugs/DB01165"
"59","Dextrofloxacine (DB03034)","0.9252","http://www.drugbank.ca/drugs/DB03034"
"60","Temafloxacin (DB01405)","0.9248","http://www.drugbank.ca/drugs/DB01405"
"61","(2R,4R)-N~1~-(4-CHLOROPHENYL)-N~2~-[2-FLUORO-4-(2-OXOPYRIDIN-1(2H)-YL)PHENYL]-4-METHOXYPYRROLIDINE-1,2-DICARBOXAMIDE (DB06920)","0.9246","http://www.drugbank.ca/drugs/DB06920"
"62","Quetiapine (DB01224)","0.9245","http://www.drugbank.ca/drugs/DB01224"
"63","({3-[1-(4-HYDROXY-2-OXO-2H-CHROMEN-3-YL)-PROPYL]-PHENYLCARBAMOYL}-METHYL)-CARBAMIC ACID TERT-BUTYL ESTER (DB08664)","0.9241","http://www.drugbank.ca/drugs/DB08664"
"64","1-[(3S)-5-PHENYL-3-THIOPHEN-2-YL-3H-1,4-BENZODIAZEPIN-2-YL]AZETIDIN-3-OL (DB08698)","0.9239","http://www.drugbank.ca/drugs/DB08698"
"65","[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone (DB01836)","0.9239","http://www.drugbank.ca/drugs/DB01836"
"66","N-[3-(2-fluoroethoxy)phenyl]-N'-(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-6-yl)butanediamide (DB08499)","0.9238","http://www.drugbank.ca/drugs/DB08499"
"67","N-Alpha-(2-Naphthylsulfonyl)-N-(3-Amidino-L-Phenylalaninyl)-D-Pipecolinic Acid (DB04238)","0.9237","http://www.drugbank.ca/drugs/DB04238"
"68","Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate (DB03744)","0.9234","http://www.drugbank.ca/drugs/DB03744"
"69","Tadalafil (DB00820)","0.9234","http://www.drugbank.ca/drugs/DB00820"
"70","Beta-hydroxyfentanyl (DB01453)","0.9233","http://www.drugbank.ca/drugs/DB01453"
"71","AZD2563 (DB04850)","0.9227","http://www.drugbank.ca/drugs/DB04850"
"72","Flavopiridol (DB03496)","0.9224","http://www.drugbank.ca/drugs/DB03496"
"73","N-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide (DB06995)","0.9222","http://www.drugbank.ca/drugs/DB06995"
"74","Ranolazine (DB00243)","0.9221","http://www.drugbank.ca/drugs/DB00243"
"75","RPR128515 (DB04424)","0.9220","http://www.drugbank.ca/drugs/DB04424"
"76","Zuclopenthixol (DB01624)","0.9217","http://www.drugbank.ca/drugs/DB01624"
"77","Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin (DB02339)","0.9216","http://www.drugbank.ca/drugs/DB02339"
"78","2-[({2-[(1Z)-3-(DIMETHYLAMINO)PROP-1-ENYL]-4-FLUOROPHENYL}SULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID (DB07323)","0.9215","http://www.drugbank.ca/drugs/DB07323"
"79","BIA (DB03336)","0.9213","http://www.drugbank.ca/drugs/DB03336"
"80","Aripiprazole (DB01238)","0.9210","http://www.drugbank.ca/drugs/DB01238"
"81","3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione (DB01772)","0.9207","http://www.drugbank.ca/drugs/DB01772"
"82","2-{[(6-OXO-1,6-DIHYDROPYRIDIN-3-YL)METHYL]AMINO}-N-[4-PROPYL-3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE (DB07831)","0.9206","http://www.drugbank.ca/drugs/DB07831"
"83","Mitoxantrone (DB01204)","0.9204","http://www.drugbank.ca/drugs/DB01204"
"84","Bosutinib (DB06616)","0.9202","http://www.drugbank.ca/drugs/DB06616"
"85","(2S)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07751)","0.9200","http://www.drugbank.ca/drugs/DB07751"
"86","(2R)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL (DB07761)","0.9200","http://www.drugbank.ca/drugs/DB07761"
"87","(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE (DB07792)","0.9198","http://www.drugbank.ca/drugs/DB07792"
"88","N-(4-MORPHOLINE)CARBONYL-B-(1-NAPHTHYL)-L-ALANINE-L-LEUCINE BORONIC ACID (DB04732)","0.9198","http://www.drugbank.ca/drugs/DB04732"
"89","Cisapride (DB00604)","0.9197","http://www.drugbank.ca/drugs/DB00604"
"90","6-[3-(4-Morpholinyl)Propyl]-2-(3-Nitrophenyl)-5-Thioxo-5,6,-Dihydro-7h-Thienol[2',3':4,5]Pyrrolo[1,2-C]Imidazol-7-One (DB03507)","0.9197","http://www.drugbank.ca/drugs/DB03507"
"91","D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide (DB07027)","0.9195","http://www.drugbank.ca/drugs/DB07027"
"92","Afatinib (DB08916)","0.9195","http://www.drugbank.ca/drugs/DB08916"
"93","(2-Sulfanyl-3-Phenylpropanoyl)-Phe-Tyr (DB03949)","0.9192","http://www.drugbank.ca/drugs/DB03949"
"94","4-(2-aminoethoxy)-N-(3-chloro-2-ethoxy-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide (DB07626)","0.9191","http://www.drugbank.ca/drugs/DB07626"
"95","6-CARBAMIMIDOYL-4-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-NAPHTHALENE-2-CARBOXYLIC ACID METHYL ESTER (DB07074)","0.9187","http://www.drugbank.ca/drugs/DB07074"
"96","Gefitinib (DB00317)","0.9183","http://www.drugbank.ca/drugs/DB00317"
"97","Encainide (DB01228)","0.9181","http://www.drugbank.ca/drugs/DB01228"
"98","2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE (DB07460)","0.9180","http://www.drugbank.ca/drugs/DB07460"
"99","Amperozide (DB08927)","0.9180","http://www.drugbank.ca/drugs/DB08927"
"100","N-{(1S,2R)-2-hydroxy-1-[(hydroxyamino)carbonyl]propyl}-4-{[4-(morpholin-4-ylmethyl)phenyl]ethynyl}benzamide (DB07536)","0.9179","http://www.drugbank.ca/drugs/DB07536"
"101","N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester (DB01745)","0.9173","http://www.drugbank.ca/drugs/DB01745"
"102","Balanol Analog 2 (DB01940)","0.9172","http://www.drugbank.ca/drugs/DB01940"
"103","Azelastine (DB00972)","0.9165","http://www.drugbank.ca/drugs/DB00972"
"104","(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide (DB04578)","0.9164","http://www.drugbank.ca/drugs/DB04578"
"105","Fluspirilene (DB04842)","0.9160","http://www.drugbank.ca/drugs/DB04842"
"106","8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide (DB08365)","0.9159","http://www.drugbank.ca/drugs/DB08365"
"107","3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid (DB02449)","0.9156","http://www.drugbank.ca/drugs/DB02449"
"108","3-HYDROXYPROPYL 3-[({7-[AMINO(IMINO)METHYL]-1-NAPHTHYL}AMINO)CARBONYL]BENZENESULFONATE (DB07022)","0.9152","http://www.drugbank.ca/drugs/DB07022"
"109","N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE (DB07165)","0.9150","http://www.drugbank.ca/drugs/DB07165"
"110","6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine (DB02473)","0.9150","http://www.drugbank.ca/drugs/DB02473"
"111","(2S)-4-(2,5-DIFLUOROPHENYL)-N-METHYL-2-PHENYL-N-PIPERIDIN-4-YL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE (DB08239)","0.9150","http://www.drugbank.ca/drugs/DB08239"
"112","4-(2-HYDROXYBENZYLAMINO)-N-(3-(4-FLUOROPHENOXY)PHENYL)PIPERIDINE-1-SULFONAMIDE (DB04632)","0.9138","http://www.drugbank.ca/drugs/DB04632"
"113","3-(7-DIAMINOMETHYL-NAPHTHALEN-2-YL)-PROPIONIC ACID ETHYL ESTER (DB07639)","0.9137","http://www.drugbank.ca/drugs/DB07639"
"114","R048-8071 (DB02016)","0.9136","http://www.drugbank.ca/drugs/DB02016"
"115","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1R)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07981)","0.9135","http://www.drugbank.ca/drugs/DB07981"
"116","2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1S)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE (DB07984)","0.9135","http://www.drugbank.ca/drugs/DB07984"
"117","6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE (DB07076)","0.9135","http://www.drugbank.ca/drugs/DB07076"
"118","Thiothixene (DB01623)","0.9133","http://www.drugbank.ca/drugs/DB01623"
"119","(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB07666)","0.9130","http://www.drugbank.ca/drugs/DB07666"
"120","D-phenylalanyl-N-benzyl-L-prolinamide (DB07143)","0.9125","http://www.drugbank.ca/drugs/DB07143"
"121","Balanol Analog 1 (DB02611)","0.9124","http://www.drugbank.ca/drugs/DB02611"
"122","Azimilide (DB04957)","0.9123","http://www.drugbank.ca/drugs/DB04957"
"123","Carphenazine (DB01038)","0.9120","http://www.drugbank.ca/drugs/DB01038"
"124","5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07642)","0.9119","http://www.drugbank.ca/drugs/DB07642"
"125","Nafcillin (DB00607)","0.9118","http://www.drugbank.ca/drugs/DB00607"
"126","5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide (DB07970)","0.9117","http://www.drugbank.ca/drugs/DB07970"
"127","4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide (DB08344)","0.9116","http://www.drugbank.ca/drugs/DB08344"
"128","(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID (DB07675)","0.9108","http://www.drugbank.ca/drugs/DB07675"
"129","(4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE (DB07830)","0.9107","http://www.drugbank.ca/drugs/DB07830"
"130","Bopindolol (DB08807)","0.9107","http://www.drugbank.ca/drugs/DB08807"
"131","N-(4-carbamimidoylbenzyl)-1-(3-phenylpropanoyl)-L-prolinamide (DB06942)","0.9106","http://www.drugbank.ca/drugs/DB06942"
"132","N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE (DB07220)","0.9101","http://www.drugbank.ca/drugs/DB07220"
"133","Etonitazene (DB01462)","0.9098","http://www.drugbank.ca/drugs/DB01462"
"134","D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide (DB06919)","0.9098","http://www.drugbank.ca/drugs/DB06919"
"135","Regorafenib (DB08896)","0.9095","http://www.drugbank.ca/drugs/DB08896"
"136","Nefazodone (DB01149)","0.9087","http://www.drugbank.ca/drugs/DB01149"
"137","(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE (DB08164)","0.9086","http://www.drugbank.ca/drugs/DB08164"
"138","PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(4-FLUORO-3-METHYL-BENZYLAMIDE) (DB04760)","0.9084","http://www.drugbank.ca/drugs/DB04760"
"139","N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine (DB02544)","0.9084","http://www.drugbank.ca/drugs/DB02544"
"140","(2R)-1-(DIMETHYLAMINO)-3-{4-[(6-{[2-FLUORO-5-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-4-YL)AMINO]PHENOXY}PROPAN-2-OL (DB07054)","0.9083","http://www.drugbank.ca/drugs/DB07054"
"141","Afimoxifene (DB04468)","0.9082","http://www.drugbank.ca/drugs/DB04468"
"142","Eltrombopag (DB06210)","0.9081","http://www.drugbank.ca/drugs/DB06210"
"143","2-Hydroxy-5-({1-[(2-Naphthyloxy)Methyl]-3-Oxoprop-1-Enyl}Amino)Tyrosine (DB02511)","0.9081","http://www.drugbank.ca/drugs/DB02511"
"144","N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE (DB07779)","0.9078","http://www.drugbank.ca/drugs/DB07779"
"145","NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE (DB08732)","0.9077","http://www.drugbank.ca/drugs/DB08732"
"146","Benazepril (DB00542)","0.9067","http://www.drugbank.ca/drugs/DB00542"
"147","(2e)-N-Allyl-4-{[3-(4-Bromophenyl)-5-Fluoro-1-Methyl-1h-Indazol-6-Yl]Oxy}-N-Methyl-2-Buten-1-Amine (DB02139)","0.9063","http://www.drugbank.ca/drugs/DB02139"
"148","Moricizine (DB00680)","0.9060","http://www.drugbank.ca/drugs/DB00680"
"149","Silodosin (DB06207)","0.9059","http://www.drugbank.ca/drugs/DB06207"
"150","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE (DB07059)","0.9057","http://www.drugbank.ca/drugs/DB07059"
"151","D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide (DB07133)","0.9056","http://www.drugbank.ca/drugs/DB07133"
"152","Valsartan (DB00177)","0.9052","http://www.drugbank.ca/drugs/DB00177"
"153","(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE (DB07583)","0.9052","http://www.drugbank.ca/drugs/DB07583"
"154","Sorafenib (DB00398)","0.9051","http://www.drugbank.ca/drugs/DB00398"
"155","N-(2-AMINOETHYL)-N~2~-{(1S)-1-[4'-(AMINOSULFONYL)BIPHENYL-4-YL]-2,2,2-TRIFLUOROETHYL}-L-LEUCINAMIDE (DB08270)","0.9050","http://www.drugbank.ca/drugs/DB08270"
"156","N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide (DB08349)","0.9050","http://www.drugbank.ca/drugs/DB08349"
"157","(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one (DB07519)","0.9050","http://www.drugbank.ca/drugs/DB07519"
"158","S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE (DB07602)","0.9043","http://www.drugbank.ca/drugs/DB07602"
"159","Eletriptan (DB00216)","0.9042","http://www.drugbank.ca/drugs/DB00216"
"160","Furo[2,3d]Pyrimidine Antifolate (DB02026)","0.9039","http://www.drugbank.ca/drugs/DB02026"
"161","N-{(1s)-4-[Bis(2-Chloroethyl)Amino]-1-Methylbutyl}-N-(6-Chloro-2-Methoxy-9-Acridinyl)Amine (DB02240)","0.9039","http://www.drugbank.ca/drugs/DB02240"
"162","ISOQUINOLINE-5-SULFONIC ACID (2-(2-(4-CHLOROBENZYLOXY)ETHYLAMINO)ETHYL)AMIDE (DB07947)","0.9038","http://www.drugbank.ca/drugs/DB07947"
"163","CP-526423 (DB02089)","0.9038","http://www.drugbank.ca/drugs/DB02089"
"164","[1-(3-Hydroxy-2-Oxo-1-Phenethyl-Propylcarbamoyl)2-Phenyl-Ethyl]-Carbamic Acid Pyridin-4-Ylmethyl Ester (DB02128)","0.9037","http://www.drugbank.ca/drugs/DB02128"
"165","(2R)-4-(2-BENZOYL-1,2-DIAZEPAN-1-YL)-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE (DB08051)","0.9037","http://www.drugbank.ca/drugs/DB08051"
"166","FAMOXADONE (DB07778)","0.9037","http://www.drugbank.ca/drugs/DB07778"
"167","(9r,10r)-9-(S-Glutathionyl)-10-Hydroxy-9,10-Dihydrophenanthrene (DB01834)","0.9034","http://www.drugbank.ca/drugs/DB01834"
"168","(9s,10s)-9-(S-Glutathionyl)-10-Hydroxy-9,10-Dihydrophenanthrene (DB04187)","0.9034","http://www.drugbank.ca/drugs/DB04187"
"169","Iloperidone (DB04946)","0.9034","http://www.drugbank.ca/drugs/DB04946"
"170","Alpha-methylfentanyl (DB01557)","0.9034","http://www.drugbank.ca/drugs/DB01557"
"171","WAY-151693 (DB02071)","0.9032","http://www.drugbank.ca/drugs/DB02071"
