"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"12","6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine (DB02551)","0.9656","http://www.drugbank.ca/drugs/DB02551"
"13","Labetalol (DB00598)","0.9656","http://www.drugbank.ca/drugs/DB00598"
"14","Bopindolol (DB08807)","0.9649","http://www.drugbank.ca/drugs/DB08807"
"15","{4-[(2R)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone (DB07237)","0.9649","http://www.drugbank.ca/drugs/DB07237"
"16","Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate (DB03744)","0.9647","http://www.drugbank.ca/drugs/DB03744"
"17","Bentiromide (DB00522)","0.9645","http://www.drugbank.ca/drugs/DB00522"
"18","N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide (DB07834)","0.9643","http://www.drugbank.ca/drugs/DB07834"
"19","Ezetimibe (DB00973)","0.9639","http://www.drugbank.ca/drugs/DB00973"
"20","Butenafine (DB01091)","0.9637","http://www.drugbank.ca/drugs/DB01091"
"21","4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid (DB08147)","0.9637","http://www.drugbank.ca/drugs/DB08147"
"22","N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide (DB03596)","0.9625","http://www.drugbank.ca/drugs/DB03596"
"23","Asimadoline (DB05104)","0.9618","http://www.drugbank.ca/drugs/DB05104"
"24","Eletriptan (DB00216)","0.9612","http://www.drugbank.ca/drugs/DB00216"
"25","4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid (DB02936)","0.9610","http://www.drugbank.ca/drugs/DB02936"
"26","Flavoxate (DB01148)","0.9606","http://www.drugbank.ca/drugs/DB01148"
"27","[2-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YLCARBAMOYL)-1-PHENYL-ETHYL]-CARBAMIC ACID BENZYL ESTER (DB07987)","0.9606","http://www.drugbank.ca/drugs/DB07987"
"28","(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07113)","0.9599","http://www.drugbank.ca/drugs/DB07113"
"29","[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE (DB08423)","0.9597","http://www.drugbank.ca/drugs/DB08423"
"30","6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine (DB02473)","0.9591","http://www.drugbank.ca/drugs/DB02473"
"31","(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE (DB08458)","0.9590","http://www.drugbank.ca/drugs/DB08458"
"32","1-[2-(S)-AMINO-3-BIPHENYL-4-YL-PROPIONYL]-PYRROLIDINE-2-(S)-CARBONITRILE (DB08024)","0.9588","http://www.drugbank.ca/drugs/DB08024"
"33","R048-8071 (DB02016)","0.9586","http://www.drugbank.ca/drugs/DB02016"
"34","Propafenone (DB01182)","0.9585","http://www.drugbank.ca/drugs/DB01182"
"35","BENZOYL-TYROSINE-ALANINE-METHYL KETONE (DB08775)","0.9582","http://www.drugbank.ca/drugs/DB08775"
"36","Allyl-{6-[3-(4-Bromo-Phenyl)-1-Methyl-1h-Indazol-6-Yl]Oxy}Hexyl)-N-Methylamine (DB03888)","0.9580","http://www.drugbank.ca/drugs/DB03888"
"37","6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE (DB07076)","0.9579","http://www.drugbank.ca/drugs/DB07076"
"38","1-[2-(3-Biphenyl)-4-Methylvaleryl)]Amino-3-(2-Pyridylsulfonyl)Amino-2-Propanone (DB04244)","0.9576","http://www.drugbank.ca/drugs/DB04244"
"39","Tolvaptan (DB06212)","0.9576","http://www.drugbank.ca/drugs/DB06212"
"40","N-(1-ISOPROPYLPIPERIDIN-4-YL)-1-(3-METHOXYBENZYL)-1H-INDOLE-2-CARBOXAMIDE (DB07973)","0.9563","http://www.drugbank.ca/drugs/DB07973"
"41","4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID (DB07320)","0.9561","http://www.drugbank.ca/drugs/DB07320"
"42","1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine (DB06848)","0.9557","http://www.drugbank.ca/drugs/DB06848"
"43","NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE (DB08732)","0.9552","http://www.drugbank.ca/drugs/DB08732"
"44","5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07642)","0.9551","http://www.drugbank.ca/drugs/DB07642"
"45","1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine (DB01562)","0.9547","http://www.drugbank.ca/drugs/DB01562"
"46","3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid (DB03647)","0.9543","http://www.drugbank.ca/drugs/DB03647"
"47","2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE (DB08588)","0.9542","http://www.drugbank.ca/drugs/DB08588"
"48","(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone (DB06992)","0.9541","http://www.drugbank.ca/drugs/DB06992"
"49","[4-(3-AMINOMETHYL-PHENYL)-PIPERIDIN-1-YL]-(5-PHENETHYL- PYRIDIN-3-YL)-METHANONE (DB04764)","0.9540","http://www.drugbank.ca/drugs/DB04764"
"50","(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid (DB03605)","0.9538","http://www.drugbank.ca/drugs/DB03605"
"51","N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine (DB02062)","0.9537","http://www.drugbank.ca/drugs/DB02062"
"52","Mirabegron  (DB08893)","0.9535","http://www.drugbank.ca/drugs/DB08893"
"53","Indacaterol (DB05039)","0.9534","http://www.drugbank.ca/drugs/DB05039"
"54","N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine (DB02558)","0.9533","http://www.drugbank.ca/drugs/DB02558"
"55","N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE (DB08610)","0.9532","http://www.drugbank.ca/drugs/DB08610"
"56","N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine (DB02544)","0.9532","http://www.drugbank.ca/drugs/DB02544"
"57","Clomifene (DB00882)","0.9527","http://www.drugbank.ca/drugs/DB00882"
"58","(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide (DB04578)","0.9524","http://www.drugbank.ca/drugs/DB04578"
"59","Iloperidone (DB04946)","0.9522","http://www.drugbank.ca/drugs/DB04946"
"60","3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione (DB01772)","0.9520","http://www.drugbank.ca/drugs/DB01772"
"61","(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE (DB07583)","0.9520","http://www.drugbank.ca/drugs/DB07583"
"62","[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid (DB02504)","0.9518","http://www.drugbank.ca/drugs/DB02504"
"63","Amiodarone (DB01118)","0.9517","http://www.drugbank.ca/drugs/DB01118"
"64","Formoterol (DB00983)","0.9514","http://www.drugbank.ca/drugs/DB00983"
"65","Arformoterol (DB01274)","0.9514","http://www.drugbank.ca/drugs/DB01274"
"66","[N-(3-DIBENZYLCARBAMOYL-OXIRANECARBONYL)-HYDRAZINO]-ACETIC ACID (DB08229)","0.9512","http://www.drugbank.ca/drugs/DB08229"
"67","N~3~-cyclopropyl-N~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide (DB07835)","0.9512","http://www.drugbank.ca/drugs/DB07835"
"68","Cinacalcet (DB01012)","0.9512","http://www.drugbank.ca/drugs/DB01012"
"69","Bepridil (DB01244)","0.9508","http://www.drugbank.ca/drugs/DB01244"
"70","1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE (DB08063)","0.9508","http://www.drugbank.ca/drugs/DB08063"
"71","(6S)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one (DB07874)","0.9508","http://www.drugbank.ca/drugs/DB07874"
"72","(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one (DB07519)","0.9501","http://www.drugbank.ca/drugs/DB07519"
"73","N-(P-CYANOPHENYL)-N'-DIPHENYLMETHYL-GUANIDINE-ACETIC ACID (DB07816)","0.9500","http://www.drugbank.ca/drugs/DB07816"
"74","FR233623 (DB03220)","0.9498","http://www.drugbank.ca/drugs/DB03220"
"75","(2Z,3E)-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE 3-{O-[(3R)-3,4-DIHYDROXYBUTYL]OXIME} (DB07766)","0.9493","http://www.drugbank.ca/drugs/DB07766"
"76","Flunarizine (DB04841)","0.9491","http://www.drugbank.ca/drugs/DB04841"
"77","6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE (DB07444)","0.9490","http://www.drugbank.ca/drugs/DB07444"
"78","4-(2-chlorophenyl)-8-(2-hydroxyethyl)-6-methylpyrrolo[3,4-e]indole-1,3(2H,6H)-dione (DB07257)","0.9488","http://www.drugbank.ca/drugs/DB07257"
"79","2-{4-[(3,5-DIMETHYLANILINO)-CARBONYL-METHYL]-PHENOXY}-2-METHYLPROPIONIC ACID (DB08486)","0.9487","http://www.drugbank.ca/drugs/DB08486"
"80","({3-[1-(4-HYDROXY-2-OXO-2H-CHROMEN-3-YL)-PROPYL]-PHENYLCARBAMOYL}-METHYL)-CARBAMIC ACID TERT-BUTYL ESTER (DB08664)","0.9481","http://www.drugbank.ca/drugs/DB08664"
"81","Quinacrine (DB01103)","0.9481","http://www.drugbank.ca/drugs/DB01103"
"82","(2R)-4-(2-BENZOYL-1,2-DIAZEPAN-1-YL)-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE (DB08051)","0.9481","http://www.drugbank.ca/drugs/DB08051"
"83","5-(5-chloro-2,4-dihydroxyphenyl)-N-ethyl-4-[4-(morpholin-4-ylmethyl)phenyl]isoxazole-3-carboxamide (DB06961)","0.9480","http://www.drugbank.ca/drugs/DB06961"
"84","Encainide (DB01228)","0.9479","http://www.drugbank.ca/drugs/DB01228"
"85","(1S,5S,7R)-N~7~-(BIPHENYL-4-YLMETHYL)-N~3~-HYDROXY-6,8-DIOXA-3-AZABICYCLO[3.2.1]OCTANE-3,7-DICARBOXAMIDE (DB07026)","0.9478","http://www.drugbank.ca/drugs/DB07026"
"86","Cinnarizine (DB00568)","0.9477","http://www.drugbank.ca/drugs/DB00568"
"87","Tamoxifen (DB00675)","0.9476","http://www.drugbank.ca/drugs/DB00675"
"88","Cinchocaine (DB00527)","0.9475","http://www.drugbank.ca/drugs/DB00527"
"89","2-{4-[5-(4-chlorophenyl)-4-pyrimidin-4-yl-1H-pyrazol-3-yl]piperidin-1-yl}-2-oxoethanol (DB07943)","0.9475","http://www.drugbank.ca/drugs/DB07943"
"90","Toremifene (DB00539)","0.9470","http://www.drugbank.ca/drugs/DB00539"
"91","5-(4-METHYL-BENZOYLAMINO)-BIPHENYL-3,4'-DICARBOXYLIC ACID 3-DIMETHYLAMIDE-4'-HYDROXYAMIDE (DB07586)","0.9468","http://www.drugbank.ca/drugs/DB07586"
"92","Meclizine (DB00737)","0.9460","http://www.drugbank.ca/drugs/DB00737"
"93","Fluvastatin (DB01095)","0.9460","http://www.drugbank.ca/drugs/DB01095"
"94","1-(CYCLOHEXYLAMINO)-3-(6-METHYL-3,4-DIHYDRO-1H-CARBAZOL-9(2H)-YL)PROPAN-2-OL (DB07061)","0.9459","http://www.drugbank.ca/drugs/DB07061"
"95","7-[3-(4-FLUORO-PHENYL)-1-ISOPROPYL-1H-INDOL-2-YL]-3,5-DIHYDROXY-HEPTANOIC ACID (DB06846)","0.9458","http://www.drugbank.ca/drugs/DB06846"
"96","(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide (DB02479)","0.9456","http://www.drugbank.ca/drugs/DB02479"
"97","(S)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide (DB03950)","0.9456","http://www.drugbank.ca/drugs/DB03950"
"98","3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide (DB03534)","0.9454","http://www.drugbank.ca/drugs/DB03534"
"99","5-cyclopropyl-2-(4-fluorophenyl)-6-[(2-hydroxyethyl)(methylsulfonyl)amino]-N-methyl-1-benzofuran-3-carboxamide (DB07238)","0.9454","http://www.drugbank.ca/drugs/DB07238"
"100","Rbt205 Inhibitor (DB03777)","0.9452","http://www.drugbank.ca/drugs/DB03777"
"101","4-(BENZHYDRYLOXY)-1-[3-(1H-TETRAAZOL-5-YL)PROPYL]PIPERIDINE (DB07917)","0.9451","http://www.drugbank.ca/drugs/DB07917"
"102","Licofelone (DB04725)","0.9450","http://www.drugbank.ca/drugs/DB04725"
"103","Indomethacin (DB00328)","0.9450","http://www.drugbank.ca/drugs/DB00328"
"104","8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide (DB08365)","0.9447","http://www.drugbank.ca/drugs/DB08365"
"105","N-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}-5-methyl-D-tryptophan (DB07233)","0.9445","http://www.drugbank.ca/drugs/DB07233"
"106","(1-Tert-Butyl-5-Hydroxy-1h-Pyrazol-4-Yl)-(6-Methanesulfonyl-4'-Methoxy-2-Methyl-Biphenyl-3-Yl)-Methanone (DB02850)","0.9444","http://www.drugbank.ca/drugs/DB02850"
"107","3-[(1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy]-5-(1-piperidin-4-yl-1H-pyrazol-4-yl)pyridin-2-amine (DB08700)","0.9443","http://www.drugbank.ca/drugs/DB08700"
"108","N-{(1s)-4-[Bis(2-Chloroethyl)Amino]-1-Methylbutyl}-N-(6-Chloro-2-Methoxy-9-Acridinyl)Amine (DB02240)","0.9437","http://www.drugbank.ca/drugs/DB02240"
"109","Afimoxifene (DB04468)","0.9436","http://www.drugbank.ca/drugs/DB04468"
"110","4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE (DB07809)","0.9431","http://www.drugbank.ca/drugs/DB07809"
"111","3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE (DB08749)","0.9429","http://www.drugbank.ca/drugs/DB08749"
"112","N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID (DB08112)","0.9424","http://www.drugbank.ca/drugs/DB08112"
"113","(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE (DB08164)","0.9424","http://www.drugbank.ca/drugs/DB08164"
"114","2-[4-chloro-2-(phenylcarbonyl)phenoxy]-N-phenylacetamide (DB07826)","0.9418","http://www.drugbank.ca/drugs/DB07826"
"115","3-FLUORO-N-1H-INDOL-5-YL-5-MORPHOLIN-4-YLBENZAMIDE (DB08092)","0.9418","http://www.drugbank.ca/drugs/DB08092"
"116","Pitavastatin (DB08860)","0.9415","http://www.drugbank.ca/drugs/DB08860"
"117","5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07643)","0.9414","http://www.drugbank.ca/drugs/DB07643"
"118","6-CARBAMIMIDOYL-4-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-NAPHTHALENE-2-CARBOXYLIC ACID METHYL ESTER (DB07074)","0.9412","http://www.drugbank.ca/drugs/DB07074"
"119","Ziprasidone (DB00246)","0.9411","http://www.drugbank.ca/drugs/DB00246"
"120","3-(HYDROXYMETHYL)-1-METHYL-5-(2-METHYLAZIRIDIN-1-YL)-2-PHENYL-1H-INDOLE-4,7-DIONE (DB07385)","0.9408","http://www.drugbank.ca/drugs/DB07385"
"121","Flavopiridol (DB03496)","0.9408","http://www.drugbank.ca/drugs/DB03496"
"122","D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide (DB07027)","0.9404","http://www.drugbank.ca/drugs/DB07027"
"123","Tadalafil (DB00820)","0.9403","http://www.drugbank.ca/drugs/DB00820"
"124","CRA_10433 (DB03173)","0.9403","http://www.drugbank.ca/drugs/DB03173"
"125","1-(5-Carboxypentyl)-5-[(2,6-Dichlorobenzyl)Oxy]-1 H-Indole-2-Carboxylic Acid (DB02316)","0.9402","http://www.drugbank.ca/drugs/DB02316"
"126","3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE (DB07457)","0.9400","http://www.drugbank.ca/drugs/DB07457"
"127","CP-526423 (DB02089)","0.9399","http://www.drugbank.ca/drugs/DB02089"
"128","N-({6-[(4-CYANOBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID (DB08108)","0.9399","http://www.drugbank.ca/drugs/DB08108"
"129","(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB07666)","0.9398","http://www.drugbank.ca/drugs/DB07666"
"130","2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid (DB03207)","0.9398","http://www.drugbank.ca/drugs/DB03207"
"131","Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin (DB02339)","0.9398","http://www.drugbank.ca/drugs/DB02339"
"132","Indecainide (DB00192)","0.9397","http://www.drugbank.ca/drugs/DB00192"
"133","(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM (DB04617)","0.9396","http://www.drugbank.ca/drugs/DB04617"
"134","Irbesartan (DB01029)","0.9396","http://www.drugbank.ca/drugs/DB01029"
"135","3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid (DB03388)","0.9395","http://www.drugbank.ca/drugs/DB03388"
"136","1-[(3S)-5-PHENYL-3-THIOPHEN-2-YL-3H-1,4-BENZODIAZEPIN-2-YL]AZETIDIN-3-OL (DB08698)","0.9395","http://www.drugbank.ca/drugs/DB08698"
"137","N-(4-carbamimidoylbenzyl)-1-(3-phenylpropanoyl)-L-prolinamide (DB06942)","0.9394","http://www.drugbank.ca/drugs/DB06942"
"138","Tolterodine (DB01036)","0.9391","http://www.drugbank.ca/drugs/DB01036"
"139","2-METHYL-2-(4-{[({4-METHYL-2-[4-(TRIFLUOROMETHYL)PHENYL]-1,3-THIAZOL-5-YL}CARBONYL)AMINO]METHYL}PHENOXY)PROPANOIC ACID (DB07215)","0.9384","http://www.drugbank.ca/drugs/DB07215"
"140","CRA_10991 (DB01771)","0.9384","http://www.drugbank.ca/drugs/DB01771"
"141","2-{[(6-OXO-1,6-DIHYDROPYRIDIN-3-YL)METHYL]AMINO}-N-[4-PROPYL-3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE (DB07831)","0.9381","http://www.drugbank.ca/drugs/DB07831"
"142","D-phenylalanyl-N-benzyl-L-prolinamide (DB07143)","0.9380","http://www.drugbank.ca/drugs/DB07143"
"143","Haloperidol (DB00502)","0.9378","http://www.drugbank.ca/drugs/DB00502"
"144","Eltrombopag (DB06210)","0.9376","http://www.drugbank.ca/drugs/DB06210"
"145","Mepenzolate (DB04843)","0.9374","http://www.drugbank.ca/drugs/DB04843"
"146","N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE (DB07779)","0.9373","http://www.drugbank.ca/drugs/DB07779"
"147","(5-(aminomethyl)-2H-spiro[benzofuran-3,4'-piperidine]-1'-yl)(5-(phenylethynyl)furan-2-yl)methanone (DB06962)","0.9372","http://www.drugbank.ca/drugs/DB06962"
"148","1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE (DB07974)","0.9372","http://www.drugbank.ca/drugs/DB07974"
"149","N-(TRANS-4'-NITRO-4-STILBENYL)-N-METHYL-5-AMINO-PENTANOIC ACID (DB08635)","0.9370","http://www.drugbank.ca/drugs/DB08635"
"150","Rimonabant (DB06155)","0.9368","http://www.drugbank.ca/drugs/DB06155"
"151","3-(1,1-dioxido-4H-1,2,4-benzothiadiazin-3-yl)-4-hydroxy-1-(3-methylbutyl)quinolin-2(1H)-one (DB07275)","0.9365","http://www.drugbank.ca/drugs/DB07275"
"152","5-hydroxy-4-(7-methoxy-1,1-dioxido-2H-1,2,4-benzothiadiazin-3-yl)-2-(3-methylbutyl)-6-phenylpyridazin-3(2H)-one (DB06974)","0.9365","http://www.drugbank.ca/drugs/DB06974"
"153","(2e)-N-Allyl-4-{[3-(4-Bromophenyl)-5-Fluoro-1-Methyl-1h-Indazol-6-Yl]Oxy}-N-Methyl-2-Buten-1-Amine (DB02139)","0.9364","http://www.drugbank.ca/drugs/DB02139"
"154","D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide (DB07133)","0.9362","http://www.drugbank.ca/drugs/DB07133"
"155","3-HYDROXYPROPYL 3-[({7-[AMINO(IMINO)METHYL]-1-NAPHTHYL}AMINO)CARBONYL]BENZENESULFONATE (DB07022)","0.9361","http://www.drugbank.ca/drugs/DB07022"
"156","1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide (DB06909)","0.9360","http://www.drugbank.ca/drugs/DB06909"
"157","Citalopram (DB00215)","0.9357","http://www.drugbank.ca/drugs/DB00215"
"158","Escitalopram (DB01175)","0.9357","http://www.drugbank.ca/drugs/DB01175"
"159","[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE (DB08424)","0.9356","http://www.drugbank.ca/drugs/DB08424"
"160","N-[3-(2-fluoroethoxy)phenyl]-N'-(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-6-yl)butanediamide (DB08499)","0.9355","http://www.drugbank.ca/drugs/DB08499"
"161","D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide (DB06919)","0.9352","http://www.drugbank.ca/drugs/DB06919"
"162","1-[1'-(3-phenylacryloyl)spiro[1-benzofuran-3,4'-piperidin]-5-yl]methanamine (DB06849)","0.9352","http://www.drugbank.ca/drugs/DB06849"
"163","Olopatadine (DB00768)","0.9350","http://www.drugbank.ca/drugs/DB00768"
"164","1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE (DB07785)","0.9346","http://www.drugbank.ca/drugs/DB07785"
"165","6-FLUORO-2-[2-HYDROXY-3-(2-METHYL-CYCLOHEXYLOXY)-PHENYL]-1H-INDOLE-5-CARBOXAMIDINE (DB06856)","0.9344","http://www.drugbank.ca/drugs/DB06856"
"166","Amodiaquine (DB00613)","0.9343","http://www.drugbank.ca/drugs/DB00613"
"167","Diampromide (DB01502)","0.9343","http://www.drugbank.ca/drugs/DB01502"
"168","1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE (DB07783)","0.9342","http://www.drugbank.ca/drugs/DB07783"
"169","2-Hydroxy-5-({1-[(2-Naphthyloxy)Methyl]-3-Oxoprop-1-Enyl}Amino)Tyrosine (DB02511)","0.9341","http://www.drugbank.ca/drugs/DB02511"
