"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"16","1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE (DB08750)","0.9395","http://www.drugbank.ca/drugs/DB08750"
"17","Beta-hydroxyfentanyl (DB01453)","0.9377","http://www.drugbank.ca/drugs/DB01453"
"18","Encainide (DB01228)","0.9373","http://www.drugbank.ca/drugs/DB01228"
"19","(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide (DB04578)","0.9369","http://www.drugbank.ca/drugs/DB04578"
"20","Antazoline (DB08799)","0.9347","http://www.drugbank.ca/drugs/DB08799"
"21","[N-(3-DIBENZYLCARBAMOYL-OXIRANECARBONYL)-HYDRAZINO]-ACETIC ACID (DB08229)","0.9343","http://www.drugbank.ca/drugs/DB08229"
"22","Acetyl-alpha-methylfentanyl (DB01532)","0.9341","http://www.drugbank.ca/drugs/DB01532"
"23","SU4984 (DB02058)","0.9332","http://www.drugbank.ca/drugs/DB02058"
"24","N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine (DB02558)","0.9326","http://www.drugbank.ca/drugs/DB02558"
"25","D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide (DB07133)","0.9323","http://www.drugbank.ca/drugs/DB07133"
"26","(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one (DB07519)","0.9322","http://www.drugbank.ca/drugs/DB07519"
"27","Mirabegron  (DB08893)","0.9320","http://www.drugbank.ca/drugs/DB08893"
"28","N-(4-carbamimidoylbenzyl)-1-(3-phenylpropanoyl)-L-prolinamide (DB06942)","0.9309","http://www.drugbank.ca/drugs/DB06942"
"29","(3S,6S)-3,6-bis(4-hydroxybenzyl)piperazine-2,5-dione (DB08761)","0.9306","http://www.drugbank.ca/drugs/DB08761"
"30","(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide (DB04108)","0.9303","http://www.drugbank.ca/drugs/DB04108"
"31","D-phenylalanyl-N-{4-[amino(iminio)methyl]benzyl}-L-prolinamide (DB07005)","0.9296","http://www.drugbank.ca/drugs/DB07005"
"32","N-[4-({[5-(DIMETHYLAMINO)-1-NAPHTHYL]SULFONYL}AMINO)BUTYL]-3-SULFANYLPROPANAMIDE (DB07526)","0.9291","http://www.drugbank.ca/drugs/DB07526"
"33","4-amino-N-[4-(benzyloxy)phenyl]butanamide (DB07104)","0.9286","http://www.drugbank.ca/drugs/DB07104"
"34","Chloroquine (DB00608)","0.9286","http://www.drugbank.ca/drugs/DB00608"
"35","(2S)-2-amino-5-oxo-5-[(4-phenylmethoxyphenyl)amino]pentanoic acid (DB07102)","0.9282","http://www.drugbank.ca/drugs/DB07102"
"36","Thenalidine (DB04826)","0.9280","http://www.drugbank.ca/drugs/DB04826"
"37","Hydroxychloroquine (DB01611)","0.9279","http://www.drugbank.ca/drugs/DB01611"
"38","Cinolazepam (DB01594)","0.9276","http://www.drugbank.ca/drugs/DB01594"
"39","(3r)-3-{[(Benzyloxy)Carbonyl]Amino}-2-Oxo-4-Phenylbutane-1-Diazonium (DB02766)","0.9272","http://www.drugbank.ca/drugs/DB02766"
"40","(3aS)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one (DB07470)","0.9269","http://www.drugbank.ca/drugs/DB07470"
"41","Flurazepam (DB00690)","0.9266","http://www.drugbank.ca/drugs/DB00690"
"42","[2-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YLCARBAMOYL)-1-PHENYL-ETHYL]-CARBAMIC ACID BENZYL ESTER (DB07987)","0.9265","http://www.drugbank.ca/drugs/DB07987"
"43","(6S)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one (DB07874)","0.9260","http://www.drugbank.ca/drugs/DB07874"
"44","(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER (DB08549)","0.9249","http://www.drugbank.ca/drugs/DB08549"
"45","(2S)-4-(2,5-DIFLUOROPHENYL)-N,N-DIMETHYL-2-PHENYL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE (DB08246)","0.9248","http://www.drugbank.ca/drugs/DB08246"
"46","3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide (DB03534)","0.9233","http://www.drugbank.ca/drugs/DB03534"
"47","Prazepam (DB01588)","0.9231","http://www.drugbank.ca/drugs/DB01588"
"48","(S)-blebbistatin (DB01944)","0.9229","http://www.drugbank.ca/drugs/DB01944"
"49","(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one (DB07469)","0.9229","http://www.drugbank.ca/drugs/DB07469"
"50","(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone (DB06992)","0.9229","http://www.drugbank.ca/drugs/DB06992"
"51","1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide (DB04140)","0.9229","http://www.drugbank.ca/drugs/DB04140"
"52","N-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2,2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide (DB07946)","0.9225","http://www.drugbank.ca/drugs/DB07946"
"53","[4-(4-PHENYL-PIPERIDIN-1-YL)-BENZENESULFONYLAMINO]-ACETIC ACID (DB07986)","0.9225","http://www.drugbank.ca/drugs/DB07986"
"54","Ciprofloxacin (DB00537)","0.9223","http://www.drugbank.ca/drugs/DB00537"
"55","99mTc-ciprofloxacin (DB05488)","0.9223","http://www.drugbank.ca/drugs/DB05488"
"56","(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one (DB07468)","0.9223","http://www.drugbank.ca/drugs/DB07468"
"57","4-[(3R)-3-{[2-(4-FLUOROPHENYL)-2-OXOETHYL]AMINO}BUTYL]BENZAMIDE (DB08672)","0.9221","http://www.drugbank.ca/drugs/DB08672"
"58","Cinchocaine (DB00527)","0.9214","http://www.drugbank.ca/drugs/DB00527"
"59","N~3~-cyclopropyl-N~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide (DB07835)","0.9208","http://www.drugbank.ca/drugs/DB07835"
"60","SC45647 (DB04778)","0.9207","http://www.drugbank.ca/drugs/DB04778"
"61","3-FLUORO-N-1H-INDOL-5-YL-5-MORPHOLIN-4-YLBENZAMIDE (DB08092)","0.9200","http://www.drugbank.ca/drugs/DB08092"
"62","N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea (DB04186)","0.9198","http://www.drugbank.ca/drugs/DB04186"
"63","Balanol Analog 1 (DB02611)","0.9195","http://www.drugbank.ca/drugs/DB02611"
"64","O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-bromophenyl)thiocarbamate (DB08281)","0.9195","http://www.drugbank.ca/drugs/DB08281"
"65","O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-chlorophenyl)thiocarbamate (DB08282)","0.9195","http://www.drugbank.ca/drugs/DB08282"
"66","O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-iodophenyl)thiocarbamate (DB08284)","0.9195","http://www.drugbank.ca/drugs/DB08284"
"67","[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE (DB08198)","0.9190","http://www.drugbank.ca/drugs/DB08198"
"68","Phenserine (DB04892)","0.9181","http://www.drugbank.ca/drugs/DB04892"
"69","Formoterol (DB00983)","0.9175","http://www.drugbank.ca/drugs/DB00983"
"70","Arformoterol (DB01274)","0.9175","http://www.drugbank.ca/drugs/DB01274"
"71","Dansyllysine (DB04676)","0.9174","http://www.drugbank.ca/drugs/DB04676"
"72","(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE (DB08458)","0.9174","http://www.drugbank.ca/drugs/DB08458"
"73","N-(TRANS-4'-NITRO-4-STILBENYL)-N-METHYL-5-AMINO-PENTANOIC ACID (DB08635)","0.9173","http://www.drugbank.ca/drugs/DB08635"
"74","N-(4-METHYLBENZOYL)-4-BENZYLPIPERIDINE (DB07123)","0.9171","http://www.drugbank.ca/drugs/DB07123"
"75","2-{[N-(2-ACETYL-5-CHLORO-4-FLUOROPHENYL)GLYCYL]AMINO}BENZOIC ACID (DB07085)","0.9170","http://www.drugbank.ca/drugs/DB07085"
"76","N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID (DB08507)","0.9161","http://www.drugbank.ca/drugs/DB08507"
"77","Haloxazolam (DB01476)","0.9161","http://www.drugbank.ca/drugs/DB01476"
"78","4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol (DB08442)","0.9160","http://www.drugbank.ca/drugs/DB08442"
"79","(5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE (DB08250)","0.9157","http://www.drugbank.ca/drugs/DB08250"
"80","Phentolamine (DB00692)","0.9149","http://www.drugbank.ca/drugs/DB00692"
"81","4-({4-[(4-methoxypyridin-2-yl)amino]piperidin-1-yl}carbonyl)benzonitrile (DB07002)","0.9147","http://www.drugbank.ca/drugs/DB07002"
"82","Ropinirole (DB00268)","0.9143","http://www.drugbank.ca/drugs/DB00268"
"83","Minaprine (DB00805)","0.9143","http://www.drugbank.ca/drugs/DB00805"
"84","Labetalol (DB00598)","0.9137","http://www.drugbank.ca/drugs/DB00598"
"85","Phenytoin (DB00252)","0.9136","http://www.drugbank.ca/drugs/DB00252"
"86","Lomefloxacin (DB00978)","0.9132","http://www.drugbank.ca/drugs/DB00978"
"87","(3R,4S)-1-(3,4-DIMETHOXYPHENYL)-3-(3-METHYLPHENYL)PIPERIDIN-4-AMINE (DB07851)","0.9130","http://www.drugbank.ca/drugs/DB07851"
"88","4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC ACID (DB06829)","0.9129","http://www.drugbank.ca/drugs/DB06829"
"89","Fludiazepam (DB01567)","0.9129","http://www.drugbank.ca/drugs/DB01567"
"90","Mianserin (DB06148)","0.9126","http://www.drugbank.ca/drugs/DB06148"
"91","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOTHIAZIN-4-YL]ETHYL}ACETAMIDE (DB06899)","0.9126","http://www.drugbank.ca/drugs/DB06899"
"92","Eletriptan (DB00216)","0.9123","http://www.drugbank.ca/drugs/DB00216"
"93","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE (DB07059)","0.9123","http://www.drugbank.ca/drugs/DB07059"
"94","[2-(1-Amino-2-Hydroxy-Propyl)-4-(1h-Indol-3-Ylmethylene)-5-Oxo-4,5-Dihydro-Imidazol-1-Yl]-Acetaldehyde (DB03914)","0.9120","http://www.drugbank.ca/drugs/DB03914"
"95","Grepafloxacin (DB00365)","0.9117","http://www.drugbank.ca/drugs/DB00365"
"96","(1S)-1-CYCLOPROPYL-2-[(2S)-4-(2,5-DIFLUOROPHENYL)-2-PHENYL-2,5-DIHYDRO-1H-PYRROL-1-YL]-2-OXOETHANAMINE (DB08244)","0.9112","http://www.drugbank.ca/drugs/DB08244"
"97","Norfloxacin (DB01059)","0.9111","http://www.drugbank.ca/drugs/DB01059"
"98","Gatifloxacin (DB01044)","0.9111","http://www.drugbank.ca/drugs/DB01044"
"99","beta-phenyl-D-phenylalanyl-N-propyl-L-prolinamide (DB07083)","0.9110","http://www.drugbank.ca/drugs/DB07083"
"100","Flunitrazepam (DB01544)","0.9109","http://www.drugbank.ca/drugs/DB01544"
"101","2-[({4-[2-(trifluoromethyl)phenyl]piperidin-1-yl}carbonyl)amino]benzoic acid (DB06985)","0.9109","http://www.drugbank.ca/drugs/DB06985"
"102","Cyclizine (DB01176)","0.9108","http://www.drugbank.ca/drugs/DB01176"
"103","(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide (DB08137)","0.9101","http://www.drugbank.ca/drugs/DB08137"
"104","Epinastine (DB00751)","0.9098","http://www.drugbank.ca/drugs/DB00751"
"105","Phenylbutazone (DB00812)","0.9097","http://www.drugbank.ca/drugs/DB00812"
"106","Ketazolam (DB01587)","0.9096","http://www.drugbank.ca/drugs/DB01587"
"107","Diphenylpyraline (DB01146)","0.9091","http://www.drugbank.ca/drugs/DB01146"
"108","N-[2-(4-AMINO-5,8-DIFLUORO-1,2-DIHYDROQUINAZOLIN-2-YL)ETHYL]-3-FURAMIDE (DB07318)","0.9090","http://www.drugbank.ca/drugs/DB07318"
"109","Diazepam (DB00829)","0.9089","http://www.drugbank.ca/drugs/DB00829"
"110","Zolmitriptan (DB00315)","0.9084","http://www.drugbank.ca/drugs/DB00315"
"111","Rosiglitazone (DB00412)","0.9082","http://www.drugbank.ca/drugs/DB00412"
"112","(5z)-5-(1h-Indol-3-Ylmethylene)-4h-Imidazol-4-One (DB01653)","0.9082","http://www.drugbank.ca/drugs/DB01653"
"113","(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide (DB08169)","0.9080","http://www.drugbank.ca/drugs/DB08169"
"114","1-(6-CYANO-3-PYRIDYLCARBONYL)-5',8'-DIFLUOROSPIRO[PIPERIDINE-4,2'(1'H)-QUINAZOLINE]-4'-AMINE (DB07405)","0.9079","http://www.drugbank.ca/drugs/DB07405"
"115","Chlorcyclizine (DB08936)","0.9077","http://www.drugbank.ca/drugs/DB08936"
"116","(2Z)-5'-BROMO-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE AMMONIATE (DB07493)","0.9076","http://www.drugbank.ca/drugs/DB07493"
"117","Indirubin-3'-Monoxime (DB02052)","0.9075","http://www.drugbank.ca/drugs/DB02052"
"118","(5z)-2-[(1s,2r)-1-Amino-2-Hydroxypropyl]-5-[(4-Amino-1h-Indol-3-Yl)Methylene]-3-(2-Hydroxyethyl)-3,5-Dihydro-4h-Imidazol-4-One (DB01641)","0.9074","http://www.drugbank.ca/drugs/DB01641"
"119","Tropicamide (DB00809)","0.9074","http://www.drugbank.ca/drugs/DB00809"
"120","3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol (DB03996)","0.9071","http://www.drugbank.ca/drugs/DB03996"
"121","Temazepam (DB00231)","0.9069","http://www.drugbank.ca/drugs/DB00231"
"122","Oxyphenbutazone (DB03585)","0.9068","http://www.drugbank.ca/drugs/DB03585"
"123","Ethyl loflazepate (DB01545)","0.9067","http://www.drugbank.ca/drugs/DB01545"
"124","3-BENZYLOXYCARBONYLAMINO-2-HYDROXY-4-PHENYL-BUTYRIC ACID (DB08041)","0.9063","http://www.drugbank.ca/drugs/DB08041"
"125","I-5 (DB01793)","0.9062","http://www.drugbank.ca/drugs/DB01793"
"126","Metolazone (DB00524)","0.9059","http://www.drugbank.ca/drugs/DB00524"
"127","Nialamide (DB04820)","0.9057","http://www.drugbank.ca/drugs/DB04820"
"128","Procaterol (DB01366)","0.9056","http://www.drugbank.ca/drugs/DB01366"
"129","Sparfloxacin (DB01208)","0.9051","http://www.drugbank.ca/drugs/DB01208"
"130","1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine (DB01562)","0.9050","http://www.drugbank.ca/drugs/DB01562"
"131","Camazepam (DB01489)","0.9047","http://www.drugbank.ca/drugs/DB01489"
"132","[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE (DB08422)","0.9047","http://www.drugbank.ca/drugs/DB08422"
"133","Halazepam (DB00801)","0.9046","http://www.drugbank.ca/drugs/DB00801"
"134","Ezogabine  (DB04953)","0.9044","http://www.drugbank.ca/drugs/DB04953"
"135","Clorazepate (DB00628)","0.9042","http://www.drugbank.ca/drugs/DB00628"
"136","(3e)-6'-Bromo-2,3'-Biindole-2',3(1h,1'h)-Dione 3-Oxime (DB03444)","0.9041","http://www.drugbank.ca/drugs/DB03444"
"137","(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE (DB07876)","0.9040","http://www.drugbank.ca/drugs/DB07876"
"138","4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid (DB08385)","0.9038","http://www.drugbank.ca/drugs/DB08385"
"139","CP-271485 (DB02118)","0.9037","http://www.drugbank.ca/drugs/DB02118"
"140","Pefloxacin (DB00487)","0.9036","http://www.drugbank.ca/drugs/DB00487"
"141","Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester (DB01737)","0.9035","http://www.drugbank.ca/drugs/DB01737"
"142","2,4-DIAMINO-1,5-DIPHENYL-3-HYDROXYPENTANE (DB07575)","0.9032","http://www.drugbank.ca/drugs/DB07575"
"143","(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE (DB07838)","0.9029","http://www.drugbank.ca/drugs/DB07838"
"144","(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one (DB08236)","0.9028","http://www.drugbank.ca/drugs/DB08236"
"145","(2R)-1-[(4-tert-butylphenyl)sulfonyl]-2-methyl-4-(4-nitrophenyl)piperazine (DB07049)","0.9026","http://www.drugbank.ca/drugs/DB07049"
"146","2-[3-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YL)-UREIDO]-N-METHYL-3-PHENYL-PROPIONAMIDE (DB07390)","0.9024","http://www.drugbank.ca/drugs/DB07390"
"147","Cloxazolam (DB01553)","0.9023","http://www.drugbank.ca/drugs/DB01553"
"148","Ritodrine (DB00867)","0.9021","http://www.drugbank.ca/drugs/DB00867"
"149","(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE (DB07747)","0.9016","http://www.drugbank.ca/drugs/DB07747"
"150","Propafenone (DB01182)","0.9014","http://www.drugbank.ca/drugs/DB01182"
"151","S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE (DB07602)","0.9009","http://www.drugbank.ca/drugs/DB07602"
"152","(S)-(+)-2-[4-(FLUOROBENZYLOXY-BENZYLAMINO)PROPIONAMIDE] (DB08516)","0.9005","http://www.drugbank.ca/drugs/DB08516"
"153","(E)-3-(5((5-(4-CHLOROPHENYL)FURAN-2-YL)METHYLENE)-4-OXO-2-THIOXOTHIAZOLIDIN-3-YL)PROPANOIC ACID (DB08177)","0.9003","http://www.drugbank.ca/drugs/DB08177"
"154","Haloperidol (DB00502)","0.8999","http://www.drugbank.ca/drugs/DB00502"
"155","(2-ACETYL-5-METHYLANILINO)(2,6-DIBROMOPHENYL)ACETAMIDE (DB07327)","0.8999","http://www.drugbank.ca/drugs/DB07327"
"156","ALPHA-(2,6-DICHLOROPHENYL)-ALPHA-(2-ACETYL-5-METHYLANILINO)ACETAMIDE (DB07332)","0.8999","http://www.drugbank.ca/drugs/DB07332"
"157","IMAZAQUIN (DB04582)","0.8998","http://www.drugbank.ca/drugs/DB04582"
"158","Indapamide (DB00808)","0.8997","http://www.drugbank.ca/drugs/DB00808"
"159","4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide (DB07467)","0.8997","http://www.drugbank.ca/drugs/DB07467"
"160","4-{[(2,6-difluorophenyl)carbonyl]amino}-N-[(3S)-piperidin-3-yl]-1H-pyrazole-3-carboxamide (DB08141)","0.8994","http://www.drugbank.ca/drugs/DB08141"
"161","Methotrimeprazine (DB01403)","0.8994","http://www.drugbank.ca/drugs/DB01403"
"162","N-[2-methyl-5-(methylcarbamoyl)phenyl]-2-{[(1R)-1-methylpropyl]amino}-1,3-thiazole-5-carboxamide (DB06991)","0.8993","http://www.drugbank.ca/drugs/DB06991"
"163","Oxacillin (DB00713)","0.8992","http://www.drugbank.ca/drugs/DB00713"
"164","Clonitazene (DB01523)","0.8990","http://www.drugbank.ca/drugs/DB01523"
"165","{[(2,6-difluorophenyl)carbonyl]amino}-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide (DB08138)","0.8988","http://www.drugbank.ca/drugs/DB08138"
"166","Atomoxetine (DB00289)","0.8988","http://www.drugbank.ca/drugs/DB00289"
"167","N-{2-[(4'-CYANO-1,1'-BIPHENYL-4-YL)OXY]ETHYL}-N'-HYDROXY-N-METHYLUREA (DB06971)","0.8988","http://www.drugbank.ca/drugs/DB06971"
"168","METHYL N-[(2',4'-DIFLUORO-4-HYDROXY-5-IODOBIPHENYL-3-YL)CARBONYL]-BETA-ALANINATE (DB07962)","0.8987","http://www.drugbank.ca/drugs/DB07962"
"169","Balsalazide (DB01014)","0.8986","http://www.drugbank.ca/drugs/DB01014"
"170","D-Naphthyl-1-Acetamido Boronic Acid Alanine (DB02677)","0.8985","http://www.drugbank.ca/drugs/DB02677"
"171","L-Naphthyl-1-Acetamido Boronic Acid Alanine (DB03290)","0.8985","http://www.drugbank.ca/drugs/DB03290"
"172","(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE (DB07763)","0.8985","http://www.drugbank.ca/drugs/DB07763"
"173","N-ETHYL-N-ISOPROPYL-3-METHYL-5-{[(2S)-2-(PYRIDIN-4-YLAMINO)PROPYL]OXY}BENZAMIDE (DB07279)","0.8981","http://www.drugbank.ca/drugs/DB07279"
"174","Bezafibrate (DB01393)","0.8979","http://www.drugbank.ca/drugs/DB01393"
"175","Quazepam (DB01589)","0.8969","http://www.drugbank.ca/drugs/DB01589"
"176","N-(2-CHLORO-4-FLUOROBENZOYL)-N'-(5-HYDROXY-2-METHOXYPHENYL)UREA (DB07968)","0.8966","http://www.drugbank.ca/drugs/DB07968"
"177","Nitrazepam (DB01595)","0.8966","http://www.drugbank.ca/drugs/DB01595"
"178","Fosphenytoin (DB01320)","0.8966","http://www.drugbank.ca/drugs/DB01320"
"179","Oxazepam (DB00842)","0.8959","http://www.drugbank.ca/drugs/DB00842"
"180","2-({[4-bromo-3-(diethylsulfamoyl)phenyl]carbonyl}amino)benzoic acid (DB07429)","0.8959","http://www.drugbank.ca/drugs/DB07429"
"181","Diphemanil Methylsulfate (DB00729)","0.8956","http://www.drugbank.ca/drugs/DB00729"
"182","N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE (DB08610)","0.8956","http://www.drugbank.ca/drugs/DB08610"
"183","3-{[4-([AMINO(IMINO)METHYL]AMINOSULFONYL)ANILINO]METHYLENE}-2-OXO-2,3-DIHYDRO-1H-INDOLE (DB08126)","0.8954","http://www.drugbank.ca/drugs/DB08126"
"184","5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-PIPERAZIN-1-YL-1H-PYRAZOLE-3-CARBOXAMIDE (DB06958)","0.8953","http://www.drugbank.ca/drugs/DB06958"
"185","(1R)-1-PHENYLETHYL 4-(ACETYLAMINO)BENZYLPHOSPHONATE (DB08545)","0.8951","http://www.drugbank.ca/drugs/DB08545"
"186","N-METHYL-4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE (DB08122)","0.8950","http://www.drugbank.ca/drugs/DB08122"
"187","Apomorphine (DB00714)","0.8949","http://www.drugbank.ca/drugs/DB00714"
"188","5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide (DB03288)","0.8947","http://www.drugbank.ca/drugs/DB03288"
