"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"14","N-1,2,3,4-Tetrahydronaphth-1-Yl-2'-[3,5-Dimethoxybenzamido]-2'-Deoxy-Adenosine (DB04477)","0.9101","http://www.drugbank.ca/drugs/DB04477"
"15","N6-METHYL-(R)-ROSCOVITINE, R-2-[6-(BENZYL-METHYL-AMINO)-9-ISOPROPYL-9H-PURIN-2-YLAMINO]-BUTAN-1-OL (DB04776)","0.9089","http://www.drugbank.ca/drugs/DB04776"
"16","O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE (DB07126)","0.9088","http://www.drugbank.ca/drugs/DB07126"
"17","3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE (DB08248)","0.9088","http://www.drugbank.ca/drugs/DB08248"
"18","METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL](METHYL)AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE (DB07765)","0.9072","http://www.drugbank.ca/drugs/DB07765"
"19","Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine (DB02388)","0.9069","http://www.drugbank.ca/drugs/DB02388"
"20","1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7H-pyrrolo[2,3-d]pyrimidin-2-yl}methanamine (DB07563)","0.9067","http://www.drugbank.ca/drugs/DB07563"
"21","N-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-1-[2-(1H-IMIDAZOL-1-YL)-6-METHYLPYRIMIDIN-4-YL]-D-PROLINAMIDE (DB06916)","0.9050","http://www.drugbank.ca/drugs/DB06916"
"22","Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine (DB03084)","0.9041","http://www.drugbank.ca/drugs/DB03084"
"23","Udenafil (DB06267)","0.9035","http://www.drugbank.ca/drugs/DB06267"
"24","Alfuzosin (DB00346)","0.9016","http://www.drugbank.ca/drugs/DB00346"
"25","2-({8-[(3R)-3-AMINOPIPERIDIN-1-YL]-1,3-DIMETHYL-2,6-DIOXO-1,2,3,6-TETRAHYDRO-7H-PURIN-7-YL}METHYL)BENZONITRILE (DB08743)","0.8983","http://www.drugbank.ca/drugs/DB08743"
"26","Pralatrexate (DB06813)","0.8968","http://www.drugbank.ca/drugs/DB06813"
"27","Linagliptin  (DB08882)","0.8951","http://www.drugbank.ca/drugs/DB08882"
"28","4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE (DB08572)","0.8942","http://www.drugbank.ca/drugs/DB08572"
"29","1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine (DB03267)","0.8914","http://www.drugbank.ca/drugs/DB03267"
"30","Moxifloxacin (DB00218)","0.8892","http://www.drugbank.ca/drugs/DB00218"
"31","1-[2-HYDROXY-3-(4-CYCLOHEXYL-PHENOXY)-PROPYL]-4-(2-PYRIDYL)-PIPERAZINE (DB08543)","0.8866","http://www.drugbank.ca/drugs/DB08543"
"32","CF-101 (DB05511)","0.8825","http://www.drugbank.ca/drugs/DB05511"
"33","2-butoxy-9-(2,6-difluorobenzyl)-N-(2-morpholin-4-ylethyl)-9H-purin-6-amine (DB07937)","0.8820","http://www.drugbank.ca/drugs/DB07937"
"34","LY249543 (DB04322)","0.8819","http://www.drugbank.ca/drugs/DB04322"
"35","ONO-6818 (DB03925)","0.8797","http://www.drugbank.ca/drugs/DB03925"
"36","Avanafil (DB06237)","0.8797","http://www.drugbank.ca/drugs/DB06237"
"37","4-{[5-(CYCLOHEXYLMETHOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE (DB07685)","0.8796","http://www.drugbank.ca/drugs/DB07685"
"38","Paliperidone (DB01267)","0.8793","http://www.drugbank.ca/drugs/DB01267"
"39","(METHYLPYRIDAZINE PIPERIDINE BUTYLOXYPHENYL)ETHYLACETATE (DB08014)","0.8792","http://www.drugbank.ca/drugs/DB08014"
"40","(METHYLPYRIDAZINE PIPERIDINE PROPYLOXYPHENYL)ETHYLACETATE (DB08013)","0.8791","http://www.drugbank.ca/drugs/DB08013"
"41","N-{3-[5-(6-Amino-Purin-9-Yl)-3,4-Dihydroxy-Tetrahydro-Furan-2-Yl]-Allyl}-2,3-Dihydroxy-5-Nitro-Benzamide (DB03907)","0.8791","http://www.drugbank.ca/drugs/DB03907"
"42","Ticagrelor (DB08816)","0.8784","http://www.drugbank.ca/drugs/DB08816"
"43","Tyrosyladenylate (DB03325)","0.8769","http://www.drugbank.ca/drugs/DB03325"
"44","Methotrexate (DB00563)","0.8766","http://www.drugbank.ca/drugs/DB00563"
"45","5,10-Dideazatetrahydrofolic Acid (DB03625)","0.8763","http://www.drugbank.ca/drugs/DB03625"
"46","(METHYLPYRIDAZINE PIPERIDINE ETHYLOXYPHENYL)ETHYLACETATE (DB08012)","0.8763","http://www.drugbank.ca/drugs/DB08012"
"47","9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine (DB02754)","0.8758","http://www.drugbank.ca/drugs/DB02754"
"48","4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide (DB01888)","0.8757","http://www.drugbank.ca/drugs/DB01888"
"49","N-(4-{[(3S)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-amine (DB07936)","0.8750","http://www.drugbank.ca/drugs/DB07936"
"50","4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE (DB07688)","0.8741","http://www.drugbank.ca/drugs/DB07688"
"51","Aminopterin (DB08878)","0.8737","http://www.drugbank.ca/drugs/DB08878"
"52","(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE (DB08676)","0.8730","http://www.drugbank.ca/drugs/DB08676"
"53","Brodimoprim-4,6-Dicarboxylate (DB02809)","0.8725","http://www.drugbank.ca/drugs/DB02809"
"54","N~2~-1,3-BENZOXAZOL-2-YL-3-CYCLOHEXYL-N-{2-[(4-METHOXYPHENYL)AMINO]ETHYL}-L-ALANINAMIDE (DB07839)","0.8719","http://www.drugbank.ca/drugs/DB07839"
"55","9-Butyl-8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9h-Purin-6-Ylamine (DB03504)","0.8708","http://www.drugbank.ca/drugs/DB03504"
"56","8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine (DB04505)","0.8705","http://www.drugbank.ca/drugs/DB04505"
"57","Mibefradil (DB01388)","0.8688","http://www.drugbank.ca/drugs/DB01388"
"58","4-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-1-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINONE (DB08745)","0.8683","http://www.drugbank.ca/drugs/DB08745"
"59","Terazosin (DB01162)","0.8678","http://www.drugbank.ca/drugs/DB01162"
"60","8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine (DB02550)","0.8666","http://www.drugbank.ca/drugs/DB02550"
"61","Domperidone (DB01184)","0.8663","http://www.drugbank.ca/drugs/DB01184"
"62","5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID (DB08493)","0.8617","http://www.drugbank.ca/drugs/DB08493"
"63","N-[4-CHLORO-3-(PYRIDIN-3-YLOXYMETHYL)-PHENYL]-3-FLUORO- (DB08068)","0.8607","http://www.drugbank.ca/drugs/DB08068"
"64","(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(benzylsulfanyl)methyl]pyrrolidin-3-ol (DB07649)","0.8602","http://www.drugbank.ca/drugs/DB07649"
"65","Piboserod (DB04873)","0.8595","http://www.drugbank.ca/drugs/DB04873"
"66","Glipizide (DB01067)","0.8589","http://www.drugbank.ca/drugs/DB01067"
"67","5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine (DB08741)","0.8587","http://www.drugbank.ca/drugs/DB08741"
"68","MLN-518 (DB05465)","0.8585","http://www.drugbank.ca/drugs/DB05465"
"69","N-[4-(1-BENZOYLPIPERIDIN-4-YL)BUTYL]-3-PYRIDIN-3-YLPROPANAMIDE (DB07656)","0.8581","http://www.drugbank.ca/drugs/DB07656"
"70","N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE (DB08489)","0.8581","http://www.drugbank.ca/drugs/DB08489"
"71","4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM (DB08067)","0.8575","http://www.drugbank.ca/drugs/DB08067"
"72","5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-chroman-5-yl]methyl]pyrimidine-2,4-diamine (DB07938)","0.8570","http://www.drugbank.ca/drugs/DB07938"
"73","(2R)-2-{[4-(benzylamino)-8-(1-methylethyl)pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino}butan-1-ol (DB08285)","0.8567","http://www.drugbank.ca/drugs/DB08285"
"74","3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE (DB08749)","0.8528","http://www.drugbank.ca/drugs/DB08749"
"75","Nicergoline (DB00699)","0.8516","http://www.drugbank.ca/drugs/DB00699"
"76","Tetrahydrofolic acid (DB00116)","0.8506","http://www.drugbank.ca/drugs/DB00116"
"77","[(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester (DB04107)","0.8499","http://www.drugbank.ca/drugs/DB04107"
"78","[4-({4-[(5-CYCLOPROPYL-1H-PYRAZOL-3-YL)AMINO]QUINAZOLIN-2-YL}IMINO)CYCLOHEXA-2,5-DIEN-1-YL]ACETONITRILE (DB07853)","0.8493","http://www.drugbank.ca/drugs/DB07853"
"79","2-{4-[2-(2-AMINO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDIN-5-YL)-ETHYL]-BENZOYLAMINO}-3-METHYL-BUTYRIC ACID (DB08131)","0.8492","http://www.drugbank.ca/drugs/DB08131"
"80","N-((1R,2S)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE (DB07629)","0.8486","http://www.drugbank.ca/drugs/DB07629"
"81","N-((1R,2R)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE (DB07630)","0.8486","http://www.drugbank.ca/drugs/DB07630"
"82","Pipazethate (DB08796)","0.8480","http://www.drugbank.ca/drugs/DB08796"
"83","Risperidone (DB00734)","0.8461","http://www.drugbank.ca/drugs/DB00734"
"84","1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE (DB08590)","0.8456","http://www.drugbank.ca/drugs/DB08590"
"85","(2R,3R,4S,5R)-2-[6-amino-8-[(3,4-dichlorophenyl)methylamino]purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol (DB07045)","0.8443","http://www.drugbank.ca/drugs/DB07045"
"86","Pagoclone (DB04903)","0.8438","http://www.drugbank.ca/drugs/DB04903"
"87","6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07174)","0.8432","http://www.drugbank.ca/drugs/DB07174"
"88","2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol (DB07982)","0.8429","http://www.drugbank.ca/drugs/DB07982"
"89","4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide (DB08341)","0.8427","http://www.drugbank.ca/drugs/DB08341"
"90","Vandetanib (DB05294)","0.8416","http://www.drugbank.ca/drugs/DB05294"
"91","(3S)-1-(1,3-BENZODIOXOL-5-YLMETHYL)-3-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PIPERIDINE (DB07011)","0.8413","http://www.drugbank.ca/drugs/DB07011"
"92","Cilostazol (DB01166)","0.8410","http://www.drugbank.ca/drugs/DB01166"
"93","Oxyphencyclimine (DB00383)","0.8407","http://www.drugbank.ca/drugs/DB00383"
"94","Tryptophanyl-5'amp (DB01831)","0.8407","http://www.drugbank.ca/drugs/DB01831"
"95","Bepotastine (DB04890)","0.8405","http://www.drugbank.ca/drugs/DB04890"
"96","Pemetrexed (DB00642)","0.8396","http://www.drugbank.ca/drugs/DB00642"
"97","(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol (DB08448)","0.8393","http://www.drugbank.ca/drugs/DB08448"
"98","Vardenafil (DB00862)","0.8386","http://www.drugbank.ca/drugs/DB00862"
"99","Trovafloxacin (DB00685)","0.8376","http://www.drugbank.ca/drugs/DB00685"
"100","3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID (DB07916)","0.8372","http://www.drugbank.ca/drugs/DB07916"
"101","Methyl-[4-(4-Piperidine-1-Ylmethyl-Phenyl)-Cyclohexyl]-Carbaminic Acid-(4-Chlorophenyl)-Ester (DB03748)","0.8370","http://www.drugbank.ca/drugs/DB03748"
"102","5-Methyl-5,6,7,8-Tetrahydrofolic Acid (DB04375)","0.8368","http://www.drugbank.ca/drugs/DB04375"
"103","5-methyltetrahydrofolate (DB04789)","0.8368","http://www.drugbank.ca/drugs/DB04789"
"104","N'-(6-aminopyridin-3-yl)-N-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide (DB07537)","0.8366","http://www.drugbank.ca/drugs/DB07537"
"105","Pipotiazine (DB01621)","0.8364","http://www.drugbank.ca/drugs/DB01621"
"106","CRA_11092 (DB03555)","0.8361","http://www.drugbank.ca/drugs/DB03555"
"107","Glimepiride (DB00222)","0.8361","http://www.drugbank.ca/drugs/DB00222"
"108","5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07642)","0.8356","http://www.drugbank.ca/drugs/DB07642"
"109","5'-S-[2-(decylamino)ethyl]-5'-thioadenosine (DB07413)","0.8352","http://www.drugbank.ca/drugs/DB07413"
"110","N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE (DB07059)","0.8350","http://www.drugbank.ca/drugs/DB07059"
"111","N-{3-[(7ar,12as,12bs)-7-Oxo-1,3,4,6,7,7a,12a,12b-Octahydroindolo[2,3-a]Quinolizin-12(2h)-Yl]Propyl}Propane-2-Sulfonamide (DB01967)","0.8350","http://www.drugbank.ca/drugs/DB01967"
"112","Cp-Coeleneterazine (DB03960)","0.8347","http://www.drugbank.ca/drugs/DB03960"
"113","2-{4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]piperidin-1-yl}-N-methylacetamide (DB08026)","0.8346","http://www.drugbank.ca/drugs/DB08026"
"114","Methysergide (DB00247)","0.8345","http://www.drugbank.ca/drugs/DB00247"
"115","N-(5-chloro-1,3-benzodioxol-4-yl)-6-methoxy-7-(3-piperidin-1-ylpropoxy)quinazolin-4-amine (DB07249)","0.8326","http://www.drugbank.ca/drugs/DB07249"
"116","1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide (DB06909)","0.8314","http://www.drugbank.ca/drugs/DB06909"
"117","SP2456 (DB03957)","0.8312","http://www.drugbank.ca/drugs/DB03957"
"118","Sildenafil (DB00203)","0.8307","http://www.drugbank.ca/drugs/DB00203"
"119","4-BROMO-2-FLUORO-N-[(4E)-6-METHOXY-7-[(1-METHYLPIPERIDIN-4-YL)METHOXY]QUINAZOLIN-4(1H)-YLIDENE]ANILINE (DB08764)","0.8303","http://www.drugbank.ca/drugs/DB08764"
"120","Leucovorin (DB00650)","0.8296","http://www.drugbank.ca/drugs/DB00650"
"121","OPC-51803 (DB05838)","0.8294","http://www.drugbank.ca/drugs/DB05838"
"122","7-BENZYL-1,3-DIMETHYL-8-PIPERAZIN-1-YL-3,7-DIHYDRO-PURINE-2,6-DIONE (DB08530)","0.8287","http://www.drugbank.ca/drugs/DB08530"
"123","7-amino-2-tert-butyl-4-(4-pyrimidin-2-ylpiperazin-1-yl)pyrido[2,3-d]pyrimidine-6-carboxamide (DB07043)","0.8286","http://www.drugbank.ca/drugs/DB07043"
"124","Repaglinide (DB00912)","0.8285","http://www.drugbank.ca/drugs/DB00912"
"125","5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine (DB07643)","0.8284","http://www.drugbank.ca/drugs/DB07643"
"126","Raltitrexed (DB00293)","0.8271","http://www.drugbank.ca/drugs/DB00293"
"127","Yohimbine (DB01392)","0.8260","http://www.drugbank.ca/drugs/DB01392"
"128","Verapamil (DB00661)","0.8257","http://www.drugbank.ca/drugs/DB00661"
"129","5'-{[4-(aminooxy)butyl](methyl)amino}-5'-deoxy-8-ethenyladenosine (DB08163)","0.8251","http://www.drugbank.ca/drugs/DB08163"
"130","Sparfloxacin (DB01208)","0.8249","http://www.drugbank.ca/drugs/DB01208"
"131","5-(7-(5-HYDRO-4-ETHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL ISOXAZOLE (DB08725)","0.8238","http://www.drugbank.ca/drugs/DB08725"
"132","TC-5619 (DB06090)","0.8238","http://www.drugbank.ca/drugs/DB06090"
"133","S-Adenosyl-1,8-Diamino-3-Thiooctane (DB02844)","0.8236","http://www.drugbank.ca/drugs/DB02844"
"134","Donepezil (DB00843)","0.8236","http://www.drugbank.ca/drugs/DB00843"
"135","1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE (DB07701)","0.8236","http://www.drugbank.ca/drugs/DB07701"
"136","Alvimopan (DB06274)","0.8236","http://www.drugbank.ca/drugs/DB06274"
"137","(2s,4r)-1-Acetyl-N-[(1s)-4-[(Aminoiminomethyl)Amino]-1-(2-Benzothiazolylcarbonyl)Butyl]-4-Hydroxy-2-Pyrrolidinecarboxamide (DB02812)","0.8231","http://www.drugbank.ca/drugs/DB02812"
"138","5,10-Methylene-6-Hydrofolic Acid (DB02301)","0.8227","http://www.drugbank.ca/drugs/DB02301"
"139","Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide (DB03642)","0.8225","http://www.drugbank.ca/drugs/DB03642"
"140","N-[(5R,14R)-5-AMINO-5,14-DIMETHYL-4-OXO-3-OXA-18-AZATRICYCLO[15.3.1.1~7,11~]DOCOSA-1(21),7(22),8,10,17,19-HEXAEN-19-YL]-N-METHYLMETHANESULFONAMIDE (DB07019)","0.8218","http://www.drugbank.ca/drugs/DB07019"
"141","N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE (DB07790)","0.8215","http://www.drugbank.ca/drugs/DB07790"
"142","N-{(1S,2R)-1-BENZYL-3-[(CYCLOPROPYLMETHYL)(2-FURYLSULFONYL)AMINO]-2-HYDROXYPROPYL}-N'-METHYLSUCCINAMIDE (DB08223)","0.8212","http://www.drugbank.ca/drugs/DB08223"
"143","Furo[2,3d]Pyrimidine Antifolate (DB02026)","0.8209","http://www.drugbank.ca/drugs/DB02026"
"144","[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE (DB08422)","0.8208","http://www.drugbank.ca/drugs/DB08422"
"145","[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate (DB01858)","0.8197","http://www.drugbank.ca/drugs/DB01858"
"146","5-(7-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL ISOXAZOLE (DB08727)","0.8192","http://www.drugbank.ca/drugs/DB08727"
"147","N~2~-[(BENZYLOXY)CARBONYL]-N-[(1S,2S)-2-HYDROXY-1-(4-HYDROXYBENZYL)PROPYL]-L-LEUCINAMIDE (DB07571)","0.8188","http://www.drugbank.ca/drugs/DB07571"
"148","Cabergoline (DB00248)","0.8184","http://www.drugbank.ca/drugs/DB00248"
"149","1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE (DB07783)","0.8169","http://www.drugbank.ca/drugs/DB07783"
"150","Zanapezil (DB04859)","0.8168","http://www.drugbank.ca/drugs/DB04859"
"151","Aclidinium (DB08897)","0.8165","http://www.drugbank.ca/drugs/DB08897"
"152","1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE (DB08746)","0.8163","http://www.drugbank.ca/drugs/DB08746"
"153","Alfentanil (DB00802)","0.8160","http://www.drugbank.ca/drugs/DB00802"
"154","K201 (DB02929)","0.8158","http://www.drugbank.ca/drugs/DB02929"
"155","5-(7-(6-CHLORO-4-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL ISOXAZOLE (DB08722)","0.8152","http://www.drugbank.ca/drugs/DB08722"
"156","2-(4-(AMINOMETHYL)PIPERIDIN-1-YL)-N-(3_CYCLOHEXYL-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)ACETAMIDE (DB07618)","0.8149","http://www.drugbank.ca/drugs/DB07618"
"157","6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM (DB08504)","0.8145","http://www.drugbank.ca/drugs/DB08504"
"158","(11R)-10-acetyl-11-(2,4-dichlorophenyl)-6-hydroxy-3,3-dimethyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one (DB08747)","0.8144","http://www.drugbank.ca/drugs/DB08747"
"159","6-({5-fluoro-2-[(3,4,5-trimethoxyphenyl)amino]pyrimidin-4-yl}amino)-2,2-dimethyl-2H-pyrido[3,2-b][1,4]oxazin-3(4H)-one (DB07159)","0.8144","http://www.drugbank.ca/drugs/DB07159"
"160","Encainide (DB01228)","0.8138","http://www.drugbank.ca/drugs/DB01228"
"161","Benzylmorphine (DB01573)","0.8131","http://www.drugbank.ca/drugs/DB01573"
"162","Batimastat (DB03880)","0.8125","http://www.drugbank.ca/drugs/DB03880"
"163","Nefazodone (DB01149)","0.8123","http://www.drugbank.ca/drugs/DB01149"
"164","(R)-N-[2-[1-(Aminoiminomethyl)-3-Piperidinyl]-1-Oxoethyl]-4-(Phenylethynyl)-L-Phenylalanine Methylester (DB03453)","0.8114","http://www.drugbank.ca/drugs/DB03453"
"165","Sufentanil (DB00708)","0.8108","http://www.drugbank.ca/drugs/DB00708"
"166","N-{2'-[(4-FLUOROPHENYL)AMINO]-4,4'-BIPYRIDIN-2-YL}-4-METHOXYCYCLOHEXANECARBOXAMIDE (DB08025)","0.8108","http://www.drugbank.ca/drugs/DB08025"
"167","Etonitazene (DB01462)","0.8106","http://www.drugbank.ca/drugs/DB01462"
"168","(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE (DB07216)","0.8102","http://www.drugbank.ca/drugs/DB07216"
