"","DrugBank Compound (Name, ID)","Similarity to ","Link"
"14","4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine (DB02491)","0.9496","http://www.drugbank.ca/drugs/DB02491"
"15","Bopindolol (DB08807)","0.9493","http://www.drugbank.ca/drugs/DB08807"
"16","Allyl-{6-[3-(4-Bromo-Phenyl)-1-Methyl-1h-Indazol-6-Yl]Oxy}Hexyl)-N-Methylamine (DB03888)","0.9484","http://www.drugbank.ca/drugs/DB03888"
"17","5-Chloro-1h-Indole-2-Carboxylic Acid [1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide (DB03383)","0.9469","http://www.drugbank.ca/drugs/DB03383"
"18","(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07113)","0.9466","http://www.drugbank.ca/drugs/DB07113"
"19","Quinacrine (DB01103)","0.9460","http://www.drugbank.ca/drugs/DB01103"
"20","N-{(1s)-4-[Bis(2-Chloroethyl)Amino]-1-Methylbutyl}-N-(6-Chloro-2-Methoxy-9-Acridinyl)Amine (DB02240)","0.9460","http://www.drugbank.ca/drugs/DB02240"
"21","1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE (DB07783)","0.9455","http://www.drugbank.ca/drugs/DB07783"
"22","1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE (DB07786)","0.9447","http://www.drugbank.ca/drugs/DB07786"
"23","2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE (DB08588)","0.9438","http://www.drugbank.ca/drugs/DB08588"
"24","4-BROMO-2-FLUORO-N-[(4E)-6-METHOXY-7-[(1-METHYLPIPERIDIN-4-YL)METHOXY]QUINAZOLIN-4(1H)-YLIDENE]ANILINE (DB08764)","0.9435","http://www.drugbank.ca/drugs/DB08764"
"25","2-amino-4-[2,4-dichloro-5-(2-pyrrolidin-1-ylethoxy)phenyl]-N-ethylthieno[2,3-d]pyrimidine-6-carboxamide (DB06969)","0.9426","http://www.drugbank.ca/drugs/DB06969"
"26","(2S)-2-{[3-(3-aminophenyl)imidazo[1,2-b]pyridazin-6-yl]amino}-3-methylbutan-1-ol (DB08004)","0.9424","http://www.drugbank.ca/drugs/DB08004"
"27","(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE (DB07583)","0.9421","http://www.drugbank.ca/drugs/DB07583"
"28","6-ETHYL-5-[(2S)-1-(3-METHOXYPROPYL)-2-PHENYL-1,2,3,4-TETRAHYDROQUINOLIN-7-YL]PYRIMIDINE-2,4-DIAMINE (DB08099)","0.9420","http://www.drugbank.ca/drugs/DB08099"
"29","ZK-806711 (DB03373)","0.9414","http://www.drugbank.ca/drugs/DB03373"
"30","(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB08445)","0.9414","http://www.drugbank.ca/drugs/DB08445"
"31","CP-526423 (DB02089)","0.9412","http://www.drugbank.ca/drugs/DB02089"
"32","1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide (DB06909)","0.9412","http://www.drugbank.ca/drugs/DB06909"
"33","N-[(3z)-5-Tert-Butyl-2-Phenyl-1,2-Dihydro-3h-Pyrazol-3-Ylidene]-N'-(4-Chlorophenyl)Urea (DB01807)","0.9407","http://www.drugbank.ca/drugs/DB01807"
"34","CRA_10972 (DB02989)","0.9407","http://www.drugbank.ca/drugs/DB02989"
"35","Vandetanib (DB05294)","0.9401","http://www.drugbank.ca/drugs/DB05294"
"36","1-(CYCLOHEXYLAMINO)-3-(6-METHYL-3,4-DIHYDRO-1H-CARBAZOL-9(2H)-YL)PROPAN-2-OL (DB07061)","0.9399","http://www.drugbank.ca/drugs/DB07061"
"37","(S)-N-(1-(3-CHLORO-4-FLUOROPHENYL)-2-HYDROXYETHYL)-4-(4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE (DB07264)","0.9399","http://www.drugbank.ca/drugs/DB07264"
"38","(13R,15S)-13-METHYL-16-OXA-8,9,12,22,24-PENTAAZAHEXACYCLO[15.6.2.16,9.1,12,15.0,2,7.0,21,25]HEPTACOSA-1(24),2,4,6,17(25),18,20-HEPTAENE-23,26-DIONE (DB06888)","0.9398","http://www.drugbank.ca/drugs/DB06888"
"39","CRA_10991 (DB01771)","0.9397","http://www.drugbank.ca/drugs/DB01771"
"40","3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE (DB08730)","0.9390","http://www.drugbank.ca/drugs/DB08730"
"41","N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE (DB07235)","0.9387","http://www.drugbank.ca/drugs/DB07235"
"42","Bepridil (DB01244)","0.9387","http://www.drugbank.ca/drugs/DB01244"
"43","3-(1H-INDOL-3-YL)-4-(1-{2-[(2S)-1-METHYLPYRROLIDINYL]ETHYL}-1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE (DB07456)","0.9383","http://www.drugbank.ca/drugs/DB07456"
"44","3-(1H-INDOL-3-YL)-4-{1-[2-(1-METHYLPYRROLIDIN-2-YL)ETHYL]-1H-INDOL-3-YL}-1H-PYRROLE-2,5-DIONE (DB07458)","0.9383","http://www.drugbank.ca/drugs/DB07458"
"45","3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE (DB08091)","0.9379","http://www.drugbank.ca/drugs/DB08091"
"46","4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE (DB06852)","0.9377","http://www.drugbank.ca/drugs/DB06852"
"47","Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate (DB03744)","0.9377","http://www.drugbank.ca/drugs/DB03744"
"48","(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM (DB04617)","0.9376","http://www.drugbank.ca/drugs/DB04617"
"49","(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE (DB07145)","0.9376","http://www.drugbank.ca/drugs/DB07145"
"50","(2R)-4-(2-BENZOYL-1,2-DIAZEPAN-1-YL)-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE (DB08051)","0.9364","http://www.drugbank.ca/drugs/DB08051"
"51","1-cyclobutyl-3-(3,4-dimethoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine (DB08053)","0.9358","http://www.drugbank.ca/drugs/DB08053"
"52","Clonitazene (DB01523)","0.9353","http://www.drugbank.ca/drugs/DB01523"
"53","8-ethyl-3,10,10-trimethyl-4,5,6,8,10,12-hexahydropyrazolo[4',3':6,7]cyclohepta[1,2-b]pyrrolo[2,3-f]indol-9(1H)-one (DB07266)","0.9351","http://www.drugbank.ca/drugs/DB07266"
"54","Gefitinib (DB00317)","0.9346","http://www.drugbank.ca/drugs/DB00317"
"55","CRA_10655 (DB02526)","0.9345","http://www.drugbank.ca/drugs/DB02526"
"56","N-(1-ISOPROPYLPIPERIDIN-4-YL)-1-(3-METHOXYBENZYL)-1H-INDOLE-2-CARBOXAMIDE (DB07973)","0.9338","http://www.drugbank.ca/drugs/DB07973"
"57","(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE (DB08164)","0.9338","http://www.drugbank.ca/drugs/DB08164"
"58","CRA_10950 (DB03494)","0.9337","http://www.drugbank.ca/drugs/DB03494"
"59","6-FLUORO-2-(2-HYDROXY-3-ISOBUTOXY-PHENYL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE (DB06855)","0.9337","http://www.drugbank.ca/drugs/DB06855"
"60","N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA (DB08064)","0.9328","http://www.drugbank.ca/drugs/DB08064"
"61","IMIDAZOPYRIDAZIN 1 (DB04715)","0.9326","http://www.drugbank.ca/drugs/DB04715"
"62","Eletriptan (DB00216)","0.9325","http://www.drugbank.ca/drugs/DB00216"
"63","1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine (DB08774)","0.9325","http://www.drugbank.ca/drugs/DB08774"
"64","Etonitazene (DB01462)","0.9322","http://www.drugbank.ca/drugs/DB01462"
"65","FR236913 (DB02830)","0.9318","http://www.drugbank.ca/drugs/DB02830"
"66","[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE (DB08424)","0.9316","http://www.drugbank.ca/drugs/DB08424"
"67","CRA_10433 (DB03173)","0.9314","http://www.drugbank.ca/drugs/DB03173"
"68","N-{2'-[(4-FLUOROPHENYL)AMINO]-4,4'-BIPYRIDIN-2-YL}-4-METHOXYCYCLOHEXANECARBOXAMIDE (DB08025)","0.9311","http://www.drugbank.ca/drugs/DB08025"
"69","(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE (DB07666)","0.9311","http://www.drugbank.ca/drugs/DB07666"
"70","Hydroxychloroquine (DB01611)","0.9306","http://www.drugbank.ca/drugs/DB01611"
"71","Econazole (DB01127)","0.9299","http://www.drugbank.ca/drugs/DB01127"
"72","1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE (DB07705)","0.9299","http://www.drugbank.ca/drugs/DB07705"
"73","3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile (DB08446)","0.9299","http://www.drugbank.ca/drugs/DB08446"
"74","N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine (DB02544)","0.9297","http://www.drugbank.ca/drugs/DB02544"
"75","3-{5-[(6-amino-1H-pyrazolo[3,4-b]pyridin-3-yl)methoxy]-2-chlorophenoxy}-5-chlorobenzonitrile (DB08460)","0.9297","http://www.drugbank.ca/drugs/DB08460"
"76","3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione (DB01772)","0.9296","http://www.drugbank.ca/drugs/DB01772"
"77","(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone (DB06992)","0.9292","http://www.drugbank.ca/drugs/DB06992"
"78","N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide (DB08351)","0.9289","http://www.drugbank.ca/drugs/DB08351"
"79","Butoconazole (DB00639)","0.9287","http://www.drugbank.ca/drugs/DB00639"
"80","Afatinib (DB08916)","0.9281","http://www.drugbank.ca/drugs/DB08916"
"81","3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE (DB08749)","0.9280","http://www.drugbank.ca/drugs/DB08749"
"82","4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE (DB07859)","0.9272","http://www.drugbank.ca/drugs/DB07859"
"83","6-FLUORO-2-[2-HYDROXY-3-(2-METHYL-CYCLOHEXYLOXY)-PHENYL]-1H-INDOLE-5-CARBOXAMIDINE (DB06856)","0.9272","http://www.drugbank.ca/drugs/DB06856"
"84","Propericiazine (DB01608)","0.9271","http://www.drugbank.ca/drugs/DB01608"
"85","OPC-51803 (DB05838)","0.9270","http://www.drugbank.ca/drugs/DB05838"
"86","N-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1H-pyrrolo[2,3-b]pyridin-2-yl)-1H-indole-5-carboxamide (DB06834)","0.9268","http://www.drugbank.ca/drugs/DB06834"
"87","2-(3-CHLORO-6-{[2,2-DIFLUORO-2-(1-OXIDOPYRIDIN-2-YL)ETHYL]AMINO}-1-OXIDOPYRIDIN-2-YL)-N-[1-(3-CHLOROPHENYL)ETHYL]ACETAMIDE (DB04722)","0.9267","http://www.drugbank.ca/drugs/DB04722"
"88","Mirabegron  (DB08893)","0.9266","http://www.drugbank.ca/drugs/DB08893"
"89","N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE (DB08610)","0.9264","http://www.drugbank.ca/drugs/DB08610"
"90","3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile (DB08459)","0.9262","http://www.drugbank.ca/drugs/DB08459"
"91","CI-1033 (DB05424)","0.9261","http://www.drugbank.ca/drugs/DB05424"
"92","Ezetimibe (DB00973)","0.9255","http://www.drugbank.ca/drugs/DB00973"
"93","1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE (DB07974)","0.9255","http://www.drugbank.ca/drugs/DB07974"
"94","7-[3-(4-FLUORO-PHENYL)-1-ISOPROPYL-1H-INDOL-2-YL]-3,5-DIHYDROXY-HEPTANOIC ACID (DB06846)","0.9254","http://www.drugbank.ca/drugs/DB06846"
"95","1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE (DB08590)","0.9252","http://www.drugbank.ca/drugs/DB08590"
"96","Valsartan (DB00177)","0.9246","http://www.drugbank.ca/drugs/DB00177"
"97","(2e)-N-Allyl-4-{[3-(4-Bromophenyl)-5-Fluoro-1-Methyl-1h-Indazol-6-Yl]Oxy}-N-Methyl-2-Buten-1-Amine (DB02139)","0.9245","http://www.drugbank.ca/drugs/DB02139"
"98","Sitamaquine (DB04909)","0.9244","http://www.drugbank.ca/drugs/DB04909"
"99","5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine (DB02004)","0.9243","http://www.drugbank.ca/drugs/DB02004"
"100","4-{[5-chloro-4-(1H-indol-3-yl)pyrimidin-2-yl]amino}-N-ethylpiperidine-1-carboxamide (DB08005)","0.9241","http://www.drugbank.ca/drugs/DB08005"
"101","SB220025 (DB04338)","0.9241","http://www.drugbank.ca/drugs/DB04338"
"102","Losartan (DB00678)","0.9240","http://www.drugbank.ca/drugs/DB00678"
"103","Iloperidone (DB04946)","0.9239","http://www.drugbank.ca/drugs/DB04946"
"104","1-(2-CYCLOPROPYLETHYL)-3-(1,1-DIOXIDO-2H-1,2,4-BENZOTHIADIAZIN-3-YL)-6-FLUORO-4-HYDROXYQUINOLIN-2(1H)-ONE (DB08278)","0.9238","http://www.drugbank.ca/drugs/DB08278"
"105","(2R,4R)-N~1~-(4-CHLOROPHENYL)-N~2~-[2-FLUORO-4-(2-OXOPYRIDIN-1(2H)-YL)PHENYL]-4-METHOXYPYRROLIDINE-1,2-DICARBOXAMIDE (DB06920)","0.9226","http://www.drugbank.ca/drugs/DB06920"
"106","5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine (DB07140)","0.9226","http://www.drugbank.ca/drugs/DB07140"
"107","Licofelone (DB04725)","0.9225","http://www.drugbank.ca/drugs/DB04725"
"108","Amodiaquine (DB00613)","0.9224","http://www.drugbank.ca/drugs/DB00613"
"109","1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-phenylurea (DB06883)","0.9223","http://www.drugbank.ca/drugs/DB06883"
"110","3-(7-DIAMINOMETHYL-NAPHTHALEN-2-YL)-PROPIONIC ACID ETHYL ESTER (DB07639)","0.9222","http://www.drugbank.ca/drugs/DB07639"
"111","5-[(3S)-3-(2-methoxybiphenyl-4-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine (DB06847)","0.9221","http://www.drugbank.ca/drugs/DB06847"
"112","5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE (DB07244)","0.9221","http://www.drugbank.ca/drugs/DB07244"
"113","1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One (DB01948)","0.9221","http://www.drugbank.ca/drugs/DB01948"
"114","5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One (DB03944)","0.9219","http://www.drugbank.ca/drugs/DB03944"
"115","(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE (DB08674)","0.9215","http://www.drugbank.ca/drugs/DB08674"
"116","Sertaconazole (DB01153)","0.9214","http://www.drugbank.ca/drugs/DB01153"
"117","5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine (DB07141)","0.9214","http://www.drugbank.ca/drugs/DB07141"
"118","Ziprasidone (DB00246)","0.9211","http://www.drugbank.ca/drugs/DB00246"
"119","N-((1R,2S)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE (DB07629)","0.9206","http://www.drugbank.ca/drugs/DB07629"
"120","N-((1R,2R)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE (DB07630)","0.9206","http://www.drugbank.ca/drugs/DB07630"
"121","6-ETHYL-5-[9-(3-METHOXYPROPYL)-9H-CARBAZOL-2-YL]PYRIMIDINE-2,4-DIAMINE (DB06967)","0.9206","http://www.drugbank.ca/drugs/DB06967"
"122","Aminacrine (DB02842)","0.9205","http://www.drugbank.ca/drugs/DB02842"
"123","6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE (DB07174)","0.9202","http://www.drugbank.ca/drugs/DB07174"
"124","Pagoclone (DB04903)","0.9201","http://www.drugbank.ca/drugs/DB04903"
"125","Miconazole (DB01110)","0.9200","http://www.drugbank.ca/drugs/DB01110"
"126","CRA_11092 (DB03555)","0.9195","http://www.drugbank.ca/drugs/DB03555"
"127","{4-[(2R)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone (DB07237)","0.9194","http://www.drugbank.ca/drugs/DB07237"
"128","ISOQUINOLINE-5-SULFONIC ACID (2-(2-(4-CHLOROBENZYLOXY)ETHYLAMINO)ETHYL)AMIDE (DB07947)","0.9194","http://www.drugbank.ca/drugs/DB07947"
"129","(5E,7S)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6H)-one oxime (DB08197)","0.9187","http://www.drugbank.ca/drugs/DB08197"
"130","1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE (DB06833)","0.9187","http://www.drugbank.ca/drugs/DB06833"
"131","Vilazodone (DB06684)","0.9182","http://www.drugbank.ca/drugs/DB06684"
"132","3-chloro-5-[2-chloro-5-(1H-indazol-3-ylmethoxy)phenoxy]benzonitrile (DB08154)","0.9181","http://www.drugbank.ca/drugs/DB08154"
"133","N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide (DB07834)","0.9176","http://www.drugbank.ca/drugs/DB07834"
"134","S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE (DB07602)","0.9175","http://www.drugbank.ca/drugs/DB07602"
"135","Sertindole (DB06144)","0.9174","http://www.drugbank.ca/drugs/DB06144"
"136","N-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide (DB06995)","0.9172","http://www.drugbank.ca/drugs/DB06995"
"137","5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine (DB07142)","0.9166","http://www.drugbank.ca/drugs/DB07142"
"138","(1-Tert-Butyl-5-Hydroxy-1h-Pyrazol-4-Yl)-(6-Methanesulfonyl-4'-Methoxy-2-Methyl-Biphenyl-3-Yl)-Methanone (DB02850)","0.9162","http://www.drugbank.ca/drugs/DB02850"
"139","(2S)-1-{[5-(1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}-3-[(7AS)-7AH-INDOL-3-YL]PROPAN-2-AMINE (DB06977)","0.9161","http://www.drugbank.ca/drugs/DB06977"
"140","Indacaterol (DB05039)","0.9161","http://www.drugbank.ca/drugs/DB05039"
"141","Thioridazine (DB00679)","0.9159","http://www.drugbank.ca/drugs/DB00679"
"142","(3R,4S)-1-(3,4-DIMETHOXYPHENYL)-3-(3-METHYLPHENYL)PIPERIDIN-4-AMINE (DB07851)","0.9154","http://www.drugbank.ca/drugs/DB07851"
"143","6-{4-[4-(4-CHLOROPHENYL)PIPERIDIN-4-YL]PHENYL}-9H-PURINE (DB07856)","0.9152","http://www.drugbank.ca/drugs/DB07856"
"144","(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one (DB07519)","0.9150","http://www.drugbank.ca/drugs/DB07519"
"145","(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone (DB03062)","0.9150","http://www.drugbank.ca/drugs/DB03062"
"146","Cinchocaine (DB00527)","0.9144","http://www.drugbank.ca/drugs/DB00527"
"147","Oxiconazole (DB00239)","0.9143","http://www.drugbank.ca/drugs/DB00239"
"148","N-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2,2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide (DB07946)","0.9142","http://www.drugbank.ca/drugs/DB07946"
"149","3-FLUORO-N-1H-INDOL-5-YL-5-MORPHOLIN-4-YLBENZAMIDE (DB08092)","0.9137","http://www.drugbank.ca/drugs/DB08092"
"150","N-(5-chloro-1,3-benzodioxol-4-yl)-6-methoxy-7-(3-piperidin-1-ylpropoxy)quinazolin-4-amine (DB07249)","0.9136","http://www.drugbank.ca/drugs/DB07249"
"151","Clemastine (DB00283)","0.9136","http://www.drugbank.ca/drugs/DB00283"
"152","Mesoridazine (DB00933)","0.9133","http://www.drugbank.ca/drugs/DB00933"
"153","4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium (DB08150)","0.9131","http://www.drugbank.ca/drugs/DB08150"
"154","AZD2563 (DB04850)","0.9131","http://www.drugbank.ca/drugs/DB04850"
"155","6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE (DB07076)","0.9131","http://www.drugbank.ca/drugs/DB07076"
"156","N-(4-(2-((3-Chlorophenylmethyl)Amino)Ethyl)Phenyl)-2-Thiophecarboxamidine (DB03449)","0.9129","http://www.drugbank.ca/drugs/DB03449"
"157","N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide (DB07811)","0.9129","http://www.drugbank.ca/drugs/DB07811"
